Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
2650	-1310.935	-1441.872	130.937	1.008588	0.9914854	0.0551738	0.00549608	0.00799872	0.00957229	0.00304547	0.0410174	0.0230267	0.0512093	0.00665381	0.00252277	0.000404467	0.0459253	0.0287468	0.0460695	0.0154148	0.000863368	0.00164965	0.00862742	0.00851483	0.0148336	0.0100975	0.0218371	0.0409063	0.00135735	0.0237333	0.0421795	0.0104969	0.00701622	0.00481355	0.00154535	0.02752	0.00806307	0.0175633	0.0236347	0.0140188	0.00520687	0.00362651	0.00651988	0.0110924	0.00237793	0.0020481	0.0161556	0.0221193	0.0264086	0.00098712	0.0343807	0.00641244	0.0494969	0.00427588	0.00792219	0.0264528	0.0224896	0.0135598	0.0597418	0.0724012	0.154562	0.00839377	0.0256915	0.0303341	0.0143338	0.0535347	0.023671	0.00356934	0.00799525	0.00502916	0.0438215	0.0370163	0.0382901	0.0217951	0.0236445	0.0110537	0.061902	0.0335005	0.0186812	0.0147071	0.00934723	0.0136195	0.135252	0.474178	0.998575	2.392	0.0328471	0.00327202	0.00476194	0.00569875	0.00181308	0.0244192	0.0137086	0.0304868	0.00396127	0.0015019	0.000240794	0.0273411	0.0171141	0.0274269	0.009177	0.000513996	0.000982099	0.00513623	0.0050692	0.00883101	0.00601145	0.0130004	0.0243531	0.000808082	0.0141294	0.025111	0.0062492	0.00417702	0.00286569	0.000920003	0.0163837	0.00480025	0.0104561	0.0140706	0.0083459	0.00309985	0.002159	0.00388153	0.00660374	0.00141567	0.00121931	0.00961805	0.0131685	0.015722	0.00058767	0.0204681	0.00381757	0.0294674	0.0025456	0.00471638	0.0157483	0.0133889	0.00807264	0.0355666	0.0431032	0.0920167	0.00499713	0.0152951	0.018059	0.00853348	0.0318713	0.0140922	0.00212496	0.00475988	0.00299405	0.0260886	0.0220372	0.0227956	0.0129754	0.0140765	0.00658066	0.0368526	0.0199441	0.0111217	0.0087557	0.00556476	0.00810821	1.679718
2660	-1309.742	-1440.826	131.0845	1.026557	0.9741299	0.0444595	0.00775202	0.0118881	0.0198888	0.0115368	0.00365916	0.0192915	0.0412648	0.0231219	0.0057909	0.000325513	0.0211752	0.0062864	0.0841379	0.0127281	0.000725176	0.00363883	0.0104294	0.00555866	0.00539748	0.00730475	0.0189459	0.0329626	0.00162229	0.00808196	0.0387025	0.00841037	0.00848882	0.00750268	0.000563469	0.0271059	0.0194899	0.0141063	0.0484265	0.0091769	0.00127985	0.0135536	0.0113212	0.00893836	0.00508237	0.00877964	0.0140386	0.0143526	0.0176086	0.00135522	0.0502983	0.000673066	0.0267427	0.00344554	0.00138836	0.0213158	0.00739669	0.0347628	0.0481404	0.0758004	0.0948288	0.0117243	0.0121081	0.0244434	0.033934	0.0608222	0.0176917	0.00690435	0.00565337	0.0112115	0.065711	0.00523038	0.0214275	0.0257164	0.0139352	0.00890713	0.0498811	0.026995	0.00807917	0.0223126	0.0101886	0.0202621	0.131764	0.468835	0.995578	2.40382	0.0293619	0.00511958	0.00785115	0.0131349	0.00761914	0.00241658	0.0127405	0.0272521	0.0152702	0.00382442	0.000214975	0.0139845	0.00415166	0.0555663	0.00840591	0.000478921	0.00240315	0.0068878	0.00367105	0.0035646	0.0048242	0.0125122	0.0217691	0.00107139	0.00533749	0.0255599	0.00555437	0.00560618	0.00495492	0.000372126	0.0179013	0.0128715	0.00931606	0.0319818	0.0060606	0.000845236	0.00895106	0.00747676	0.00590307	0.0033565	0.00579825	0.00927137	0.00947877	0.0116291	0.000895015	0.033218	0.000444506	0.0176614	0.0022755	0.000916897	0.0140774	0.00488492	0.022958	0.0317929	0.0500601	0.0626268	0.00774298	0.00799642	0.0161429	0.0224107	0.0401681	0.011684	0.00455977	0.0037336	0.00740429	0.0433968	0.00345424	0.0141512	0.0169836	0.0092031	0.00588244	0.0329425	0.017828	0.00533564	0.0147356	0.00672877	0.0133815	1.514189
2670	-1299.582	-1430.477	130.8947	1.260317	0.7934514	0.0507508	0.00175411	0.00176749	0.0207779	0.00945777	0.000457747	0.00129369	0.0250238	0.0181047	0.00542848	0.000370863	0.0261693	0.0210044	0.03578	0.0104294	0.000486073	0.00322724	0.00363942	0.00284909	0.00399686	0.00197851	0.0135866	0.0157605	0.00788064	0.0194359	0.0343249	0.00654543	0.00752866	0.00302297	0.00122031	0.00506247	0.0153489	0.025596	0.022453	0.01583	0.00461503	0.0120206	0.0145116	0.00718672	0.00402989	0.0112587	0.0131881	0.0257669	0.0261025	0.00545391	0.0404319	0.00225093	0.0300321	0.000362477	0.00167588	0.0189048	0.0227385	0.0298892	0.0580327	0.0819684	0.119187	0.00455343	0.0424645	0.0355003	0.0366104	0.0539427	0.0089244	0.00267381	0.0125899	0.00994337	0.0647059	0.00463878	0.0164383	0.024416	0.00606474	0.00676368	0.0747372	0.0239416	0.00793749	0.0200502	0.0218383	0.0235456	0.0941645	0.404484	0.955124	2.54623	0.0345189	0.00119309	0.00120219	0.0141324	0.00643285	0.000311344	0.000879922	0.0170203	0.0123142	0.00369226	0.000252248	0.0177995	0.0142865	0.0243363	0.00709368	0.00033061	0.00219506	0.00247541	0.00193785	0.00271853	0.00134572	0.0092411	0.0107197	0.00536013	0.0132196	0.0233466	0.00445197	0.00512073	0.00205612	0.000830011	0.00344331	0.0104398	0.0174095	0.0152717	0.010767	0.00313898	0.00817597	0.00987026	0.00488816	0.00274099	0.00765774	0.00897009	0.0175257	0.017754	0.00370956	0.0275003	0.001531	0.0204268	0.000246544	0.00113987	0.0128584	0.0154659	0.0203296	0.0394718	0.055752	0.0810666	0.00309708	0.0288829	0.024146	0.0249011	0.0366899	0.00607007	0.00181863	0.00856319	0.00676313	0.0440107	0.00315513	0.0111808	0.0166069	0.00412502	0.00460042	0.0508337	0.0162843	0.0053988	0.0136374	0.0148536	0.0160149	1.470232
2680	-1320.778	-1451.805	131.0273	1.283463	0.7791422	0.0464616	0.000750546	0.00405126	0.00779227	0.011282	0.00138298	0.0109219	0.0257784	0.00342792	0.0054696	0.000570327	0.0239576	0.0190651	0.0327561	0.00954792	1.3145e-05	0.00295449	0.00257988	0.0161398	0.00155391	0.00403916	0.0118304	0.0178778	0.00417668	0.00591757	0.0277549	0.00443787	0.00842871	0.00604206	0.00513672	0.0050968	0.0140517	0.0234327	0.0212601	0.00987427	0.00362121	0.0110046	0.00237601	0.00403024	0.00625196	0.0103071	0.0185158	0.0206314	0.0068346	0.00214178	0.021531	0.0168082	0.0629947	0.00485042	0.00326568	0.00454014	0.0113482	0.0138835	0.018037	0.109498	0.109114	0.00416859	0.0388756	0.0276578	0.02945	0.0279786	0.00588305	0.00144132	0.00412983	0.013727	0.0479411	0.0229	0.015049	0.0223525	0.0028539	0.00114382	0.0778141	0.028018	0.00923862	0.029906	0.0133828	0.0332298	0.0911133	0.398599	0.951004	2.55928	0.0353443	0.000570957	0.00308189	0.00592775	0.00858249	0.00105206	0.00830851	0.0196102	0.00260769	0.00416084	0.000433861	0.0182251	0.0145032	0.0249183	0.00726331	9.99969e-06	0.00224755	0.00196257	0.0122779	0.0011821	0.00307268	0.00899966	0.0136	0.0031773	0.00450162	0.0211138	0.00337598	0.0064119	0.00459632	0.00390762	0.00387725	0.0106894	0.0178258	0.0161731	0.00751157	0.00275473	0.00837148	0.00180748	0.00306589	0.004756	0.00784086	0.0140854	0.0156948	0.00519923	0.0016293	0.0163791	0.0127864	0.0479214	0.00368982	0.00248427	0.00345378	0.00863282	0.0105615	0.0137211	0.0832975	0.0830051	0.00317114	0.0295735	0.0210399	0.0224033	0.0212839	0.00447537	0.00109644	0.00314165	0.0104425	0.0364698	0.0174205	0.0114481	0.017004	0.00217102	0.000870131	0.0591949	0.0213139	0.00702802	0.0227501	0.0101806	0.0252786	1.314541
2690	-1305.338	-1435.717	130.3781	1.211495	0.8254265	0.012864	0.00412582	0.0123379	0.0109919	0.00258756	0.000662534	0.0340672	0.0476323	0.00747407	0.000740799	0.00232883	0.0262935	0.0529393	0.0546729	0.0159364	6.51396e-06	0.00493132	0.000778771	0.00859238	0.00259362	0.0141829	0.0333617	0.027903	0.00480906	0.00492486	0.0463255	0.0110844	0.020925	0.00717508	0.00857367	0.00365656	0.00851806	0.055888	0.0270247	0.0325049	0.00604413	0.0274231	0.00390442	0.00531454	0.0232237	0.0174963	0.0251201	0.025695	0.039663	0.00546527	0.0496126	0.0280544	0.0777844	0.00241407	0.0209159	0.0626374	0.0216262	0.0231729	0.0535515	0.166918	0.12037	0.0102956	0.064887	0.0461635	0.00678012	0.0594777	0.00863104	0.00136235	0.00689307	0.00536607	0.0800181	0.00848701	0.00382542	0.0163912	0.00476342	0.0140585	0.129879	0.0467647	0.0131247	0.0499159	0.0112311	0.0315929	0.100957	0.417173	0.963759	2.51811	0.0063191	0.0020267	0.00606065	0.00539948	0.00127107	0.000325453	0.0167347	0.0233982	0.00367145	0.000363898	0.00114398	0.012916	0.0260051	0.0268567	0.00782833	3.19981e-06	0.00242239	0.000382551	0.00422079	0.00127405	0.00696701	0.0163881	0.0137066	0.00236232	0.00241921	0.0227562	0.00544494	0.0102789	0.00352457	0.00421159	0.00179619	0.00418428	0.0274536	0.0132752	0.0159672	0.00296902	0.0134709	0.00191795	0.00261063	0.011408	0.00859459	0.0123396	0.012622	0.0194834	0.00268467	0.0243709	0.013781	0.0382096	0.00118585	0.0102744	0.030769	0.0106233	0.0113831	0.0263058	0.0819943	0.0591287	0.00505743	0.0318741	0.0226766	0.00333056	0.0292169	0.00423977	0.000669221	0.00338604	0.00263594	0.0393068	0.00416902	0.00187914	0.00805177	0.00233991	0.00690586	0.0637997	0.0229719	0.00644715	0.0245199	0.00551701	0.0155192	2.03573
2700	-1305.373	-1436.323	130.9502	1.217657	0.8212493	0.0163348	0.00213213	0.0124969	0.00104849	0.00701389	0.000420005	0.0175109	0.0427972	0.00597806	0.0157322	0.000278471	0.0191106	0.0355734	0.0652665	0.00326521	1.81006e-05	0.00352812	0.000834443	0.00762207	0.00880058	0.0103084	0.00840253	0.0113521	0.00258402	0.0236116	0.0336702	0.00580171	0.000993008	0.00153623	0.0172215	0.0113555	0.00270444	0.0210528	0.0212857	0.0236251	0.00374727	0.0199316	0.00114286	0.00231234	0.0240456	0.0118894	0.0189528	0.0108377	0.0143823	0.00686046	0.00752955	0.00229989	0.0565351	0.00229127	0.01796	0.0193098	0.00971042	0.00780977	0.0415352	0.0963682	0.087487	0.0167672	0.047161	0.0098149	0.0440785	0.0432294	0.0122498	0.000566783	0.00232447	0.0028273	0.0581586	0.014172	0.00254724	0.0119134	0.0126528	0.014767	0.125372	0.0293782	0.016404	0.0408942	0.00500055	0.0229622	0.100072	0.41555	0.962673	2.5217	0.0112078	0.00146292	0.00857451	0.000719404	0.00481245	0.000288179	0.0120148	0.0293645	0.00410173	0.0107944	0.000191068	0.0131124	0.024408	0.0447814	0.00224036	1.24194e-05	0.00242076	0.000572538	0.00522974	0.00603836	0.00707293	0.00576524	0.00778905	0.00177298	0.0162006	0.0231022	0.00398074	0.000681334	0.00105406	0.0118162	0.00779133	0.0018556	0.014445	0.0146048	0.0162099	0.00257112	0.0136757	0.00078415	0.00158657	0.0164984	0.0081577	0.0130041	0.00743606	0.00986814	0.00470718	0.00516626	0.00157803	0.0387905	0.00157211	0.0123229	0.0132491	0.00666263	0.00535853	0.0284986	0.0661213	0.0600276	0.0115045	0.0323586	0.00673431	0.0302437	0.0296611	0.00840494	0.000388888	0.00159489	0.0019399	0.0399044	0.00972386	0.00174774	0.00817419	0.00868148	0.0101321	0.0860215	0.0201573	0.0112553	0.0280588	0.00343104	0.0157551	1.457446
2710	-1306.504	-1437.516	131.0123	0.9143304	1.093697	0.0307761	0.00305503	0.0280213	0.000547526	0.00549721	0.000664389	0.0231329	0.0209004	0.00376281	0.0118588	0.000580507	0.00391503	0.0299657	0.0115877	0.0155351	0.000125634	0.0120298	0.00162357	0.0359322	0.00463086	0.0215688	0.00980231	0.0381092	0.00747307	0.0198417	0.0277266	0.00696945	0.00249999	0.000399904	0.0114191	0.0106391	0.0106405	0.0216254	0.0320746	0.0147441	0.00481757	0.0257392	0.00482784	0.00298609	0.0282903	0.00684473	0.01859	0.0230393	0.0185729	0.00383939	0.00972347	0.00252376	0.0500507	0.00446604	0.0231931	0.0226971	0.0183652	0.0515967	0.0548565	0.1718	0.0969377	0.0150934	0.0522982	0.0382712	0.012416	0.0278229	0.015819	0.00124637	0.00736397	0.0160263	0.0751045	0.0263138	0.0338586	0.00780492	0.0302127	0.0143446	0.0954969	0.0310865	0.00288924	0.0387206	0.0058001	0.0271859	0.155261	0.50321	1.01394	2.32759	0.0181184	0.00179855	0.0164966	0.000322338	0.0032363	0.000391137	0.0136187	0.0123044	0.00221523	0.00698144	0.000341754	0.00230485	0.0176413	0.00682189	0.00914578	7.39627e-05	0.00708217	0.000955825	0.0211539	0.00272627	0.0126979	0.00577078	0.0224355	0.00439952	0.0116811	0.0163231	0.00410303	0.00147179	0.00023543	0.00672258	0.00626342	0.00626422	0.0127312	0.0188828	0.00868012	0.00283619	0.0151531	0.00284223	0.00175796	0.016655	0.00402961	0.0109442	0.0135636	0.0109342	0.00226031	0.00572437	0.00148578	0.0294657	0.00262923	0.0136542	0.0133621	0.0108119	0.0303758	0.0322949	0.101142	0.0570688	0.00888571	0.0307888	0.0225309	0.00730952	0.0163798	0.00931292	0.000733757	0.00433529	0.00943496	0.0442153	0.0154914	0.0199331	0.00459489	0.0177867	0.00844493	0.0562206	0.0183011	0.00170094	0.0227955	0.00341462	0.0160048	1.69861
2720	-1307.977	-1438.79	130.8136	1.338307	0.7472128	0.0148489	0.00434753	0.02161	0.0049518	0.0218827	0.00454393	0.0154612	0.0228048	0.00498344	0.0153116	0.00135841	0.0287416	0.020302	0.00980781	0.0119219	0.000190321	0.0148583	0.016013	0.0277109	0.00162584	0.019394	0.0182547	0.0161136	0.00123786	0.00837807	0.0165802	0.00752575	0.000419387	0.00673799	0.00462526	0.00138566	0.0236191	0.0148091	0.0247359	0.0113707	0.00269277	0.0190641	0.0102299	0.000667888	0.0218174	0.0117284	0.0143366	0.0414566	0.0123822	0.00498916	0.0435006	0.00514617	0.0376976	0.00652755	0.00554233	0.017504	0.0193127	0.070876	0.0258401	0.164563	0.0894121	0.0129834	0.0360429	0.028262	0.0216911	0.021457	0.00185574	0.00327167	0.00567909	0.00527355	0.0814234	0.020603	0.0284407	0.0105949	0.00945929	0.0105011	0.0383433	0.014875	0.00557232	0.0298613	0.00243781	0.0209657	0.0842882	0.38498	0.941182	2.58955	0.0100784	0.00295079	0.0146673	0.00336092	0.0148524	0.00308409	0.0104939	0.0154783	0.0033824	0.0103924	0.000921988	0.0195078	0.0137795	0.00665683	0.00809173	0.000129176	0.0100847	0.0108685	0.0188082	0.0011035	0.0131632	0.01239	0.0109368	0.000840171	0.00568643	0.0112534	0.00510794	0.00028465	0.00457326	0.00313929	0.000940485	0.016031	0.0100514	0.0167889	0.00771759	0.00182766	0.0129393	0.00694331	0.000453315	0.0148081	0.00796037	0.00973064	0.0281378	0.00840412	0.00338628	0.0295251	0.00349285	0.0255864	0.00443043	0.00376174	0.0118804	0.0131081	0.0481056	0.0175384	0.111693	0.0606865	0.00881218	0.0244633	0.0191822	0.0147224	0.0145635	0.00125954	0.00222058	0.00385455	0.00357931	0.0552643	0.0139838	0.0193035	0.00719105	0.00642028	0.00712736	0.0260246	0.0100961	0.00378209	0.0202677	0.00165461	0.01423	1.473344
2730	-1335.571	-1466.161	130.5902	1.611159	0.6206712	0.0110833	0.00567849	0.00298131	0.00856147	0.0195642	0.00981171	0.0185645	0.0179018	0.0136367	0.00651118	0.00643784	0.0237387	0.0308926	0.0245546	0.00475878	0.00239523	0.013284	0.0143164	0.0115588	0.00776435	0.0173391	0.0169268	0.0203348	0.0036312	0.0144527	0.0241071	0.00514107	0.00310039	0.000412321	0.00242454	0.00201144	0.0108667	0.0143511	0.0108357	0.0126792	0.000377333	0.0170442	0.009146	0.00310058	0.0232838	0.0122483	0.00399077	0.00718112	0.0116365	0.0180978	0.0156889	0.0117443	0.0124207	0.00583594	0.0300394	0.00848353	0.00275951	0.0620201	0.0308677	0.147127	0.0799386	0.013692	0.0673032	0.0184524	0.0250671	0.0600819	0.00508323	0.00862873	0.00577509	0.00152378	0.0403284	0.0179633	0.0183233	0.0165218	0.0131809	0.0206039	0.0346773	0.0169045	0.00498191	0.0331614	0.00198278	0.0740037	0.0573975	0.323569	0.891509	2.72752	0.00778388	0.00398803	0.00209379	0.00601276	0.01374	0.00689081	0.0130379	0.0125725	0.00957711	0.00457283	0.00452133	0.0166718	0.0216961	0.0172448	0.00334211	0.00168218	0.00932941	0.0100545	0.00811782	0.00545294	0.0121774	0.0118878	0.0142812	0.00255021	0.0101502	0.0169305	0.0036106	0.00217742	0.000289575	0.00170276	0.00141264	0.00763176	0.0100789	0.00760997	0.00890468	0.000265003	0.0119702	0.00642328	0.00217756	0.0163523	0.00860201	0.00280274	0.00504333	0.00817237	0.0127102	0.0110184	0.00824806	0.00872315	0.00409861	0.0210968	0.00595803	0.00193802	0.043557	0.0216786	0.103328	0.0561413	0.00961596	0.0472674	0.0129592	0.0176048	0.0421958	0.00356998	0.00606	0.00405587	0.00107016	0.0283229	0.0126157	0.0128685	0.0116033	0.00925698	0.0144703	0.024354	0.0118721	0.00349882	0.0232894	0.00139251	0.0519732	1.423883
2740	-1309.659	-1440.605	130.9465	0.967272	1.033835	0.0116267	0.00393204	0.00937184	0.00957364	0.0222071	0.00664477	0.0164801	0.0224677	0.0152031	0.0103435	0.00742374	0.0314902	0.0404714	0.0180528	0.00333284	0.0128419	0.00629571	0.0113128	0.0188259	0.00973985	0.0174332	0.0188712	0.0153975	0.00217105	0.00851361	0.0100875	0.0182631	0.00280478	0.00301398	0.00301497	0.00762448	0.00929465	0.0164471	0.0247206	0.0141357	0.000105734	0.0162462	0.00330093	0.00345675	0.0259584	0.00356616	0.0286872	0.0567007	0.0274755	0.0201768	0.00312781	0.00419542	0.0367777	0.0279186	0.00516674	0.00317254	0.0113396	0.0112042	0.0567012	0.18126	0.118668	0.0313291	0.029104	0.0205721	0.0347081	0.0669836	0.0122131	0.0279621	0.0164338	0.00152497	0.048628	0.0498593	0.0183582	0.0202629	0.000830509	0.0204804	0.080651	0.013667	0.00837992	0.0369707	0.0102336	0.0577603	0.143655	0.486691	1.00539	2.36427	0.00679307	0.00229736	0.00547565	0.00559355	0.0129749	0.00388231	0.00962874	0.0131271	0.00888268	0.00604337	0.00433744	0.0183986	0.0236461	0.0105476	0.00194726	0.00750309	0.00367837	0.0066097	0.0109994	0.00569066	0.0101856	0.0110258	0.00899622	0.00126847	0.00497421	0.00589376	0.0106705	0.00163874	0.00176096	0.00176155	0.00445472	0.00543055	0.0096095	0.0144434	0.008259	6.1777e-05	0.00949212	0.00192862	0.00201966	0.0151666	0.00208358	0.0167609	0.0331283	0.016053	0.0117886	0.00182747	0.00245124	0.021488	0.0163119	0.00301875	0.0018536	0.00662532	0.00654622	0.0331285	0.105904	0.0693336	0.0183045	0.0170044	0.0120196	0.0202788	0.0391362	0.0071357	0.0163373	0.00960173	0.000890988	0.0284117	0.0291311	0.0107261	0.0118389	0.000485238	0.011966	0.0471216	0.00798516	0.0048961	0.0216007	0.00597916	0.0337473	1.71155
2750	-1313.296	-1443.647	130.3516	1.492311	0.6701018	0.0432652	0.000697457	0.0114562	0.0138075	0.0119681	0.0177497	0.0296895	0.073658	0.0211749	0.00774799	0.00474699	0.031254	0.0504822	0.0262788	0.00187126	0.0194653	0.00238324	0.0144248	0.0186848	0.00167176	0.0137183	0.0102027	0.0104221	0.00138881	0.0268434	0.0169959	0.0608677	0.00103802	0.0181016	0.016512	0.000995453	0.0745491	0.0273908	0.0195138	0.00469725	6.12957e-05	0.00796441	0.00502777	0.00989437	0.0282178	0.00515787	0.00792818	0.068177	0.0150446	0.0116895	0.0102828	0.0168614	0.0483306	0.0162928	0.00728652	0.000918607	0.00310593	0.0126932	0.0369929	0.163856	0.117778	0.0151275	0.0164752	0.0300028	0.0385855	0.0349047	0.00613655	0.00729681	0.0026516	0.00117466	0.0736236	0.0215159	0.0300046	0.00897371	0.00452645	0.0287759	0.0643138	0.021835	0.00517886	0.0433316	0.00809456	0.0195547	0.067817	0.349075	0.913264	2.66984	0.0242878	0.000391531	0.00643113	0.00775111	0.00671853	0.00996413	0.0166667	0.0413493	0.0118869	0.00434948	0.00266481	0.017545	0.0283391	0.0147521	0.00105047	0.0109272	0.00133788	0.00809765	0.0104891	0.000938473	0.00770101	0.00572747	0.00585062	0.000779634	0.015069	0.00954097	0.0341692	0.000582714	0.0101617	0.0092693	0.000558816	0.0418496	0.0153764	0.0109544	0.00263689	3.44095e-05	0.00447097	0.00282243	0.00555439	0.0158406	0.00289547	0.00445063	0.0382725	0.00844555	0.00656212	0.00577243	0.00946549	0.0271313	0.00914629	0.00409043	0.000515677	0.00174357	0.00712558	0.0207667	0.0919835	0.066117	0.00849211	0.00924869	0.0168426	0.0216607	0.0195944	0.00344487	0.0040962	0.00148853	0.000659418	0.04133	0.0120783	0.0168436	0.00503756	0.00254101	0.0161539	0.0361038	0.0122575	0.00290725	0.024325	0.00454404	0.0109774	1.78136
2760	-1300.927	-1431.593	130.6666	1.5413	0.648803	0.0300458	0.000893561	0.00398211	0.0197325	0.00856577	0.00520655	0.017228	0.0581622	0.00930827	0.00623931	0.00354052	0.0280671	0.0361578	0.0133325	0.0014776	0.00718503	0.00263246	0.0113902	0.013403	0.00219479	0.0131077	0.00918132	0.0148926	0.0022029	0.0328577	0.0234188	0.00645184	0.000774874	0.00325978	0.0112901	0.0034815	0.019835	0.0216285	0.0214676	0.0102224	0.000232217	0.0101973	0.00675399	0.00885281	0.0124597	0.00704825	0.00626029	0.0538343	0.00977512	0.00554606	0.0164337	0.012992	0.00444969	0.0128652	0.0102656	0.00132155	0.00736987	0.0372722	0.0490069	0.129385	0.0898465	0.0112083	0.0159544	0.00771951	0.0216596	0.0561934	0.00352754	0.0198045	0.0207201	0.00200728	0.058135	0.0213498	0.0235177	0.00751066	0.0035742	0.0227222	0.0769799	0.00527346	0.00276855	0.036213	0.00932236	0.0262061	0.0633049	0.338338	0.904311	2.69405	0.0211986	0.000630444	0.00280954	0.0139221	0.0060435	0.00367344	0.012155	0.0410358	0.00656736	0.00440208	0.00249798	0.0198025	0.0255108	0.00940664	0.0010425	0.00506933	0.00185731	0.00803625	0.00945637	0.00154851	0.009248	0.00647779	0.0105073	0.00155423	0.0231825	0.0165229	0.00455203	0.000546705	0.00229991	0.00796562	0.00245634	0.0139944	0.0152598	0.0151463	0.00721232	0.000163838	0.0071946	0.00476522	0.00624602	0.00879084	0.00497283	0.00441689	0.0379823	0.00689674	0.00391297	0.0115946	0.00916636	0.00313944	0.00907694	0.00724279	0.000932408	0.00519974	0.026297	0.0345764	0.0912861	0.0633903	0.00790794	0.0112565	0.00544643	0.0152817	0.0396467	0.00248883	0.0139729	0.0146189	0.00141622	0.0410166	0.0150631	0.0165927	0.00529908	0.00252174	0.0160314	0.0543125	0.00372064	0.00195333	0.0255497	0.0065773	0.0184895	1.417353
2770	-1298.133	-1429.106	130.9722	1.193029	0.8382028	0.0266889	0.00233393	0.00455265	0.0175279	0.0140733	0.00765339	0.00119473	0.0426805	0.0146623	0.00266479	0.00326559	0.0163173	0.0322515	0.0346997	0.000273099	0.00445097	0.00233835	0.0101176	0.00218586	0.00588767	0.0106026	0.010216	0.00962	0.0110752	0.0285864	0.0244434	0.0127556	0.00116081	0.00128524	0.00894661	0.0140357	0.0130318	0.0346361	0.0171088	0.0102061	0.00312394	0.00336292	0.0138199	0.00421106	0.0167546	0.000996497	0.0120517	0.01478	0.0341366	0.00485123	0.0145976	0.0115404	0.0175923	0.0114279	0.00921857	9.32985e-05	0.0292771	0.0490602	0.0435316	0.162083	0.0798083	0.018283	0.0177692	0.0491346	0.0638376	0.0171289	0.00313343	0.0128796	0.0155002	0.00129791	0.0473317	0.0225334	0.014522	0.0282434	0.00238367	0.0183416	0.0683793	0.0132288	0.00415565	0.026012	0.0099806	0.0161289	0.103658	0.422072	0.967003	2.50727	0.0182794	0.00159852	0.00311814	0.012005	0.00963885	0.00524185	0.000818276	0.0292321	0.0100423	0.00182513	0.00223662	0.0111758	0.0220893	0.023766	0.000187047	0.00304849	0.00160155	0.00692962	0.00149711	0.0040325	0.00726175	0.00699699	0.00658879	0.00758547	0.019579	0.0167414	0.00873638	0.000795046	0.000880266	0.00612759	0.00961313	0.00892558	0.0237225	0.0117179	0.00699023	0.00213961	0.00230328	0.00946533	0.00288418	0.0114753	0.000682507	0.00825428	0.0101229	0.0233803	0.00332264	0.00999798	0.0079041	0.012049	0.007827	0.00631385	6.39007e-05	0.020052	0.0336016	0.029815	0.111012	0.0546612	0.0125221	0.0121702	0.0336526	0.0437227	0.0117317	0.0021461	0.00882133	0.0106162	0.000888947	0.0324178	0.0154332	0.00994619	0.0193441	0.00163259	0.0125623	0.0468334	0.00906049	0.00284623	0.0178158	0.00683577	0.0110468	1.460055
