Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
2510	-1302.772	-1433.888	131.1153	1.173151	0.8524052	0.0137834	0.00497508	0.0355988	0.00748253	0.00382584	0.00661238	0.0297976	0.0460248	0.00692495	0.00512029	0.0027515	0.0302858	0.0499045	0.0470084	0.00529615	0.00104003	0.00249206	0.000548125	0.00477202	0.0117046	0.00889215	0.0116245	0.0168244	0.00954247	0.0313873	0.0329853	0.000609446	0.0176533	0.00275306	0.000913635	0.0176957	0.0200353	0.0327241	0.0335586	0.00128999	0.000125255	0.000832446	0.00236851	0.00211648	0.00508457	0.00197047	0.0127273	0.00399448	0.127809	0.00862029	0.0151438	0.0172196	0.0414469	0.0306725	0.00767928	0.020081	0.0118904	0.0750148	0.012572	0.00428081	0.00327313	0.00221811	0.00884995	0.0432908	0.0199901	0.00119185	0.0159777	0.019593	0.00398799	0.00870174	0.00880321	0.0508433	0.0204785	0.0451596	0.00732468	0.00823656	0.0257055	0.0404667	0.00365762	0.0151091	0.024125	0.003752	0.106651	0.427407	0.970481	2.49546	0.0103105	0.00372156	0.0266294	0.00559724	0.00286189	0.00494633	0.0222899	0.0344284	0.00518015	0.00383019	0.00205824	0.022655	0.0373306	0.0351643	0.00396174	0.000777988	0.00186416	0.00041002	0.00356967	0.00875554	0.0066517	0.0086956	0.0125854	0.00713816	0.023479	0.0246744	0.000455891	0.0132054	0.0020594	0.000683437	0.0132371	0.0149872	0.024479	0.0251032	0.000964968	9.36958e-05	0.000622704	0.00177174	0.00158321	0.00380347	0.001474	0.00952057	0.00298804	0.0956066	0.00644834	0.0113282	0.012881	0.031004	0.0229443	0.00574442	0.0150214	0.00889448	0.0561142	0.00940439	0.00320222	0.00244844	0.00165924	0.00662013	0.0323833	0.0149534	0.000891551	0.0119519	0.0146564	0.00298319	0.00650926	0.00658517	0.0380329	0.0153188	0.0337812	0.00547916	0.00616129	0.0192288	0.0302708	0.00273605	0.0113022	0.0180465	0.00280665	1.336824
2520	-1304.244	-1435.561	131.3168	1.0334	0.9676793	0.0134187	0.00181314	0.034657	0.00324808	0.00531332	0.00643743	0.0102442	0.0379247	0.0137677	0.00498482	0.00423357	0.0317673	0.0465336	0.0457647	0.00541784	0.00356571	0.00486132	0.00345507	0.00330598	0.00293954	0.00572746	0.0173958	0.0163793	0.00227836	0.0355833	0.0265463	0.00316462	0.0112747	0.00268022	0.00205516	0.0172275	0.0102205	0.0211493	0.0278957	0.00113589	0.0020513	0.00512019	0.00921712	0.00148707	0.00585683	0.00390738	0.0290102	0.0177901	0.124636	0.0152377	0.0257275	0.0206533	0.0562531	0.0536308	0.00728875	0.0170016	0.0172023	0.068961	0.0122394	0.00235941	0.00318653	0.00429579	0.0131804	0.0198542	0.00412253	0.00175244	0.0155549	0.010994	0.00342846	0.00520262	0.0252414	0.00951402	0.0190169	0.047153	0.0129427	0.00728773	0.0250254	0.0310369	0.00458984	0.0156262	0.0123802	0.00365273	0.130461	0.466817	0.994431	2.40829	0.0105242	0.00142203	0.0271811	0.00254744	0.00416719	0.00504882	0.00803446	0.029744	0.0107979	0.00390955	0.00332035	0.0249148	0.0364959	0.0358928	0.00424916	0.00279655	0.00381269	0.00270977	0.00259284	0.00230545	0.00449199	0.0136433	0.0128461	0.0017869	0.0279077	0.02082	0.00248198	0.00884268	0.00210207	0.00161184	0.0135113	0.00801588	0.0165872	0.0218784	0.000890865	0.00160881	0.00401572	0.0072289	0.00116629	0.00459345	0.00306452	0.0227524	0.0139526	0.0977505	0.0119508	0.0201778	0.0161982	0.0441188	0.0420621	0.0057165	0.0133342	0.0134916	0.0540855	0.00959925	0.00185046	0.00249917	0.00336914	0.0103373	0.0155715	0.00323326	0.00137442	0.0121996	0.00862249	0.00268891	0.00408037	0.0197966	0.00746175	0.0149147	0.0369817	0.0101509	0.00571569	0.0196272	0.0243419	0.00359977	0.0122555	0.00970967	0.0028648	1.275038
2530	-1301.691	-1433.07	131.3785	0.9567775	1.045175	0.014341	0.000531532	0.037039	0.00960111	0.013871	0.00044241	0.0136458	0.0447331	0.00260268	0.0169762	0.00308174	0.0312033	0.0462089	0.0241708	0.00579022	0.00381079	0.00343868	0.00445053	0.00206481	0.000929071	0.00149718	0.000694262	0.012624	0.00573011	0.0403536	0.0099838	0.00620577	0.0120497	0.00349343	0.00148711	0.0184116	0.00740416	0.00934162	0.0196912	0.0015964	0.00213062	0.00625039	0.0100303	0.00411851	0.013462	0.00440723	0.0246925	0.0190128	0.133202	0.00835598	0.0163167	0.0239554	0.0377764	0.0573169	0.00947647	0.0202813	0.0155832	0.0839641	0.0168443	0.00558726	0.00741847	0.00476132	0.0449266	0.00934236	0.00631441	0.00595771	0.0146259	0.0215988	0.00329572	0.00556021	0.00530883	0.00985565	0.0113176	0.0503939	0.00561928	0.0162974	0.0394667	0.0452323	0.00878792	0.0167002	0.0132311	0.0017361	0.145879	0.489921	1.0071	2.3571	0.011117	0.000412037	0.0287122	0.00744267	0.0107526	0.000342951	0.0105781	0.0346765	0.00201757	0.0131597	0.00238893	0.0241884	0.0358206	0.0187369	0.00448851	0.00295408	0.00266563	0.00345	0.00160062	0.000720205	0.0011606	0.000538184	0.009786	0.00444191	0.0312816	0.00773932	0.00481064	0.00934077	0.00270807	0.00115279	0.0142724	0.00573962	0.00724151	0.0152644	0.00123751	0.00165163	0.00484523	0.00777534	0.00319262	0.0104356	0.00341643	0.0191413	0.0147385	0.103257	0.00647745	0.0126485	0.0185699	0.0292838	0.0444314	0.00734605	0.0157218	0.0120799	0.065088	0.0130575	0.00433118	0.00575071	0.00369092	0.0348265	0.00724209	0.00489486	0.00461835	0.0113378	0.0167431	0.0025548	0.00431021	0.00411534	0.00763998	0.00877324	0.0390648	0.004356	0.0126335	0.0305942	0.0350635	0.00681229	0.0129458	0.0102566	0.00134581	1.290009
2540	-1308.869	-1439.382	130.5133	1.316295	0.7597081	0.0161736	0.00064507	0.0497672	0.00172646	0.0195736	0.00010269	0.0175785	0.0723431	0.00307661	0.0124204	0.00477394	0.0303148	0.0620882	0.0607372	0.00219477	0.00512034	0.00465994	0.00406073	0.00181676	0.00189207	0.0139823	0.00497595	0.00986689	0.00366947	0.0760846	0.0246624	0.00833834	0.00853813	0.000614613	0.0119757	0.0216537	0.00822563	0.00982525	0.0088733	0.00643233	0.0120925	0.00177932	0.0181086	0.00667563	0.0239155	0.010422	0.0196155	0.037765	0.178976	0.0126475	0.0219238	0.0364134	0.0383803	0.0770134	0.00891689	0.00492455	0.0303128	0.0847256	0.0175132	0.0151489	0.00205993	0.0171924	0.0414092	0.0323062	0.020916	0.00800503	0.0442085	0.0282152	0.00849205	0.0138844	0.00812339	0.0455935	0.0094777	0.102649	0.013817	0.014333	0.0490742	0.0312804	0.0114675	0.0347509	0.0109	0.00150454	0.0869611	0.390392	0.945133	2.57751	0.00900675	0.000359227	0.0277144	0.000961431	0.0109002	5.71864e-05	0.00978913	0.0402865	0.00171331	0.00691668	0.00265852	0.0168817	0.0345758	0.0338234	0.00122223	0.00285142	0.00259504	0.00226135	0.00101172	0.00105366	0.00778646	0.00277102	0.00549469	0.00204346	0.0423701	0.013734	0.00464347	0.00475472	0.000342266	0.00666906	0.0120586	0.0045807	0.0054715	0.00494137	0.00358204	0.00673411	0.000990869	0.0100844	0.00371753	0.0133181	0.00580382	0.0109235	0.0210306	0.0996684	0.00704313	0.0122089	0.0202779	0.0213733	0.0428873	0.00496565	0.00274239	0.0168807	0.0471821	0.00975276	0.00843612	0.00114714	0.00957413	0.02306	0.0179907	0.0116478	0.00445785	0.0246189	0.0157125	0.00472906	0.00773199	0.00452376	0.0253901	0.00527795	0.0571631	0.00769442	0.00798179	0.0273285	0.0174195	0.00638606	0.0193521	0.00607003	0.000837849	1.795715
2550	-1302.4	-1433.74	131.3397	1.015492	0.984744	0.0210154	0.000348029	0.00945304	0.00514447	0.00830877	0.00826484	0.0259153	0.027201	0.00809838	0.00310537	0.00349416	0.0303577	0.0163939	0.044455	0.00338295	0.000518671	0.00341072	0.00521894	0.0108045	0.00138485	0.0148394	0.0135884	0.0185966	0.00412563	0.0244628	0.00747351	0.00724726	0.0169153	0.00044985	0.0070521	0.0158489	0.00319031	0.00333539	0.0076715	0.00419023	0.00212916	0.00129061	0.0132745	0.000436043	0.0224689	0.00713928	0.0143571	0.0276411	0.128177	0.023646	0.0107107	0.00795589	0.0686294	0.0380937	0.00700362	0.0036044	0.0238486	0.0620127	0.0222619	0.000298539	0.00864053	0.00630208	0.0259267	0.021334	0.00611136	0.013065	0.0276457	0.0200051	0.025141	0.0101624	0.0115828	0.0313818	0.00183161	0.0475264	0.0258449	0.0126488	0.0404144	0.0228949	0.00747097	0.025435	0.00797801	0.000534894	0.1339	0.472118	0.997425	2.39656	0.016546	0.000274013	0.00744263	0.00405038	0.00654172	0.00650713	0.0204038	0.0214161	0.00637607	0.00244494	0.00275105	0.0239014	0.0129074	0.0350006	0.00266349	0.000408364	0.00268536	0.00410901	0.00850666	0.00109033	0.0116835	0.0106985	0.0146416	0.00324822	0.0192602	0.0058841	0.00570596	0.0133179	0.000354179	0.00555231	0.0124783	0.00251181	0.00262604	0.00603998	0.00329908	0.00167634	0.00101614	0.0104514	0.000343308	0.0176904	0.00562095	0.0113037	0.0217626	0.100917	0.0186171	0.00843282	0.00626389	0.0540338	0.0299922	0.00551414	0.00283784	0.0187766	0.0488243	0.0175274	0.000235048	0.00680292	0.0049618	0.0204128	0.0167968	0.00481164	0.0102864	0.0217662	0.0157505	0.0197942	0.0080011	0.00911944	0.0247078	0.00144208	0.0374188	0.0203484	0.00995873	0.0318193	0.0180258	0.0058821	0.0200257	0.0062813	0.000421136	1.27012
2560	-1296.82	-1427.578	130.758	1.728138	0.5786574	0.0193957	0.00231644	0.014842	0.00474797	0.0155901	0.00833136	0.0400587	0.00916329	0.00480622	0.00342045	0.00730466	0.0356052	0.0101119	0.0201857	0.00312221	0.000317217	0.00314785	0.00501716	0.00539783	0.00217608	0.0123601	0.0125411	0.0171633	0.00240981	0.0174483	0.00896914	0.00591574	0.00109728	0.000584645	0.00270439	0.016955	0.00250205	0.0137339	0.0141969	0.0067452	0.00372184	0.00376513	0.0088981	0.000568852	0.0164955	0.00805981	0.0273994	0.0137114	0.0537499	0.0218235	0.01683	0.000430251	0.0570126	0.035216	0.00246653	0.0287201	0.00884121	0.0927737	0.00927619	0.000525301	0.00252749	0.0244068	0.0239284	0.0196897	0.00679014	0.0148879	0.00929898	0.0184632	0.0114298	0.0113177	0.0094626	0.0193133	0.000170709	0.0649218	0.00928556	0.0189665	0.0362199	0.0387098	0.0109736	0.017291	0.00908133	0.00134178	0.0487381	0.300199	0.870027	2.78104	0.0170265	0.00203349	0.013029	0.004168	0.0136858	0.00731367	0.0351655	0.00804398	0.00421914	0.00300264	0.00641239	0.031256	0.00887675	0.01772	0.00274083	0.000278469	0.00276334	0.0044043	0.00473848	0.00191027	0.0108503	0.0110092	0.0150668	0.00211545	0.015317	0.00787354	0.00519313	0.000963243	0.00051323	0.00237404	0.0148839	0.00219642	0.0120563	0.0124627	0.00592126	0.00326722	0.00330522	0.00781118	0.000499366	0.0144805	0.00707529	0.0240526	0.0120365	0.0471843	0.0191578	0.0147742	0.000377695	0.0500485	0.0309143	0.00216524	0.0252119	0.00776125	0.0814413	0.00814309	0.000461135	0.00221876	0.0214254	0.0210056	0.0172846	0.00596071	0.0130693	0.0081631	0.0162079	0.0100336	0.00993521	0.00830673	0.0169542	0.000149857	0.0569916	0.00815132	0.0166497	0.0317956	0.0339813	0.00963315	0.0151789	0.00797203	0.00117788	1.139148
2570	-1298.209	-1429.303	131.0946	1.018595	0.9817449	0.0326715	0.00188344	0.00719216	0.00892552	0.0122335	0.00877761	0.0230239	0.036093	0.00274752	0.014948	0.0110442	0.0232624	0.0268757	0.00500585	0.00268504	0.00168	0.00800159	0.00744391	0.00960131	0.00397631	0.0249467	0.0127171	0.0248176	0.00290393	0.0301189	0.0268011	0.0101765	0.00604183	0.000754612	0.0126796	0.00328431	0.0334863	0.0229932	0.0217276	0.0151902	0.00239312	0.00535371	0.00985629	0.000411446	0.0092846	0.00308312	0.0578922	0.00383704	0.147326	0.00854737	0.0263439	0.0010541	0.0751625	0.0379312	0.0109239	0.0289769	0.0162163	0.0631641	0.0175651	0.000667282	0.0135119	0.0202277	0.0310238	0.0265992	0.0143772	0.0199108	0.0124363	0.0246924	0.0150595	0.0151361	0.0149862	0.0473317	0.00221568	0.0919449	0.0124184	0.0192825	0.0379576	0.0160684	0.0159262	0.0231247	0.0113607	0.00383453	0.133297	0.471195	0.996908	2.3986	0.0216063	0.00124556	0.00475631	0.00590262	0.00809024	0.00580481	0.0152261	0.023869	0.00181699	0.00988543	0.00730373	0.0153839	0.0177734	0.00331047	0.00177567	0.00111102	0.00529161	0.0049228	0.00634953	0.00262961	0.0164978	0.00841009	0.0164123	0.00192042	0.0199182	0.0177241	0.00672989	0.00399558	0.000499039	0.00838524	0.00217198	0.0221451	0.0152058	0.0143689	0.0100456	0.00158261	0.00354051	0.00651816	0.000272097	0.00614009	0.00203892	0.0382853	0.00253751	0.0974295	0.00565254	0.0174217	0.000697099	0.0497065	0.0250847	0.00722416	0.019163	0.0107242	0.0417717	0.0116161	0.000441287	0.0089357	0.0133769	0.0205167	0.0175906	0.00950791	0.0131674	0.00822437	0.0163296	0.00995915	0.0100098	0.00991068	0.0313014	0.00146527	0.060805	0.0082125	0.0127519	0.0251021	0.0106263	0.0105323	0.0152928	0.00751304	0.00253585	1.512128
2580	-1308.048	-1439.34	131.2917	0.7376028	1.355743	0.0221256	0.00386049	0.0478958	0.010199	0.00642392	0.00369766	0.0420371	0.0302086	0.00872236	0.00983435	0.0126199	0.0315508	0.0495131	0.00855796	0.00100807	0.0024181	0.0154135	0.00869457	0.00712973	0.00152524	0.021323	0.0145316	0.00833019	0.000930895	0.00544587	0.030625	0.0126392	0.000823437	0.00316175	0.00946356	0.000315169	0.038264	0.0139539	0.0242142	0.0123408	0.00667341	0.00660498	0.00358242	0.0013958	0.00909392	0.00135992	0.0477262	0.00933088	0.168346	0.0122998	0.0172502	0.00160204	0.0393441	0.0504524	0.00101669	0.0132846	0.00523176	0.0613579	0.0147081	0.00459488	0.0209898	0.0181367	0.0373762	0.0508227	0.0293295	0.0112542	0.0316394	0.0252691	0.0265737	0.00792582	0.0171244	0.0405644	0.00164414	0.105063	0.0141902	0.0139132	0.075979	0.018361	0.0193368	0.0333421	0.00107509	0.00102765	0.202153	0.56264	1.04069	2.19451	0.0138632	0.00241886	0.0300101	0.00639038	0.00402503	0.00231684	0.0263392	0.0189278	0.00546516	0.0061619	0.00790726	0.0197688	0.0310234	0.00536215	0.000631626	0.00151511	0.00965761	0.00544775	0.00446727	0.000955669	0.0133603	0.00910504	0.00521944	0.00058327	0.00341221	0.0191887	0.00791932	0.00051594	0.00198106	0.00592957	0.000197475	0.0239751	0.00874305	0.0151719	0.00773234	0.00418135	0.00413848	0.00224463	0.000874566	0.00569797	0.000852085	0.0299037	0.00584644	0.10548	0.00770665	0.0108085	0.00100379	0.0246518	0.0316119	0.000637027	0.00832372	0.00327806	0.038445	0.00921566	0.00287901	0.0131516	0.0113639	0.0234188	0.0318439	0.0183769	0.00705156	0.0198243	0.0158328	0.0166503	0.00496608	0.0107296	0.0254164	0.00103017	0.0658295	0.00889113	0.00871755	0.0476061	0.0115044	0.0121159	0.0208911	0.00067362	0.000643895	1.595993
2590	-1301.368	-1431.942	130.5744	1.813336	0.5514698	0.023994	0.00675557	0.0253954	0.0124251	0.00409408	0.00496626	0.0234065	0.0314607	0.00817477	0.00709699	0.0185728	0.024553	0.0246687	0.0022889	0.00132856	0.00143328	0.00670928	0.0106959	0.00593137	0.00150758	0.0156724	0.00884494	0.00616499	0.00133125	0.00416212	0.0149697	0.00343115	0.00289358	0.00221629	0.00217318	0.000617598	0.0297772	0.0218145	0.0151807	0.011751	0.0104635	0.0119338	0.0045102	0.00357466	0.0062885	0.00109572	0.0299194	0.00726133	0.0719638	0.0256022	0.0186201	9.87039e-05	0.0306178	0.0480307	0.00365076	0.00972419	0.00153502	0.120786	0.0248102	0.00961869	0.00222573	0.0141141	0.0290863	0.0213198	0.00428358	0.0223433	0.0160075	0.0323059	0.0228497	0.00465408	0.027609	0.027283	0.0011626	0.0426404	0.0150906	0.0169973	0.0425058	0.0171895	0.0170629	0.0209602	0.00990127	0.0033953	0.0432795	0.284195	0.854386	2.81814	0.0193883	0.00545882	0.0205207	0.0100401	0.00330821	0.00401297	0.0189135	0.0254217	0.0066056	0.0057347	0.0150077	0.01984	0.0199334	0.00184953	0.00107354	0.00115816	0.00542141	0.00864275	0.00479282	0.00121819	0.012664	0.00714713	0.0049816	0.00107572	0.00336319	0.0120962	0.00277253	0.00233815	0.00179087	0.00175603	0.000499048	0.0240614	0.0176272	0.0122667	0.00949532	0.00845502	0.00964309	0.00364445	0.00288849	0.0050814	0.00088539	0.0241762	0.00586749	0.0581501	0.0206878	0.0150459	7.97573e-05	0.0247406	0.0388111	0.00294999	0.0078576	0.00124037	0.0976008	0.0200478	0.00777235	0.00179849	0.0114048	0.0235031	0.0172274	0.00346133	0.0180544	0.0129348	0.0261047	0.0184637	0.00376071	0.0223094	0.022046	0.000939438	0.0344554	0.0121939	0.0137346	0.0343466	0.0138899	0.0137876	0.0169369	0.00800068	0.00274356	1.237553
2600	-1319.926	-1450.922	130.9959	1.493661	0.6694961	0.0236105	0.00327033	0.0109132	0.00877057	0.0035731	0.00325921	0.0202776	0.0438729	0.00859874	0.0213117	0.0301687	0.0258264	0.0154884	0.00247363	0.00159377	0.00171662	0.00694257	0.00149572	0.0103078	0.00136583	0.0153424	0.00260184	0.00606937	0.00346695	0.0009034	0.0198904	0.0034586	0.00884967	0.00233124	0.00261926	0.0112712	0.00865201	0.0164212	0.0104469	0.00860601	0.00583083	0.00389839	0.002952	0.0100503	0.0155723	0.00050474	0.00446223	0.00410903	0.0974512	0.0271929	0.019002	3.43609e-05	0.0313992	0.0274578	0.00320986	0.0353006	0.000552336	0.0332307	0.033415	0.0101175	0.00244335	0.008565	0.0305948	0.018833	0.027026	0.0181692	0.0223334	0.0225041	0.0171637	0.00489545	0.0190756	0.0187821	0.0020497	0.0448518	0.0158733	0.0176454	0.0394032	0.018081	0.0163683	0.00743671	0.0256981	0.00644633	0.0676883	0.348775	0.913018	2.67052	0.0207885	0.00287944	0.00960877	0.00772227	0.00314602	0.00286965	0.0178539	0.038629	0.00757098	0.0187644	0.0265628	0.0227395	0.0136371	0.00217797	0.00140327	0.00151144	0.00611276	0.00131695	0.00907576	0.00120258	0.0135086	0.00229086	0.00534393	0.00305256	0.000795421	0.017513	0.00304521	0.00779192	0.0020526	0.0023062	0.00992399	0.00761788	0.0144584	0.00919824	0.00757738	0.0051339	0.00343244	0.00259917	0.00884908	0.013711	0.000444411	0.00392889	0.0036179	0.0858033	0.0239427	0.0167308	3.02539e-05	0.0276462	0.0241759	0.0028262	0.0310813	0.000486318	0.0292588	0.0294211	0.00890824	0.00215131	0.00754127	0.0269379	0.016582	0.0237957	0.0159976	0.019664	0.0198143	0.0151122	0.00431032	0.0167956	0.0165371	0.00180471	0.0394909	0.013976	0.0155364	0.0346935	0.0159198	0.0144119	0.00654784	0.0226266	0.00567584	1.135751
2610	-1315.634	-1447.172	131.5381	0.8582586	1.16515	0.0199948	0.00240077	0.00166204	0.00560875	0.00262304	0.0161146	0.0250257	0.0312787	0.00510223	0.0336476	0.00332981	0.0231131	0.0113701	0.020198	0.000746668	0.00200373	0.0066597	0.00930353	0.00842441	0.00821319	0.0127255	0.00180969	0.00276103	0.00254511	0.00753439	0.0148194	0.00265637	0.00224328	0.00791279	0.00648315	0.00375676	0.0136496	0.032236	0.00660067	0.025749	0.00428045	0.000835027	0.00190843	0.00189167	0.0366346	0.00130798	0.00444986	0.00233048	0.128637	0.0208304	0.0412217	1.64536e-05	0.0283673	0.0345967	0.00107755	0.0161793	0.00479692	0.0802382	0.0239171	0.00503469	0.00147797	0.00697279	0.0220174	0.0213082	0.0153889	0.00169895	0.02401	0.0165204	0.00683447	0.00359379	0.0198846	0.0257766	0.00145844	0.0625301	0.0133922	0.0195952	0.0908327	0.00828044	0.0179763	0.012437	0.00786542	0.0102641	0.168681	0.521326	1.02276	2.28723	0.0162695	0.00195348	0.00135238	0.00456378	0.00213434	0.0131123	0.0203631	0.0254511	0.00415163	0.0273787	0.00270943	0.0188069	0.00925176	0.0164349	0.000607556	0.00163041	0.00541892	0.00757018	0.00685485	0.00668298	0.0103546	0.00147253	0.00224662	0.00207093	0.00613065	0.0120583	0.00216146	0.00182533	0.00643855	0.00527527	0.00305683	0.0111065	0.0262301	0.00537089	0.0209516	0.00348296	0.000679453	0.00155287	0.00153923	0.0298091	0.00106429	0.0036208	0.00189628	0.10467	0.0169495	0.0335416	1.33881e-05	0.0230822	0.028151	0.000876793	0.0131649	0.0039032	0.065289	0.0194611	0.00409667	0.00120261	0.00567368	0.0179153	0.0173383	0.0125218	0.00138242	0.0195366	0.0134425	0.00556113	0.00292423	0.0161799	0.0209741	0.00118672	0.05088	0.0108971	0.0159444	0.0739096	0.0067377	0.0146271	0.0101199	0.0064	0.00835178	1.228971
2620	-1322.23	-1453.707	131.4771	0.6405827	1.561079	0.0280992	0.00202822	0.00585988	0.00669776	0.0123181	0.0302513	0.0298848	0.0373518	0.0103323	0.0326528	0.00234265	0.00909915	0.0248389	0.0289393	0.00215369	0.00312588	0.0101107	0.0129425	0.0106519	0.00980789	0.0151963	0.00448831	0.0203682	0.00339541	0.00954002	0.0335568	0.00463043	0.00267885	0.00515968	0.00649247	0.00448618	0.0208312	0.00912526	0.0260108	0.0214872	0.00154192	0.0131214	0.00476999	0.0131598	0.0419261	0.00314916	0.0130506	0.000521543	0.0901735	0.0320027	0.0397224	0.000210918	0.0338752	0.0413141	0.00655662	0.0269183	0.00892494	0.0958176	0.00203087	0.00809142	0.00229065	0.00709363	0.0517298	0.035379	0.00880931	0.00810575	0.0353939	0.0157222	0.0219691	0.0027807	0.0280882	0.0276392	0.00210318	0.0746711	0.0315631	0.0145424	0.0427423	0.0176139	0.0321182	0.0445585	0.025307	0.00355981	0.234605	0.598417	1.05382	2.11316	0.0186384	0.00134534	0.0038869	0.00444268	0.0081707	0.0200659	0.0198228	0.0247758	0.00685346	0.0216589	0.0015539	0.00603553	0.0164758	0.0191957	0.00142856	0.00207342	0.00670649	0.00858487	0.00706548	0.00650565	0.0100798	0.00297713	0.0135104	0.0022522	0.00632797	0.0222585	0.0030714	0.0017769	0.00342245	0.0043065	0.00297572	0.0138175	0.00605286	0.0172532	0.0142527	0.00102277	0.00870356	0.00316397	0.00872899	0.0278099	0.00208886	0.00865658	0.000345943	0.0598127	0.0212276	0.0263482	0.000139904	0.0224697	0.027404	0.00434906	0.0178551	0.00591998	0.0635565	0.00134709	0.0053671	0.00151941	0.00470526	0.0343128	0.0234672	0.00584329	0.00537661	0.023477	0.0104287	0.0145723	0.00184446	0.0186311	0.0183333	0.00139505	0.0495299	0.020936	0.00964611	0.0283513	0.0116834	0.0213042	0.029556	0.0167864	0.00236125	1.507596
2630	-1314.591	-1445.576	130.9852	1.040838	0.9607639	0.028674	0.00338313	0.0189685	0.00824884	0.0126901	0.0329819	0.0482766	0.0529509	0.00471271	0.0286994	0.00948584	0.0171206	0.0427772	0.0254355	0.00319481	0.0140643	0.0112215	0.0113755	0.00663079	0.00266758	0.00336287	0.00365278	0.0118817	0.0028438	0.00214597	0.0294939	0.00449986	0.0150161	0.00148763	0.00359515	0.00394302	0.0216413	0.0276707	0.0229245	0.0180221	0.00312297	0.0131488	0.00121758	0.0115665	0.03685	0.00386394	0.0463254	0.000458397	0.106736	0.00556054	0.0127939	0.00165868	0.0536889	0.0563519	0.00495307	0.00971972	0.00689243	0.078231	0.000724085	0.0133097	0.0174477	0.0151818	0.0275439	0.0310955	0.023317	0.00958172	0.0194176	0.00942075	0.0231808	0.00940448	0.0246874	0.0265733	0.00960368	0.105178	0.0174981	0.0653725	0.0348507	0.023426	0.0282295	0.0336032	0.0176922	0.00405743	0.12906	0.464632	0.993182	2.41313	0.0179293	0.00211541	0.0118607	0.00515786	0.0079349	0.020623	0.0301865	0.0331092	0.00294678	0.0179452	0.00593133	0.0107052	0.0267478	0.0159044	0.00199766	0.00879416	0.00701658	0.00711291	0.00414612	0.00166799	0.00210274	0.00228402	0.00742943	0.00177818	0.00134183	0.018442	0.00281369	0.00938929	0.000930189	0.00224799	0.0024655	0.0135319	0.017302	0.0143343	0.0112689	0.00195274	0.00822174	0.00076133	0.00723231	0.0230416	0.00241606	0.0289665	0.000286628	0.0667403	0.00347691	0.00799978	0.00103714	0.0335707	0.0352359	0.00309707	0.00607757	0.00430971	0.0489165	0.000452757	0.00832231	0.0109097	0.00949289	0.0172227	0.0194435	0.0145797	0.00599128	0.0121415	0.00589063	0.0144945	0.00588046	0.0154366	0.0166158	0.00600501	0.0657657	0.0109412	0.0408763	0.0217915	0.0146479	0.0176514	0.0210115	0.0110626	0.00253704	1.599278
