Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
550	-912.9797	-1043.473	130.4937	1.712569	0.583918	0.0254629	0.00952525	0.0154881	0.0225014	0.00332234	0.0024826	0.0274537	0.0256666	0.00203744	0.0120429	0.013406	0.0170411	0.014588	0.00210397	0.023791	0.00391527	0.013321	0.00438248	0.0142347	0.0015268	0.0155777	0.00543586	0.0411982	0.00160457	0.0215315	0.0234912	0.00132296	0.0144641	0.00506299	0.00893327	0.0107109	0.0108873	0.0222889	0.0281686	0.0116563	0.0145936	0.00547126	0.0115769	0.00221962	0.0147976	0.00358804	0.0711072	0.0315194	0.0409379	0.12539	0.00816294	0.021617	0.0283927	0.00444343	0.00752143	0.00422393	0.0373481	0.000489468	0.0146191	0.0227203	0.0247376	0.0198017	0.00335812	0.00835986	0.00865015	0.00055084	0.0410478	0.116637	0.0116765	0.0129581	0.00196352	0.0553288	0.000847077	0.00724891	0.0321213	0.0451259	0.0130783	0.0149804	0.00894595	0.0223916	0.0124865	0.00931234	0.049809	0.303214	0.872887	2.77409	0.0179446	0.00671276	0.010915	0.0158575	0.00234136	0.00174958	0.0193476	0.0180881	0.00143585	0.00848704	0.00944763	0.0120094	0.0102806	0.00148274	0.0167663	0.00275922	0.00938774	0.00308848	0.0100316	0.00107598	0.0109782	0.00383084	0.0290338	0.00113079	0.0151739	0.0165551	0.000932336	0.0101933	0.00356806	0.00629558	0.00754835	0.00767263	0.0157077	0.0198514	0.0082146	0.0102846	0.00385578	0.0081586	0.00156424	0.0104284	0.00252861	0.0501116	0.0222128	0.0288503	0.0883665	0.0057527	0.0152342	0.0200093	0.00313144	0.0053006	0.00297675	0.0263205	0.000344945	0.0103026	0.0160117	0.0174334	0.0139549	0.00236658	0.00589148	0.00609605	0.000388196	0.0289278	0.082198	0.00822881	0.00913202	0.00138376	0.038992	0.000596963	0.00510855	0.022637	0.0318018	0.00921673	0.0105572	0.00630452	0.0157801	0.00879966	0.00656272	1.418976
560	-910.4861	-1041.414	130.9277	1.033826	0.967281	0.0373048	0.00897696	0.0130517	0.00391439	0.00512577	0.00245067	0.0340882	0.0303593	0.000440228	0.0144121	0.00890414	0.0131706	0.0146674	0.00253112	0.0295403	0.00486143	0.00154188	0.0113595	0.00373741	0.00184063	0.0193422	0.00544649	0.044771	0.00369832	0.0309644	0.0127679	0.00096646	0.0165441	0.0165553	0.00729559	0.0278742	0.00147649	0.0240215	0.0166623	0.0155375	0.0353407	0.0109823	0.0258911	0.00604244	0.014301	0.00450503	0.123588	0.0391363	0.0508309	0.130329	0.0152109	0.0268409	0.0542431	0.00421618	0.0122652	0.00225546	0.0374075	0.00167722	0.0165786	0.0282108	0.0284178	0.0245869	0.00716876	0.0103801	0.0121276	0.000917331	0.0536554	0.082585	0.0448766	0.0168759	0.0104402	0.0802157	0.00145604	0.0416507	0.0130769	0.0177243	0.0355195	0.0127509	0.00311457	0.00707428	0.0247203	0.00831741	0.13038	0.466691	0.99436	2.40857	0.0224227	0.00539576	0.00784497	0.00235281	0.00308093	0.00147302	0.0204893	0.018248	0.000264606	0.00866262	0.00535198	0.0079164	0.00881607	0.00152137	0.0177557	0.00292205	0.000926774	0.00682779	0.00224644	0.00110634	0.011626	0.0032737	0.0269103	0.00222294	0.0186117	0.00767437	0.000580908	0.0099441	0.00995085	0.00438514	0.0167543	0.000887467	0.0144385	0.0100152	0.00933911	0.0212422	0.00660111	0.0155623	0.00363191	0.00859588	0.00270783	0.0742848	0.0235235	0.0305528	0.0783366	0.00914275	0.0161332	0.0326038	0.00253421	0.00737222	0.00135568	0.0224844	0.00100812	0.00996486	0.0169566	0.017081	0.0147784	0.00430891	0.00623914	0.00728953	0.000551378	0.0322505	0.0496392	0.0269738	0.0101435	0.00627527	0.048215	0.00087518	0.0250349	0.00786009	0.0106535	0.0213496	0.00766413	0.00187206	0.00425212	0.0148585	0.00499932	1.663708
570	-913.7612	-1045.001	131.2396	0.7654765	1.306376	0.0129021	0.00487425	0.00184794	0.00163936	0.00633558	0.00399491	0.0232944	0.0275313	0.000592947	0.0103309	0.00807469	0.0114719	0.013475	0.012142	0.00794302	0.00309089	0.000371971	0.0101016	0.0119425	0.0197717	0.0121371	0.00435487	0.0181406	0.00335381	0.02808	0.00837643	0.0129414	0.0185468	0.0133492	0.00609451	0.0248469	0.00258122	0.0169361	0.00702207	0.0325729	0.0245104	0.0121244	0.020924	0.00852482	0.0055431	0.00273558	0.112076	0.0293437	0.0790368	0.118189	0.0340582	0.0403736	0.0518228	0.00401643	0.0181531	0.00216696	0.0499736	0.0141273	0.0272058	0.0255829	0.0187662	0.0364231	0.0100608	0.00750675	0.00754081	0.00624654	0.0187811	0.139733	0.0406962	0.02608	0.0130655	0.0423572	0.034591	0.0094118	0.0302218	0.0104531	0.0102729	0.0186966	0.00286122	0.0151456	0.0296872	0.0100207	0.193804	0.552798	1.03669	2.21671	0.00796344	0.00300848	0.00114059	0.00101185	0.00391044	0.00246573	0.0143777	0.0169928	0.000365978	0.00637644	0.00498386	0.0070807	0.00831703	0.00749426	0.00490258	0.00190776	0.000229587	0.00623492	0.00737111	0.0122035	0.00749124	0.00268791	0.0111967	0.00207004	0.0173315	0.00517009	0.0079877	0.0114474	0.00823938	0.00376165	0.015336	0.00159318	0.0104533	0.00433416	0.0201046	0.0151283	0.00748338	0.0129147	0.00526168	0.00342131	0.00168845	0.0691752	0.0181115	0.048783	0.0729483	0.0210213	0.0249194	0.031986	0.00247902	0.0112044	0.00133749	0.0308446	0.00871963	0.0167919	0.0157903	0.0115829	0.022481	0.00620975	0.00463331	0.00465433	0.00385549	0.011592	0.0862461	0.0251185	0.0160971	0.00806429	0.0261437	0.0213502	0.00580914	0.0186535	0.00645188	0.00634061	0.0115399	0.001766	0.00934813	0.0183235	0.00618494	1.62017
580	-910.6647	-1041.144	130.479	1.075404	0.929883	0.0236554	0.00533383	0.00836668	0.0232654	0.00777877	0.00267582	0.0294955	0.0360621	0.000179575	0.00463135	0.0603957	0.0385997	0.0236617	0.0143946	0.00995577	0.0043498	0.00423768	0.0167922	0.0285085	0.00844058	0.0109802	0.0106287	0.0363297	0.0220574	0.0153323	0.0244848	0.00511552	0.0202955	0.0202421	0.00496286	0.0271896	0.00323517	0.026519	0.0374441	0.035644	0.0286821	0.00486681	0.000867696	0.0137375	0.00606574	0.00648631	0.10641	0.0555105	0.0630624	0.129332	0.0372694	0.03697	0.102414	0.012218	0.0212228	0.0025252	0.0976842	0.0213478	0.0297709	0.0330768	0.059393	0.0198888	0.0049161	0.00447511	0.0174533	0.00311054	0.0205519	0.118467	0.02342	0.0338792	0.00104137	0.0774631	0.0315759	0.0127921	0.0294391	0.0277861	0.0240878	0.0328282	0.00226858	0.0165736	0.0398641	0.00883961	0.12276	0.454612	0.987335	2.43529	0.0114229	0.00257564	0.00404016	0.0112346	0.00375627	0.00129212	0.014243	0.0174139	8.67147e-05	0.00223642	0.0291643	0.0186393	0.0114259	0.00695095	0.00480752	0.00210046	0.00204632	0.00810876	0.0137664	0.00407585	0.00530219	0.00513249	0.0175432	0.0106512	0.00740375	0.0118234	0.00247022	0.00980042	0.00977465	0.0023965	0.0131295	0.00156222	0.0128057	0.0180813	0.0172121	0.0138502	0.00235012	0.000419	0.00663367	0.00292907	0.00313216	0.051384	0.0268053	0.030452	0.0624529	0.0179969	0.0178523	0.0494543	0.00589992	0.0102482	0.00121939	0.0471705	0.0103086	0.014376	0.0159724	0.0286801	0.00960405	0.00237392	0.00216098	0.008428	0.00150204	0.00992424	0.0572063	0.0113092	0.0163598	0.000502867	0.037406	0.0152476	0.00617713	0.0142158	0.0134176	0.0116317	0.0158523	0.00109547	0.00800317	0.0192499	0.00426854	2.070876
590	-910.8218	-1041.888	131.0664	1.024244	0.9763298	0.0184893	0.00217	0.00290722	0.0170178	0.00466867	0.00108533	0.0404367	0.0085809	0.000129967	0.00161103	0.00851548	0.0234966	0.0375364	0.00550923	0.00691281	0.00249969	0.000681004	0.0037408	0.0168762	0.0041291	0.0153354	0.00588903	0.0089137	0.00817402	0.0189295	0.0203348	0.0112078	0.00521291	0.0130605	0.011096	0.00842869	0.0341496	0.0216791	0.0439141	0.0179595	0.00999951	0.0103898	0.000563561	0.00419862	0.00445123	0.00365985	0.0816553	0.0140732	0.0935422	0.0966456	0.0166725	0.0504424	0.074912	0.0114655	0.0102161	0.0011332	0.0714526	0.0174116	0.0217764	0.0448796	0.0374088	0.0149244	0.000605665	0.00496002	0.00315817	0.00154245	0.0106015	0.127965	0.021525	0.0348497	0.00281207	0.0302382	0.0277456	0.0271033	0.0457264	0.0104058	0.00519399	0.00691338	0.00953803	0.00200395	0.00842315	0.010177	0.132207	0.46952	0.995965	2.40231	0.0120479	0.00141401	0.0018944	0.0110891	0.00304219	0.000707221	0.0263493	0.00559147	8.46889e-05	0.00104977	0.00554884	0.0153108	0.0244594	0.00358991	0.00450451	0.00162885	0.000443755	0.00243757	0.0109968	0.0026906	0.00999282	0.0038374	0.00580833	0.00532634	0.0123348	0.0132505	0.00730318	0.00339683	0.00851048	0.00723034	0.00549229	0.0222525	0.0141265	0.0286152	0.0117028	0.00651586	0.0067702	0.000367227	0.00273589	0.0029005	0.00238483	0.0532081	0.00917033	0.0609538	0.062976	0.0108641	0.0328692	0.048814	0.00747113	0.00665699	0.000738412	0.0465598	0.0113457	0.0141899	0.0292444	0.0243762	0.00972499	0.000394662	0.00323204	0.00205792	0.00100509	0.0069081	0.0833845	0.014026	0.0227087	0.00183239	0.0197038	0.0180795	0.017661	0.0297962	0.0067806	0.0033845	0.00450489	0.00621515	0.00130581	0.00548868	0.00663151	1.534641
600	-900.5703	-1031.229	130.6583	1.488486	0.6718237	0.0165629	0.000194529	0.000858944	0.00714724	0.00375627	0.00926789	0.0363661	0.0321173	6.26419e-05	0.00158029	0.0165301	0.01486	0.0290814	0.0166239	0.00521547	0.00863871	0.000862359	0.00553615	0.0111363	0.00446252	0.00961101	0.00902058	0.0224461	0.0166241	0.0358132	0.0152448	0.0148231	0.00173495	0.013361	0.00784867	0.0151218	0.0345982	0.0271505	0.00684591	0.00177123	0.0145518	0.00606016	0.013302	0.0125825	0.00480663	0.00505289	0.062643	0.0238059	0.0656858	0.0948016	0.00483673	0.0415315	0.0561063	0.0115292	0.003181	0.00022059	0.0432061	0.0170794	0.0171967	0.0440234	0.0336796	0.0285155	0.00749057	0.0066723	0.00134427	0.000258078	0.0363475	0.125524	0.0211143	0.0257836	0.00372429	0.0296613	0.00943367	0.0328406	0.00716296	0.0217189	0.00791828	0.00295599	0.00939985	0.00122476	0.0467578	0.0238468	0.0681829	0.349927	0.913962	2.66793	0.0112029	0.000131576	0.000580975	0.00483426	0.00254067	0.00626864	0.0245974	0.0217235	4.23698e-05	0.00106888	0.0111807	0.0100511	0.0196701	0.0112441	0.00352765	0.00584307	0.000583284	0.00374455	0.00753242	0.00301837	0.00650072	0.00610136	0.0151821	0.0112443	0.0242234	0.0103113	0.0100261	0.00117349	0.00903712	0.0053087	0.0102281	0.0234016	0.0183641	0.00463045	0.00119803	0.00984255	0.00409898	0.00899727	0.00851056	0.00325112	0.00341768	0.0423706	0.0161019	0.0444287	0.0641221	0.00327148	0.0280912	0.0379493	0.00779814	0.00215157	0.000149203	0.0292238	0.0115522	0.0116315	0.0297766	0.0227803	0.0192874	0.00506649	0.00451302	0.000909241	0.000174559	0.0245848	0.0849021	0.0142813	0.0174396	0.00251904	0.0200624	0.00638077	0.0222128	0.0048449	0.0146903	0.00535579	0.00199938	0.00635789	0.000828403	0.0316261	0.0161295	1.478454
610	-899.6238	-1029.792	130.1684	1.740137	0.5746673	0.0109773	0.0025225	0.00416553	0.000495868	0.0020076	0.0125781	0.0298139	0.0235151	0.000204369	0.00971001	0.0186562	0.02642	0.0272943	0.0290239	0.00300076	0.00258936	0.000312582	0.0103708	0.0091816	0.00499816	0.00976001	0.0101033	0.00361793	0.0202321	0.0406049	0.0194399	0.00294704	0.0157654	0.0119653	0.00879076	0.0185339	0.0121666	0.0230219	0.0294972	0.00198383	0.0241377	0.00320901	0.0104029	0.00241349	0.0164635	0.00716911	0.0701621	0.0266634	0.0338962	0.114016	0.0203304	0.064557	0.0849259	0.0112224	0.00213168	0.00459087	0.0383252	0.0112335	0.0162826	0.0265649	0.0278038	0.0371227	0.00863451	0.0250544	0.0078596	0.000117435	0.0407104	0.140591	0.0416845	0.0265438	0.00235733	0.0887328	0.00400405	0.0367826	0.0311314	0.0376496	0.0381385	0.00194466	0.0110183	0.000647631	0.039089	0.024124	0.0479288	0.297894	0.867823	2.78635	0.00639437	0.00146938	0.00242647	0.000288848	0.00116945	0.00732688	0.0173669	0.0136978	0.000119047	0.00565618	0.0108674	0.0153899	0.0158992	0.0169067	0.00174798	0.00150833	0.000182082	0.00604111	0.00534838	0.00291148	0.00568531	0.0058853	0.00210748	0.0117854	0.0236528	0.011324	0.00171668	0.00918351	0.00696989	0.00512071	0.0107962	0.00708715	0.0134105	0.0171824	0.0011556	0.0140605	0.00186928	0.00605981	0.00140588	0.00959013	0.00417608	0.0408702	0.0155317	0.0197449	0.0664153	0.0118427	0.0376051	0.0494702	0.00653719	0.00124173	0.00267423	0.0223249	0.00654361	0.00948478	0.0154743	0.016196	0.0216243	0.00502969	0.0145945	0.0045783	6.84071e-05	0.0237142	0.0818955	0.0242817	0.0154621	0.00137317	0.0516878	0.0023324	0.0214262	0.0181344	0.0219313	0.0222161	0.00113278	0.00641829	0.000377252	0.0227697	0.0140525	1.716707
620	-899.057	-1029.684	130.6266	1.527874	0.6545042	0.0207403	0.00123914	0.00281087	0.00177446	0.00805386	0.0116285	0.0279963	0.024563	0.000122566	0.00897691	0.00624958	0.0386574	0.0312227	0.00356957	0.0171453	0.00565501	0.00033356	0.0118072	0.00722978	0.000443737	0.00640698	0.00382886	0.0067766	0.0187046	0.0385907	0.0179722	0.00272454	0.0145751	0.0165309	0.00198692	0.0348495	0.0148395	0.0081351	0.0205627	0.00260746	0.00947524	0.000705709	0.0112384	0.00835965	0.00859402	0.00289853	0.0721634	0.0246503	0.0387113	0.105408	0.0187955	0.0449163	0.0799873	0.00349357	0.0140421	0.00288929	0.0354317	0.0100107	0.00801819	0.0245593	0.0257046	0.0283588	0.00200043	0.0231628	0.0075029	0.00224825	0.0207602	0.147034	0.0167608	0.0245398	0.00296376	0.0820336	0.00371544	0.0230171	0.00801659	0.0322067	0.01057	0.000742476	0.0101864	6.50868e-05	0.0058494	0.0297329	0.0645099	0.341249	0.906767	2.68747	0.0141011	0.000842477	0.00191108	0.00120644	0.00547572	0.00790605	0.0190343	0.0167001	8.33308e-05	0.00610329	0.00424901	0.0262827	0.021228	0.00242691	0.0116569	0.00384477	0.000226783	0.00802756	0.00491543	0.000301691	0.00435602	0.0026032	0.00460732	0.012717	0.0262373	0.0122191	0.00185238	0.00990945	0.0112392	0.00135088	0.0236937	0.0100892	0.00553095	0.0139803	0.00177278	0.0064421	0.000479802	0.00764086	0.00568362	0.00584297	0.00197067	0.049063	0.0167594	0.0263193	0.0716653	0.0127788	0.030538	0.0543824	0.00237524	0.00954706	0.00196439	0.0240896	0.00680616	0.00545147	0.0166976	0.0174762	0.0192808	0.00136007	0.0157481	0.00510113	0.00152856	0.0141146	0.0999666	0.0113954	0.0166843	0.00201503	0.0557736	0.00252608	0.015649	0.00545038	0.0218969	0.00718643	0.0005048	0.00692564	4.42517e-05	0.00397693	0.0202151	1.470832
630	-906.0113	-1036.236	130.2251	1.671735	0.5981809	0.0152476	0.00891661	0.00336586	0.0157758	0.00665666	0.00390294	0.00752542	0.0228979	5.4245e-05	0.013784	0.00756191	0.0536951	0.0230842	0.0437217	0.0115708	0.0061728	0.00466837	0.00729402	0.0109114	0.00327404	0.00208505	0.0102959	0.00245488	0.0211185	0.0331383	0.0172907	0.00498119	0.0125791	0.0133177	0.00530533	0.0216836	0.00966431	0.0667863	0.0216644	0.00269575	0.0144969	0.00195072	0.0125103	0.00561468	0.0156669	0.00756484	0.120673	0.0450321	0.0371996	0.108977	0.0247782	0.067348	0.0534647	0.0128159	0.0241475	0.000849892	0.0669029	0.00587079	0.012476	0.00773856	0.0266417	0.0466983	0.000245616	0.0102093	0.0152548	0.00857867	0.0212583	0.152013	0.009204	0.0231637	0.0204601	0.0787833	0.00168991	0.0564967	0.00675734	0.00981239	0.0362536	0.00214774	0.00460245	4.57061e-05	0.0329192	0.00397665	0.0527331	0.31126	0.880388	2.75562	0.00882161	0.00515878	0.00194735	0.00912722	0.00385127	0.00225808	0.0043539	0.0132478	3.13839e-05	0.00797486	0.00437501	0.0310658	0.0133556	0.0252956	0.00669437	0.00357133	0.00270093	0.00422002	0.0063129	0.00189422	0.00120632	0.00595676	0.00142029	0.0122183	0.0191724	0.0100037	0.00288191	0.00727773	0.00770509	0.00306944	0.0125452	0.00559137	0.0386398	0.0125341	0.00155965	0.0083873	0.00112861	0.00723795	0.00324842	0.00906421	0.0043767	0.0698164	0.0260537	0.0215221	0.0630495	0.0143356	0.0389648	0.0309325	0.00741475	0.0139707	0.000491712	0.0387073	0.0033966	0.00721807	0.00447721	0.0154138	0.0270177	0.000142103	0.00590667	0.00882581	0.00496327	0.0122992	0.0879484	0.00532505	0.0134016	0.0118373	0.0455808	0.000977713	0.0326866	0.00390952	0.00567704	0.0209749	0.0012426	0.00266279	2.64436e-05	0.0190457	0.00230073	1.728433
640	-908.6513	-1038.925	130.2732	1.70242	0.587399	0.0216488	0.00854458	0.0181741	0.0223422	0.017139	0.00338097	0.0440006	0.0322183	4.22677e-05	0.000763827	0.00564254	0.0202634	0.019997	0.0125055	0.0100233	0.00360368	0.00404403	0.00431849	0.00467	0.00330458	0.00993922	0.00499052	0.0186412	0.00635323	0.0407214	0.0111685	0.00431501	0.0284548	0.00820758	0.00279596	0.0248522	0.0425496	0.0534329	0.03814	0.0217312	0.00247326	0.00418619	0.00565022	0.0173238	0.0118962	0.0110545	0.119687	0.0276345	0.0464828	0.0813022	0.00240302	0.0926066	0.0266479	0.00990794	0.00604987	0.00233955	0.0579555	0.00400334	0.0100642	0.0224299	0.041288	0.0170828	0.000685602	0.0241578	0.0137375	0.00743138	0.0393898	0.11006	0.0428145	0.0200659	0.0210524	0.0536443	0.00345968	0.0168359	0.017806	0.0258217	0.0297775	0.000584382	0.00435176	0.000224144	0.00552454	0.0188037	0.0505199	0.305195	0.874752	2.76953	0.0131235	0.00517973	0.0110172	0.0135439	0.0103896	0.00204954	0.0266732	0.0195307	2.56227e-05	0.000463033	0.00342051	0.0122837	0.0121222	0.00758082	0.00607615	0.00218455	0.0024515	0.00261787	0.00283096	0.00200324	0.00602516	0.00302526	0.0113003	0.00385134	0.0246854	0.00677037	0.00261577	0.0172493	0.00497544	0.00169491	0.0150654	0.0257936	0.0323911	0.0231205	0.0131735	0.00149929	0.00253767	0.00342517	0.0105017	0.00721151	0.00670125	0.0725544	0.0167521	0.0281779	0.0492855	0.00145671	0.0561382	0.016154	0.0060062	0.00366744	0.00141824	0.0351327	0.00242683	0.0061009	0.013597	0.0250288	0.0103556	0.000415613	0.0146445	0.00832766	0.00450491	0.0238782	0.0667185	0.0259542	0.012164	0.012762	0.0325192	0.00209726	0.0102059	0.010794	0.0156531	0.0180512	0.000354253	0.00263804	0.000135876	0.00334898	0.0113988	1.649618
650	-900.2105	-1030.623	130.4126	1.825174	0.5478929	0.02587	0.0070989	0.0201326	0.0238356	0.0293914	0.00294726	0.0189466	0.0280853	0.000294741	0.000189794	0.00925865	0.0131011	0.0164715	0.00864048	0.00423016	0.00160817	0.000712974	0.0039778	0.00306062	0.00135946	0.00275664	0.0109244	0.0163895	0.00451064	0.0354977	0.0194868	0.00322348	0.00432867	0.00813151	0.00114862	0.0180806	0.0389756	0.0066362	0.0516496	0.015067	0.00387341	0.00806923	0.0026678	0.0151015	0.0182565	0.00686632	0.063619	0.0173004	0.0353184	0.105145	0.00512654	0.0807271	0.0297838	0.0168518	0.01781	0.000561974	0.050521	0.00447073	0.00600879	0.0115549	0.0224087	0.0180856	0.00627355	0.0140254	0.0157097	0.00405127	0.0188534	0.121795	0.0190919	0.0122241	0.012547	0.0642439	0.00449412	0.0146762	0.0114949	0.0192507	0.0130747	0.0109275	0.00379352	0.00012517	0.00827789	0.0163915	0.0425719	0.282037	0.852215	2.82318	0.0186455	0.00511643	0.0145103	0.0171792	0.0211835	0.0021242	0.0136555	0.0202421	0.000212431	0.000136792	0.00667304	0.00944242	0.0118716	0.00622751	0.00304883	0.00115906	0.000513866	0.00286694	0.0022059	0.000979809	0.00198681	0.00787361	0.0118125	0.00325098	0.0255845	0.0140448	0.00232328	0.00311983	0.00586068	0.000827852	0.0130313	0.0280911	0.00478295	0.0372258	0.0108593	0.0027917	0.00581579	0.00192278	0.0108842	0.0131581	0.0049488	0.0458525	0.0124691	0.0254553	0.0757818	0.00369488	0.058183	0.0214663	0.0121457	0.0128363	0.000405035	0.0364123	0.00322221	0.00433076	0.00832804	0.0161508	0.013035	0.00452157	0.0101086	0.0113226	0.0029199	0.0135884	0.0877818	0.0137602	0.00881032	0.00904304	0.0463029	0.00323908	0.0105777	0.00828479	0.0138747	0.00942339	0.00787585	0.00273413	9.02148e-05	0.00596618	0.011814	1.38747
660	-910.3339	-1040.662	130.3279	1.18953	0.8406681	0.0335593	0.00737664	0.0384287	0.0309202	0.0381274	0.00887844	0.0245781	0.0364331	0.00131357	0.000264882	0.0150442	0.0249745	0.0198387	0.0187008	0.00548748	0.000670759	0.00286552	0.0176938	0.0196123	0.000979564	0.0207348	0.0141714	0.0317846	0.00264257	0.0395172	0.0252788	0.0183831	0.00190385	0.0154872	0.00744344	0.0135445	0.0505602	0.0089256	0.0381538	0.000751495	0.00641378	0.0116218	0.0065611	0.0226919	0.0234434	0.0165342	0.0815072	0.0212574	0.0521163	0.117045	0.0151934	0.102897	0.0386364	0.0473252	0.0190277	0.00193839	0.103367	0.00467491	0.0100413	0.0337849	0.0444712	0.0118697	0.00467068	0.00553506	0.0203791	0.015104	0.0333207	0.211462	0.0345915	0.0104165	0.0147826	0.0833389	0.0058299	0.0372373	0.0156099	0.0249725	0.0599893	0.0416621	0.00443114	8.36838e-05	0.0374853	0.0195238	0.104178	0.423006	0.967616	2.5052	0.0159209	0.00349956	0.018231	0.0146689	0.0180881	0.00421203	0.0116601	0.0172843	0.000623173	0.000125663	0.00713714	0.0118482	0.00941172	0.00887186	0.00260332	0.000318216	0.00135943	0.00839412	0.00930429	0.000464716	0.00983681	0.00672309	0.015079	0.00125366	0.0187474	0.0119926	0.00872115	0.00090321	0.00734731	0.00353125	0.00642567	0.0239863	0.00423441	0.0181006	0.000356518	0.00304277	0.00551349	0.00311266	0.0107653	0.0111218	0.00784402	0.038668	0.0100848	0.0247246	0.0555276	0.00720794	0.0488154	0.0183295	0.0224516	0.00902698	0.000919594	0.0490384	0.00221783	0.00476371	0.0160279	0.0210976	0.00563113	0.00221582	0.00262589	0.00966808	0.00716551	0.0158077	0.10032	0.0164106	0.00494172	0.00701303	0.0395369	0.00276577	0.0176658	0.00740551	0.0118472	0.0284596	0.019765	0.00210218	3.97005e-05	0.0177834	0.00926233	2.107875
670	-893.4296	-1023.905	130.4756	1.751907	0.5708066	0.00789488	0.00612005	0.00795423	0.0133071	0.0251066	0.00799708	0.0334894	0.0263336	0.00252138	0.000102938	0.00836393	0.0184231	0.0228402	0.0285489	0.00361346	0.00022971	0.000713526	0.01213	0.00287812	2.22198e-05	0.00612173	0.00610513	0.0209299	0.000698345	0.0260217	0.0355141	0.00650759	0.000921024	0.0038202	0.00710353	0.000346096	0.0332935	0.00230569	0.0285574	0.0104687	0.00315673	0.0130753	0.00877801	0.00593643	0.0126292	0.00575844	0.0567377	0.023822	0.0332294	0.148266	0.00510892	0.0449654	0.0507773	0.0311633	0.0130455	0.00332961	0.0236734	0.00486977	0.00884432	0.0326987	0.0147028	0.00910452	0.00125617	0.0183302	0.00971424	0.00567985	0.0112921	0.0904182	0.0227782	0.0621854	0.00973421	0.058172	0.0101683	0.0169548	0.0149003	0.0215581	0.0135571	0.00830378	0.00571498	0.00851175	0.0246837	0.0128563	0.0471483	0.29565	0.865662	2.79154	0.00564829	0.00437851	0.00569075	0.00952037	0.0179622	0.00572141	0.0239595	0.01884	0.00180389	7.36454e-05	0.00598386	0.0131806	0.0163408	0.0204249	0.0025852	0.000164343	0.000510483	0.00867826	0.00205911	1.58969e-05	0.00437971	0.00436783	0.014974	0.000499622	0.0186169	0.0254081	0.00465577	0.000658934	0.00273311	0.00508213	0.00024761	0.0238194	0.00164958	0.020431	0.00748971	0.00225844	0.00935453	0.00628011	0.00424714	0.00903542	0.0041198	0.0405923	0.0170431	0.0237736	0.106075	0.00365511	0.0321699	0.036328	0.0222954	0.00933323	0.00238213	0.0169368	0.00348401	0.00632755	0.0233939	0.010519	0.00651371	0.000898713	0.0131141	0.00694993	0.00406357	0.00807879	0.0646885	0.0162964	0.0444897	0.00696422	0.0416184	0.00727481	0.0121301	0.0106602	0.0154235	0.00969923	0.00594083	0.00408871	0.00608962	0.0176597	0.00919786	1.397747
