Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
2490	-983.3853	-1013.424	30.03868	0.07256951	13.77989	0.723656	0.359653	0.170156	0.115136	0.0768727	0.150968	0.0984113	0.0377806	0.270645	0.102172	0.310099	0.240102	0.227558	0.160485	0.202128	0.139177	0.184235	0.0455807	0.0042773	0.0816972	0.0333424	0.106753	0.264935	0.197909	0.119045	0.0662071	0.18172	0.681343	0.8931	1.06562	1.35994	0.154935	0.0770019	0.0364305	0.0246506	0.0164585	0.0323222	0.0210699	0.00808885	0.0579453	0.021875	0.0663925	0.051406	0.0487203	0.03436	0.0432757	0.0297979	0.0394448	0.00975886	0.000915772	0.0174914	0.00713864	0.0228559	0.0567227	0.0423725	0.0254877	0.014175	0.0389063	4.670699
2500	-988.0851	-1018.073	29.98818	0.1171609	8.535269	0.597764	0.330917	0.17509	0.167277	0.0540136	0.153951	0.126686	0.034762	0.304976	0.0850216	0.285323	0.0437779	0.144045	0.275736	0.179561	0.128057	0.197688	0.257855	0.014111	0.11284	0.0647449	0.141182	0.255472	0.169479	0.0210256	0.0438389	0.311419	0.604524	0.858119	1.07544	1.46192	0.12782	0.07076	0.0374396	0.0357688	0.0115497	0.0329193	0.0270893	0.00743316	0.0652131	0.0181802	0.0610106	0.00936102	0.0308011	0.0589606	0.0383955	0.0273824	0.0422716	0.055137	0.00301735	0.0241285	0.0138444	0.030189	0.0546276	0.0362396	0.00449591	0.00937407	0.0665907	4.676614
2510	-985.6227	-1015.503	29.88025	0.06512293	15.35558	0.764593	0.50978	0.0814395	0.150711	0.0566431	0.147993	0.130227	0.123959	0.224253	0.03647	0.440564	0.0775194	0.0647859	0.190675	0.147302	0.0824185	0.190037	0.247875	0.0436574	0.138179	0.0163372	0.135718	0.263436	0.101419	0.0939197	0.0871958	0.289471	0.696812	0.899637	1.0633	1.34025	0.158086	0.105401	0.0168382	0.0311606	0.0117114	0.0305986	0.0269254	0.0256296	0.046366	0.00754045	0.0910899	0.0160277	0.013395	0.0394235	0.0304559	0.0170407	0.0392916	0.0512501	0.00902651	0.0285695	0.00337784	0.0280608	0.0544674	0.0209692	0.0194186	0.0180284	0.0598504	4.836578
2520	-994.4136	-1023.61	29.19683	0.09897527	10.10353	0.535174	0.505618	0.216416	0.369955	0.0473129	0.229195	0.0816824	0.0876514	0.204078	0.0564806	0.682295	0.229661	0.269006	0.121187	0.0855011	0.00997478	0.0486914	0.209837	0.047527	0.0626381	0.0770196	0.241678	0.40798	0.0852215	0.194959	0.103728	0.275681	0.633171	0.871675	1.07213	1.42303	0.0975499	0.0921627	0.0394478	0.0674344	0.00862407	0.041777	0.0148888	0.0159768	0.0371987	0.0102951	0.124367	0.041862	0.0490337	0.0220896	0.0155849	0.00181818	0.00887534	0.0382485	0.00866309	0.0114175	0.0140389	0.0440524	0.0743654	0.0155339	0.0355365	0.0189073	0.0502504	5.486149
2530	-985.0978	-1015.728	30.63073	0.08092763	12.35672	0.335924	0.329944	0.111505	0.241416	0.11336	0.244339	0.127892	0.0540905	0.226241	0.0164259	0.307465	0.0486769	0.181522	0.153818	0.103455	0.00949135	0.0317739	0.174796	0.116942	0.060884	0.24932	0.155364	0.199199	0.10209	0.129576	0.0648931	0.179897	0.665079	0.88605	1.06794	1.38093	0.0825306	0.0810613	0.0273947	0.0593116	0.0278506	0.0600297	0.0314207	0.0132891	0.0555834	0.00403555	0.0755387	0.011959	0.0445968	0.0377903	0.0254171	0.00233186	0.00780627	0.0429442	0.0287305	0.0149581	0.0612535	0.0381702	0.0489395	0.0250816	0.0318346	0.0159431	0.0441976	4.0703
2540	-990.4911	-1020.905	30.41425	0.1681731	5.946253	0.379086	0.177915	0.105219	0.232462	0.0379931	0.234882	0.122824	0.0483445	0.217849	0.0346359	0.29606	0.0661701	0.260549	0.190238	0.110128	0.079917	0.0909204	0.256365	0.0566912	0.00674887	0.326685	0.0887676	0.19181	0.0936702	0.0584142	0.261962	0.173225	0.53719	0.823602	1.08138	1.55783	0.0902687	0.0423655	0.025055	0.0553541	0.00904697	0.0559304	0.0292471	0.0115119	0.0518747	0.00824756	0.0704984	0.0157565	0.0620424	0.0452999	0.0262238	0.01903	0.0216501	0.061046	0.0134994	0.00160705	0.0777909	0.0211375	0.0456741	0.0223049	0.0139097	0.0623789	0.0412485	4.199532
2550	-989.2523	-1019.71	30.45772	0.1173801	8.519333	0.447644	0.197617	0.158918	0.442852	0.0782223	0.253744	0.132687	0.0311014	0.292402	0.0271043	0.152733	0.125951	0.281472	0.0956432	0.139485	0.111569	0.114536	0.209529	0.0222632	0.060132	0.173443	0.0967342	0.133126	0.0815151	0.0406872	0.118604	0.187135	0.604197	0.85796	1.07548	1.46237	0.106408	0.0469751	0.0377761	0.105269	0.018594	0.0603168	0.0315408	0.00739302	0.0695062	0.00644291	0.0363057	0.0299395	0.0669081	0.0227351	0.0331566	0.0265207	0.0272261	0.0498067	0.00529212	0.0142938	0.0412286	0.0229944	0.0316451	0.0193768	0.00967165	0.028193	0.0444835	4.206851
2560	-983.0573	-1013.392	30.33468	0.09993558	10.00645	0.47769	0.210882	0.0998706	0.384484	0.0834727	0.270775	0.209106	0.0201687	0.16318	0.0752635	0.148615	0.134405	0.204266	0.102063	0.186126	0.119057	0.0557742	0.117672	0.0846439	0.120041	0.179	0.252027	0.312199	0.0344237	0.0526383	0.0991783	0.150318	0.631579	0.870938	1.07232	1.42516	0.109881	0.0485082	0.0229728	0.0884412	0.0192009	0.0622853	0.0480998	0.00463932	0.0375356	0.0173125	0.0341853	0.0309167	0.0469864	0.0234771	0.0428138	0.0273863	0.0128295	0.0270675	0.0194703	0.0276124	0.0411745	0.0579727	0.0718139	0.00791834	0.0121082	0.0228136	0.034577	4.347341
2570	-982.5121	-1012.907	30.39493	0.06266768	15.95719	0.530602	0.249311	0.196427	0.287172	0.122113	0.164018	0.261342	0.0220588	0.231406	0.0716113	0.237406	0.142519	0.107122	0.108224	0.173586	0.0560733	0.113283	0.169662	0.121257	0.140638	0.037183	0.0970001	0.389037	0.0683048	0.10667	0.0580027	0.062328	0.702141	0.901852	1.06248	1.33353	0.122701	0.0576528	0.0454233	0.066408	0.0282384	0.037929	0.0604349	0.00510106	0.0535122	0.01656	0.0548996	0.0329573	0.0247717	0.0250267	0.0401415	0.0129669	0.0261966	0.0392341	0.0280405	0.0325222	0.00859849	0.0224311	0.0899642	0.0157954	0.0246673	0.013413	0.0144132	4.324357
2580	-985.4921	-1015.594	30.10187	0.02538566	39.39233	0.273893	0.324081	0.229457	0.270223	0.0848924	0.184832	0.160165	0.0448569	0.190213	0.0670111	0.230649	0.181508	0.239288	0.197721	0.0761121	0.197086	0.0882044	0.0877318	0.22209	0.187066	0.0891315	0.145971	0.453813	0.0999957	0.198947	0.00579701	0.12396	0.805367	0.941277	1.04424	1.20912	0.0588423	0.0696245	0.0492959	0.0580538	0.018238	0.0397087	0.0344094	0.00963691	0.0408647	0.0143965	0.0495519	0.0389946	0.0514078	0.0424778	0.0163517	0.0423412	0.0189496	0.018848	0.0477132	0.0401886	0.0191487	0.03136	0.0974956	0.0214828	0.0427412	0.00124541	0.0266311	4.654695
2590	-985.1731	-1015.089	29.91623	0.2279627	4.386682	0.253253	0.346581	0.211408	0.388054	0.0551214	0.134202	0.133895	0.0402279	0.366543	0.093663	0.372291	0.159033	0.166009	0.177317	0.121973	0.155639	0.120711	0.0482588	0.0948355	0.228547	0.0545032	0.130735	0.354331	0.132358	0.120515	0.0904091	0.0873404	0.47442	0.787602	1.08417	1.65381	0.0546069	0.0747303	0.0455841	0.0836729	0.0118854	0.0289367	0.0288706	0.008674	0.0790345	0.0201958	0.080274	0.0342909	0.0357952	0.0382335	0.0263	0.0335591	0.026028	0.0104056	0.0204486	0.0492797	0.0117521	0.0281893	0.0764015	0.0285393	0.0259856	0.0194941	0.0188325	4.637756
2600	-991.5035	-1021.805	30.30137	0.2106891	4.746329	0.28978	0.278567	0.13055	0.377859	0.0675413	0.196074	0.0966078	0.0844493	0.274928	0.149659	0.167225	0.234343	0.0598669	0.101308	0.124597	0.0730205	0.198043	0.0608981	0.217865	0.222456	0.0992461	0.0763005	0.291076	0.132279	0.101958	0.0306648	0.132735	0.491188	0.797617	1.08371	1.62748	0.0678658	0.0652398	0.0305745	0.0884936	0.015818	0.0459202	0.0226253	0.0197778	0.0643875	0.0350498	0.0391637	0.0548825	0.0140207	0.0237261	0.0291802	0.0171012	0.0463812	0.0142622	0.0510233	0.0520988	0.0232432	0.0178694	0.0681693	0.0309795	0.0238783	0.00718161	0.0310863	4.269899
2610	-983.5749	-1013.36	29.78466	0.09396614	10.64213	0.288431	0.263602	0.136622	0.280578	0.0778968	0.203535	0.256369	0.0194087	0.386979	0.15662	0.367516	0.22487	0.118415	0.176093	0.185173	0.0262205	0.207255	0.0228493	0.176488	0.232803	0.182511	0.137793	0.384831	0.138432	0.1067	0.0424498	0.10289	0.641638	0.875562	1.07107	1.41173	0.0588234	0.0537597	0.0278631	0.0572219	0.0158865	0.0415096	0.0522846	0.00395828	0.0789217	0.0319416	0.0749522	0.0458606	0.02415	0.0359129	0.0377646	0.00534749	0.0422681	0.00465995	0.0359935	0.0474786	0.0372217	0.028102	0.0784837	0.0282322	0.0217608	0.00865735	0.0209838	4.903331
2620	-980.386	-1011.106	30.72036	0.03356798	29.79029	0.311492	0.21959	0.152275	0.261777	0.0370844	0.145888	0.154171	0.0139878	0.28322	0.143763	0.259561	0.106978	0.161958	0.202646	0.2121	0.0339975	0.09596	0.00198087	0.188317	0.123698	0.0968283	0.0678416	0.380924	0.0784552	0.0586255	0.147973	0.0869281	0.777671	0.931321	1.04953	1.24147	0.0773312	0.0545156	0.037804	0.064989	0.00920661	0.0362182	0.0382746	0.00347262	0.0703124	0.0356908	0.0644387	0.0265585	0.0402079	0.0503091	0.0526563	0.00844024	0.0238231	0.000491773	0.0467518	0.0307094	0.0240387	0.0168424	0.0945686	0.0194774	0.0145544	0.0367358	0.0215808	4.028021
2630	-985.779	-1016.492	30.71266	0.03124061	32.00962	0.259578	0.157908	0.0403473	0.246881	0.0285645	0.274088	0.144885	0.0305588	0.294413	0.185483	0.264131	0.176307	0.175094	0.100309	0.0920683	0.143977	0.123727	0.00651244	0.279985	0.139202	0.108038	0.0763449	0.243121	0.0882888	0.107364	0.138403	0.112473	0.785126	0.934044	1.04814	1.23269	0.0642829	0.039105	0.00999178	0.0611387	0.00707383	0.0678763	0.03588	0.00756772	0.0729096	0.0459337	0.0654105	0.0436613	0.043361	0.024841	0.0228002	0.0356551	0.0306404	0.00161277	0.0693367	0.0344726	0.026755	0.0189064	0.0602074	0.0218642	0.0265881	0.0342746	0.0278533	4.038052
2640	-986.5266	-1016.674	30.14761	0.129921	7.696983	0.535019	0.167416	0.187205	0.284786	0.0611612	0.151969	0.22147	0.0392469	0.31214	0.196651	0.280035	0.0691772	0.181231	0.182708	0.105992	0.152646	0.146726	0.034764	0.170702	0.147584	0.0986132	0.0978891	0.217599	0.142054	0.113829	0.156038	0.0497733	0.586093	0.849054	1.07734	1.48752	0.118776	0.037167	0.0415603	0.0632237	0.013578	0.0337378	0.0491672	0.00871296	0.0692962	0.0436573	0.0621688	0.0153576	0.040234	0.0405619	0.0235306	0.0338881	0.0325737	0.00771775	0.0378966	0.0327642	0.0218925	0.0217318	0.0483078	0.0315366	0.0252704	0.0346409	0.0110499	4.504425
2650	-987.2297	-1017.412	30.18213	0.1150058	8.695214	0.581517	0.179038	0.205493	0.357118	0.0879819	0.115305	0.145149	0.0188616	0.294774	0.146832	0.304372	0.180365	0.125351	0.20709	0.151794	0.0828887	0.11732	0.135842	0.109515	0.15371	0.124183	0.0591734	0.134722	0.0826154	0.101875	0.186029	0.0959001	0.607763	0.859684	1.07509	1.45746	0.129664	0.039921	0.0458196	0.0796283	0.0196177	0.0257102	0.0323645	0.00420565	0.0657272	0.0327398	0.0678672	0.0402169	0.0279502	0.0461758	0.0338462	0.0184821	0.0261593	0.0302894	0.024419	0.0342735	0.0276896	0.0131942	0.0300397	0.0184211	0.0227154	0.0414798	0.0213833	4.484815
2660	-987.6683	-1017.149	29.48116	0.1612104	6.203073	0.576941	0.422814	0.233345	0.472914	0.0898564	0.216781	0.26682	0.0141279	0.323321	0.17237	0.333848	0.148392	0.137491	0.1436	0.145765	0.036807	0.0671303	0.201386	0.197847	0.168596	0.0692324	0.026383	0.142322	0.0691256	0.174423	0.204045	0.0839001	0.545484	0.828068	1.0808	1.54565	0.112254	0.0822663	0.0454016	0.092014	0.0174832	0.0421788	0.0519147	0.00274885	0.0629081	0.0335378	0.0649563	0.0288723	0.0267514	0.02794	0.0283612	0.00716147	0.0130614	0.0391833	0.0384948	0.0328034	0.0134704	0.00513329	0.0276913	0.0134497	0.0339372	0.0397006	0.0163243	5.139584
2670	-980.8235	-1010.847	30.02386	0.04105501	24.35756	0.492377	0.179942	0.112455	0.412317	0.0450929	0.262518	0.251675	0.0134041	0.266143	0.150498	0.308814	0.103464	0.293703	0.183062	0.0927206	0.0493305	0.0565419	0.133852	0.103876	0.145896	0.162262	0.0301784	0.261384	0.0664367	0.206218	0.254787	0.0780955	0.755481	0.923025	1.05357	1.26792	0.104383	0.0381472	0.0238402	0.0874101	0.00955956	0.0556531	0.0533543	0.00284163	0.0564216	0.0319051	0.0654677	0.0219341	0.0622643	0.0388086	0.0196565	0.0104579	0.0119867	0.0283763	0.0220215	0.0309295	0.0343991	0.00639774	0.0554127	0.0140844	0.0437176	0.0540141	0.016556	4.717043
2680	-988.2748	-1018.046	29.77121	0.04856377	20.59148	0.572697	0.172615	0.181003	0.268708	0.106716	0.0747925	0.321247	0.0057504	0.160847	0.0245981	0.319293	0.107096	0.374894	0.160434	0.186646	0.0478209	0.113775	0.0957751	0.0982	0.197318	0.294658	0.116184	0.296971	0.113234	0.137467	0.269211	0.144226	0.735431	0.915275	1.05706	1.29224	0.115412	0.0347861	0.0364766	0.0541513	0.0215058	0.0150725	0.0647392	0.00115885	0.0324145	0.00495713	0.0643453	0.0215824	0.0755504	0.0323315	0.0376138	0.00963707	0.0229284	0.019301	0.0197897	0.0397644	0.0593808	0.0234139	0.0598469	0.0228194	0.027703	0.0542527	0.0290651	4.962178
2690	-992.373	-1022.322	29.94924	0.07610657	13.13947	0.589818	0.198642	0.14693	0.182803	0.0912297	0.32368	0.330851	0.0565283	0.327903	0.189441	0.328838	0.0117255	0.196821	0.112973	0.192226	0.0256967	0.0912285	0.0449283	0.163814	0.0430702	0.293614	0.0751147	0.319807	0.116619	0.141577	0.0530052	0.107722	0.674329	0.890082	1.06664	1.36895	0.124	0.0417613	0.0308896	0.0384313	0.0191796	0.0680485	0.0695562	0.0118842	0.0689363	0.039827	0.0691329	0.00246509	0.0413785	0.0237508	0.0404125	0.00540231	0.0191793	0.00944546	0.0344394	0.00905481	0.0617276	0.0157917	0.0672342	0.0245173	0.0297643	0.0111435	0.0226467	4.756605
2700	-982.8845	-1013.476	30.591	0.009444081	105.8864	0.614847	0.0365068	0.14792	0.205763	0.0710797	0.277604	0.203924	0.0374148	0.304648	0.0715493	0.337727	0.0566754	0.162238	0.125927	0.0660027	0.090201	0.0751987	0.0322863	0.135031	0.0530447	0.162902	0.0426515	0.359722	0.106348	0.0666575	0.204838	0.132799	0.879318	0.965808	1.0288	1.12608	0.14704	0.00873054	0.0353748	0.0492078	0.0169986	0.0663885	0.0487682	0.00894769	0.072856	0.0171109	0.0807669	0.0135538	0.0387989	0.0301153	0.0157844	0.0215714	0.0179836	0.0077212	0.0322923	0.0126855	0.0389578	0.0102	0.086027	0.025433	0.015941	0.0489866	0.0317586	4.181507
2710	-989.9868	-1020.196	30.20886	0.004716712	212.0121	0.294086	0.086476	0.145964	0.460585	0.0565586	0.343823	0.205152	0.0197295	0.195886	0.0613082	0.37731	0.0949434	0.22219	0.172461	0.0987887	0.141165	0.0536683	0.137066	0.0785297	0.102995	0.265572	0.0133266	0.480989	0.161852	0.0762396	0.181559	0.0401527	0.914102	0.976375	1.02093	1.08859	0.0643742	0.0189293	0.031951	0.10082	0.0123805	0.0752615	0.0449069	0.00431871	0.0428787	0.0134201	0.0825918	0.0207827	0.0486365	0.0377512	0.0216245	0.0309005	0.0117478	0.0300031	0.0171898	0.0225452	0.0581328	0.00291714	0.105287	0.0354287	0.0166886	0.0397425	0.00878928	4.568375
2720	-987.6511	-1018.503	30.85212	0.007447535	134.2726	0.408273	0.122569	0.0916563	0.218225	0.294485	0.102894	0.223853	0.0290563	0.197496	0.034134	0.303815	0.0838569	0.132475	0.101091	0.190801	0.0822822	0.105194	0.14639	0.0765619	0.112384	0.0827988	0.135586	0.322441	0.106272	0.0549166	0.0898536	0.0730252	0.892535	0.969894	1.02585	1.11172	0.104088	0.0312486	0.0233675	0.0556357	0.0750781	0.0262325	0.0570707	0.0074078	0.0503509	0.00870236	0.0774567	0.021379	0.033774	0.0257728	0.0486442	0.0209776	0.0268188	0.0373216	0.0195192	0.028652	0.0211093	0.0345672	0.0822054	0.0270937	0.0140008	0.0229079	0.0186175	3.922386
2730	-985.2343	-1015.483	30.24841	0.2442326	4.094457	0.327281	0.109211	0.0411929	0.359852	0.0952254	0.164512	0.276571	0.0182339	0.329545	0.0786065	0.442013	0.0855915	0.118037	0.162315	0.133725	0.0573764	0.0318983	0.130436	0.0837472	0.250013	0.120603	0.160129	0.321152	0.124872	0.0994868	0.0933017	0.0743882	0.459477	0.778413	1.08437	1.67773	0.0763014	0.0254612	0.0096036	0.0838951	0.0222006	0.0383539	0.064479	0.004251	0.0768293	0.0183261	0.10305	0.0199546	0.0275189	0.0378416	0.0311764	0.0133766	0.00743669	0.0304094	0.0195246	0.0582874	0.028117	0.037332	0.0748726	0.0291123	0.0231941	0.0217521	0.0173427	4.289314
2740	-990.2472	-1021.115	30.86808	0.1645411	6.077509	0.516113	0.186793	0.123986	0.240731	0.0958517	0.079783	0.183638	0.017986	0.399823	0.0894966	0.248054	0.0933184	0.151639	0.0523514	0.145837	0.144343	0.0870301	0.00194376	0.0848253	0.114042	0.106934	0.0244628	0.12186	0.126479	0.0736248	0.097702	0.14068	0.541486	0.825923	1.08108	1.55151	0.137655	0.0498204	0.0330689	0.0642064	0.025565	0.0212793	0.048979	0.00479714	0.106639	0.02387	0.0661595	0.0248894	0.0404443	0.0139629	0.0388969	0.0384983	0.0232122	0.000518427	0.0226241	0.0304166	0.0285209	0.00652457	0.0325019	0.0337338	0.0196368	0.0260585	0.0375214	3.749329
2750	-981.7381	-1011.951	30.21333	0.1838921	5.437971	0.585485	0.125654	0.189356	0.360615	0.0657471	0.196632	0.208322	0.0324943	0.200413	0.0765295	0.336728	0.211752	0.154303	0.114963	0.149975	0.0746474	0.230949	0.0337726	0.0395823	0.0472651	0.0812712	0.0673154	0.240816	0.13501	0.113309	0.110834	0.200988	0.51931	0.813751	1.08247	1.58447	0.133528	0.0286572	0.0431854	0.0822435	0.0149946	0.0448447	0.0475107	0.00741078	0.0457069	0.0174536	0.0767956	0.0482931	0.035191	0.026219	0.0342039	0.0170244	0.0526713	0.00770231	0.0090273	0.0107795	0.018535	0.0153522	0.0549215	0.030791	0.0258417	0.0252774	0.0458381	4.38473
2760	-989.9434	-1020.129	30.18551	0.3015129	3.316607	0.513347	0.149829	0.169021	0.202581	0.0332151	0.333391	0.140794	0.111436	0.336348	0.0488007	0.230567	0.230238	0.10909	0.176463	0.13995	0.0666308	0.187986	0.0583697	0.110666	0.0959066	0.0511171	0.118364	0.226892	0.0171142	0.0756425	0.105577	0.255596	0.412363	0.747677	1.08369	1.75627	0.119524	0.034885	0.0393536	0.0471675	0.00773355	0.0776243	0.0327815	0.0259459	0.0783128	0.0113624	0.0536835	0.0536069	0.0253998	0.0410862	0.032585	0.0155138	0.0437693	0.0135903	0.0257666	0.0223302	0.0119017	0.0275589	0.0528279	0.00398474	0.017612	0.0245817	0.0595111	4.294935
2770	-984.0793	-1013.879	29.79969	0.1216841	8.218002	0.613664	0.159859	0.115402	0.386816	0.0708423	0.355709	0.110905	0.118896	0.220041	0.105926	0.482809	0.0457945	0.193666	0.182534	0.130852	0.0710913	0.179197	0.0824051	0.326735	0.0389691	0.0857596	0.15727	0.188119	0.143691	0.139365	0.0124341	0.14183	0.597848	0.854867	1.07615	1.47113	0.126253	0.0328888	0.0237424	0.0795824	0.0145749	0.0731825	0.0228172	0.0244612	0.0452705	0.0217928	0.0993315	0.00942162	0.0398442	0.0375539	0.0269211	0.0146261	0.0368673	0.0169538	0.0672214	0.00801738	0.0176439	0.0323563	0.038703	0.0295625	0.0286725	0.00255815	0.0291795	4.86058
2780	-981.0967	-1011.045	29.94833	0.116444	8.587821	0.64496	0.136349	0.0660591	0.268878	0.0687318	0.345112	0.119103	0.0330895	0.213486	0.165456	0.468425	0.197821	0.164164	0.177096	0.126954	0.0989514	0.11577	0.0834123	0.0367953	0.118678	0.107513	0.115632	0.360688	0.242876	0.0751113	0.116725	0.0493395	0.605597	0.858638	1.07533	1.46044	0.136726	0.0289048	0.014004	0.0569997	0.0145705	0.0731608	0.0252487	0.00701468	0.0452571	0.0350752	0.0993021	0.0419363	0.0348013	0.0375428	0.0269131	0.0209768	0.0245422	0.0176827	0.00780029	0.0251588	0.0227918	0.0245131	0.0764627	0.0514876	0.0159229	0.0247446	0.0104595	4.717175
2790	-978.8781	-1008.919	30.04115	0.05919267	16.89398	0.615734	0.109109	0.0740695	0.244505	0.0860501	0.329474	0.196405	0.043063	0.244223	0.157958	0.406006	0.191595	0.25566	0.176154	0.151896	0.174521	0.110524	0.0443954	0.0705206	0.0608741	0.0300855	0.102362	0.344344	0.125903	0.114663	0.111435	0.110079	0.709899	0.905044	1.06126	1.3238	0.131522	0.0233058	0.0158214	0.0522267	0.0183805	0.0703762	0.0419524	0.00919833	0.0521666	0.0337402	0.0867237	0.040925	0.0546094	0.0376269	0.0324452	0.0372779	0.0236081	0.00948294	0.0150633	0.0130028	0.00642631	0.0218648	0.0735524	0.026893	0.0244921	0.0238028	0.0235132	4.681608
2800	-985.4454	-1015.718	30.27261	0.06538976	15.29291	0.321661	0.142467	0.168433	0.240018	0.0820212	0.126911	0.221929	0.0340233	0.358793	0.178487	0.24146	0.216495	0.29197	0.269872	0.114014	0.296621	0.10288	0.0879802	0.108074	0.0801656	0.0371435	0.0885088	0.309377	0.142265	0.0706614	0.0548802	0.0568402	0.69624	0.899398	1.06339	1.34097	0.0723818	0.0320587	0.0379017	0.0540101	0.0184568	0.0285582	0.0499397	0.00765609	0.0807374	0.0401639	0.0543344	0.0487167	0.0657006	0.060728	0.025656	0.066747	0.0231506	0.0197977	0.0243193	0.0180393	0.00835822	0.0199167	0.0696175	0.0320131	0.0159006	0.0123494	0.0127905	4.443952
2810	-988.024	-1018.678	30.65421	0.03133023	31.91805	0.46806	0.0910847	0.130118	0.253095	0.0906687	0.0644917	0.123143	0.0196479	0.233217	0.153612	0.234162	0.321303	0.193154	0.276224	0.100103	0.0874362	0.0872794	0.0729856	0.164725	0.0928383	0.0923892	0.0480935	0.406276	0.180621	0.0292801	0.0197347	0.0626645	0.784833	0.933938	1.04819	1.23304	0.114261	0.0222352	0.031764	0.0617846	0.0221337	0.0157435	0.0300613	0.00479636	0.056932	0.0374993	0.0571628	0.0784352	0.0471521	0.0674308	0.0244368	0.0213446	0.0213063	0.017817	0.0402119	0.0226633	0.0225537	0.0117404	0.0991786	0.0440926	0.00714775	0.00481757	0.0152974	4.09641
2820	-983.4921	-1013.739	30.24667	0.2610545	3.830618	0.380992	0.164525	0.0960213	0.287792	0.103021	0.14137	0.0879307	0.0139849	0.149201	0.208402	0.377627	0.144532	0.157632	0.163902	0.151679	0.0782867	0.196591	0.100815	0.107982	0.128237	0.0746575	0.214044	0.33855	0.197786	0.111578	0.0327226	0.0643662	0.444808	0.76914	1.08439	1.70166	0.089137	0.0384923	0.0224652	0.067332	0.0241027	0.033075	0.0205723	0.0032719	0.0349072	0.0487578	0.0883497	0.0338148	0.0368796	0.0383466	0.035487	0.018316	0.0459945	0.0235867	0.0252635	0.0300024	0.0174669	0.0500778	0.0792073	0.0462741	0.0261049	0.00765579	0.0150591	4.274228
2830	-982.4611	-1012.779	30.31804	0.02675977	37.36952	0.690234	0.158735	0.140203	0.307994	0.0503885	0.166919	0.199962	0.00690392	0.158307	0.192779	0.404135	0.101215	0.171165	0.198604	0.185364	0.141902	0.121294	0.113061	0.0789908	0.0273392	0.053718	0.0679567	0.180521	0.300812	0.119029	0.0127177	0.0868991	0.800403	0.939524	1.04521	1.21487	0.155558	0.035774	0.0315976	0.0694126	0.011356	0.0376186	0.0450654	0.00155593	0.0356777	0.0434467	0.0910798	0.0228109	0.0385755	0.0447595	0.0417754	0.0319804	0.0273359	0.0254804	0.0178022	0.00616143	0.0121064	0.0153154	0.0406841	0.067794	0.0268255	0.00286619	0.0195844	4.437149
2840	-987.2765	-1017.581	30.30459	0.01085145	92.15356	0.497125	0.178926	0.0672709	0.458152	0.0616997	0.20439	0.238622	0.101271	0.173761	0.236055	0.301352	0.0718665	0.280776	0.0650645	0.193459	0.173756	0.148522	0.0888878	0.125913	0.00898203	0.0691413	0.0646285	0.232856	0.133691	0.145748	0.00119756	0.143396	0.870869	0.96315	1.03065	1.13533	0.111301	0.0400596	0.0150612	0.102575	0.0138139	0.0457604	0.0534248	0.0226735	0.0389031	0.0528499	0.0674693	0.0160901	0.0628626	0.0145672	0.0433132	0.038902	0.0332523	0.0199009	0.0281906	0.00201097	0.0154799	0.0144696	0.0521339	0.0299318	0.0326313	0.000268121	0.0321046	4.46651
2850	-987.9132	-1018.37	30.45701	0.08833124	11.32102	0.450775	0.225017	0.142154	0.333846	0.0609438	0.23422	0.0809943	0.101755	0.140264	0.225249	0.379131	0.0988124	0.149296	0.065375	0.165218	0.0908616	0.246861	0.126698	0.126514	0.0252624	0.0694713	0.155967	0.296363	0.0316971	0.143418	0.0021671	0.068275	0.651506	0.880025	1.06978	1.39869	0.1064	0.0531126	0.0335536	0.0788004	0.014385	0.0552849	0.0191177	0.0240179	0.0331076	0.0531673	0.0894893	0.0233235	0.0352396	0.015431	0.0389977	0.0214468	0.0582686	0.0299055	0.0298622	0.00596289	0.0163978	0.0368142	0.0699528	0.00748172	0.0338521	0.000511518	0.0161155	4.236608
