Iteration	Posterior	Likelihood	Prior	tree_length
5600	-1323.615	-1455.644	132.0293	1.595968
5610	-1318.279	-1450.059	131.7808	1.844482
5620	-1317.534	-1449.286	131.7522	1.873115
5630	-1316.439	-1448.324	131.8849	1.740369
5640	-1316.296	-1448.169	131.873	1.752287
5650	-1317.863	-1449.681	131.818	1.807265
5660	-1321.328	-1453.165	131.8373	1.787933
5670	-1323.17	-1454.999	131.8292	1.796089
5680	-1323.068	-1454.796	131.7284	1.896847
5690	-1317.229	-1449.207	131.9779	1.647332
5700	-1318.621	-1450.54	131.9184	1.706842
5710	-1324.952	-1457.088	132.1362	1.489079
5720	-1333.589	-1465.524	131.9354	1.689848
5730	-1327.769	-1459.624	131.8548	1.770471
5740	-1326.556	-1458.203	131.6473	1.977939
5750	-1327.364	-1459.166	131.8015	1.823733
5760	-1325.617	-1457.399	131.7811	1.844147
5770	-1319.747	-1451.624	131.8774	1.747923
5780	-1317.581	-1449.255	131.6745	1.950732
5790	-1326.652	-1458.509	131.857	1.768232
5800	-1329.966	-1462.164	132.1982	1.427038
5810	-1320.431	-1452.051	131.6194	2.005894
5820	-1317.479	-1449.253	131.7737	1.851532
5830	-1325.395	-1457.369	131.9731	1.65217
5840	-1323.768	-1455.377	131.6092	2.016071
5850	-1321.182	-1453.099	131.9167	1.708572
5860	-1324.162	-1456.424	132.2612	1.364125
5870	-1330.586	-1462.617	132.031	1.594309
5880	-1326.906	-1458.783	131.8765	1.748769
5890	-1328.77	-1460.647	131.8765	1.748769
5900	-1324.498	-1456.509	132.0114	1.61389
5910	-1321.249	-1453.199	131.9493	1.675933
5920	-1323.042	-1454.978	131.936	1.689257
5930	-1312.884	-1444.876	131.9916	1.633679
5940	-1329.299	-1461.248	131.9485	1.676779
5950	-1313.474	-1445.404	131.9299	1.695399
5960	-1334.864	-1466.713	131.8487	1.776537
5970	-1332.832	-1464.719	131.8877	1.737609
5980	-1324.55	-1456.258	131.7081	1.917213
5990	-1326.653	-1458.381	131.7282	1.897126
6000	-1338.41	-1470.309	131.8986	1.726669
6010	-1336.228	-1468.144	131.9153	1.710016
6020	-1322.348	-1454.214	131.866	1.759287
6030	-1325.882	-1457.816	131.9338	1.691515
6040	-1319.025	-1450.978	131.9528	1.672483
6050	-1326.666	-1458.579	131.9127	1.712614
6060	-1323.555	-1455.342	131.7865	1.838807
6070	-1317.837	-1449.639	131.8018	1.82352
6080	-1322.418	-1454.247	131.8296	1.795725
6090	-1326.037	-1457.947	131.9104	1.714896
6100	-1337.391	-1469.163	131.7722	1.853042
6110	-1319.307	-1451.199	131.8919	1.733409
6120	-1317.869	-1449.975	132.1053	1.519987
6130	-1319.005	-1450.829	131.8241	1.801197
6140	-1321.957	-1453.682	131.7253	1.899953
6150	-1323.502	-1455.435	131.9327	1.692557
6160	-1316.622	-1448.436	131.8139	1.811395
6170	-1319.007	-1451.038	132.0303	1.594941
6180	-1325.918	-1457.909	131.9914	1.633844
6190	-1324.79	-1456.386	131.5963	2.028955
6200	-1324.044	-1456.092	132.0479	1.577381
6210	-1314.609	-1446.526	131.9171	1.708227
6220	-1319.718	-1451.647	131.9291	1.696163
6230	-1321.673	-1453.458	131.785	1.840282
6240	-1330.016	-1462.014	131.9983	1.627018
6250	-1332.879	-1464.601	131.7217	1.903532
6260	-1333.371	-1465.286	131.9157	1.709595
6270	-1322.229	-1454.067	131.8388	1.786517
6280	-1325.882	-1457.968	132.0855	1.539738
6290	-1329.181	-1461.146	131.9656	1.659689
6300	-1329.27	-1460.963	131.6933	1.932022
6310	-1324.302	-1455.8	131.4979	2.127331
6320	-1328.481	-1460.383	131.9024	1.72287
6330	-1318.838	-1450.741	131.9024	1.72287
6340	-1336.51	-1468.354	131.8438	1.781495
6350	-1323.059	-1454.928	131.8691	1.756164
6360	-1328.187	-1460.064	131.8767	1.748551
6370	-1329.162	-1460.958	131.7957	1.829578
6380	-1322.37	-1454.365	131.9952	1.630073
6390	-1326.281	-1457.92	131.6385	1.986806
6400	-1318.897	-1450.897	132.0001	1.625156
6410	-1317.548	-1449.415	131.8672	1.758048
6420	-1313.466	-1445.327	131.861	1.764319
6430	-1317.225	-1449.147	131.9229	1.702357
6440	-1328.056	-1459.709	131.6528	1.972475
6450	-1336.182	-1468.075	131.8937	1.731609
6460	-1320.938	-1452.808	131.8702	1.755078
6470	-1329.281	-1461.175	131.8939	1.731427
6480	-1323.189	-1454.918	131.7294	1.895906
6490	-1315.424	-1447.368	131.9442	1.681086
6500	-1314.943	-1446.992	132.0491	1.576166
6510	-1321.249	-1453.236	131.9874	1.637833
6520	-1322.858	-1454.552	131.6942	1.931055
6530	-1328.239	-1459.754	131.5145	2.110824
6540	-1338.326	-1469.921	131.5951	2.030195
6550	-1323.868	-1455.509	131.6414	1.983862
6560	-1329.549	-1461.04	131.4904	2.134867
6570	-1317.605	-1449.559	131.9539	1.671403
6580	-1316.59	-1448.617	132.0262	1.599039
6590	-1316.87	-1448.68	131.8106	1.814683
6600	-1329.351	-1461.438	132.0864	1.53889
6610	-1319.391	-1451.117	131.7257	1.899592
6620	-1316.276	-1448.311	132.0356	1.589659
6630	-1320.265	-1452.028	131.7634	1.861909
6640	-1318.061	-1450.252	132.1909	1.4344
6650	-1311.272	-1443.124	131.852	1.773234
6660	-1309.604	-1441.457	131.852	1.773234
6670	-1319.981	-1451.791	131.8106	1.814712
6680	-1320.255	-1452.264	132.0095	1.615745
6690	-1324.867	-1456.882	132.0149	1.610353
6700	-1320.6	-1452.365	131.7647	1.860583
6710	-1316.679	-1448.742	132.0627	1.562532
6720	-1319.125	-1450.779	131.6542	1.971096
6730	-1328.807	-1460.561	131.7539	1.871413
6740	-1334.606	-1466.382	131.7765	1.848788
6750	-1330.536	-1462.196	131.6601	1.965181
6760	-1326.025	-1457.753	131.7279	1.89735
6770	-1326.079	-1457.808	131.7289	1.89634
6780	-1316.178	-1448.118	131.9397	1.68557
6790	-1320.201	-1451.859	131.6581	1.967195
6800	-1318.104	-1450.072	131.9676	1.657688
6810	-1324.637	-1456.38	131.7436	1.881659
6820	-1324.609	-1456.447	131.8377	1.787556
6830	-1325.663	-1457.529	131.8664	1.75886
6840	-1324.359	-1456.29	131.9306	1.694707
6850	-1332.829	-1464.821	131.9924	1.632833
6860	-1325.449	-1457.234	131.7842	1.841043
6870	-1334.046	-1466.045	131.9982	1.627055
6880	-1320.904	-1452.829	131.9245	1.700785
6890	-1332.077	-1463.84	131.7638	1.861497
6900	-1324.239	-1456.077	131.8377	1.787545
6910	-1318.107	-1449.891	131.7843	1.840993
6920	-1317.482	-1449.376	131.8938	1.73147
6930	-1313.763	-1445.611	131.8481	1.777186
6940	-1313.691	-1445.52	131.8282	1.797072
6950	-1319.567	-1451.325	131.7584	1.866835
6960	-1327.026	-1458.789	131.7628	1.862474
6970	-1341.461	-1473.458	131.997	1.628315
6980	-1323.689	-1455.512	131.8226	1.802715
6990	-1317.964	-1449.723	131.7585	1.866821
7000	-1333.362	-1465.336	131.9739	1.651357
7010	-1326.211	-1457.834	131.6232	2.00206
7020	-1315.863	-1447.836	131.9725	1.652739
7030	-1322.213	-1453.92	131.7069	1.918411
7040	-1315.234	-1447.253	132.0185	1.606797
7050	-1308.864	-1440.865	132.0012	1.624121
7060	-1317.673	-1449.399	131.726	1.899245
7070	-1321.117	-1453.159	132.0412	1.584058
7080	-1320.14	-1451.823	131.6825	1.942828
7090	-1325.245	-1457.182	131.9371	1.688206
7100	-1326.407	-1458.433	132.0264	1.598857
7110	-1317.458	-1449.067	131.609	2.01629
7120	-1328.375	-1460.36	131.9853	1.63998
7130	-1332.27	-1464.394	132.124	1.501263
7140	-1318.775	-1450.761	131.9857	1.639622
7150	-1327.882	-1459.696	131.8145	1.810789
7160	-1323.001	-1454.854	131.8526	1.772657
7170	-1316.84	-1448.531	131.691	1.934306
7180	-1313.227	-1444.98	131.7533	1.871982
7190	-1320.859	-1452.612	131.7533	1.871982
7200	-1322.503	-1454.296	131.794	1.831316
7210	-1324.6	-1456.394	131.794	1.831316
7220	-1326.827	-1458.702	131.8754	1.749922
7230	-1331.45	-1463.221	131.7706	1.854677
7240	-1324.742	-1456.696	131.9536	1.671701
7250	-1321.064	-1452.785	131.721	1.904269
7260	-1321.149	-1453.027	131.8779	1.747425
7270	-1322.408	-1454.447	132.0389	1.586337
7280	-1331.094	-1462.939	131.8449	1.780354
7290	-1326.328	-1458.463	132.1353	1.489974
7300	-1327.283	-1459.419	132.1353	1.489974
7310	-1318.281	-1450.079	131.7988	1.826529
7320	-1329.98	-1461.936	131.9562	1.669042
7330	-1328.164	-1460.076	131.9122	1.713099
7340	-1319.753	-1451.621	131.868	1.757279
7350	-1324.671	-1456.688	132.0163	1.609005
7360	-1326.963	-1458.994	132.0306	1.594678
7370	-1332.285	-1464.101	131.8163	1.80899
7380	-1326.908	-1458.505	131.597	2.02823
7390	-1336.235	-1468.138	131.9028	1.722437
7400	-1324.657	-1456.663	132.0056	1.619693
7410	-1323.441	-1455.224	131.7829	1.842353
7420	-1319.225	-1451.193	131.9689	1.656341
7430	-1324.547	-1456.513	131.9664	1.658881
7440	-1318.606	-1450.591	131.9849	1.640404
7450	-1315.608	-1447.634	132.0257	1.599596
7460	-1320.583	-1452.53	131.9469	1.678368
7470	-1318.319	-1450.295	131.9766	1.648682
7480	-1319.433	-1451.37	131.9373	1.688011
7490	-1313.276	-1444.875	131.5994	2.025895
7500	-1323.172	-1455.33	132.1579	1.467373
7510	-1316.245	-1448.128	131.8826	1.742716
7520	-1319.971	-1452.053	132.0824	1.542897
7530	-1315.286	-1446.897	131.6118	2.013485
7540	-1334.787	-1466.321	131.5341	2.091167
7550	-1319.608	-1451.321	131.7133	1.912023
7560	-1330.85	-1462.515	131.6651	1.960165
7570	-1319.69	-1451.744	132.0542	1.571086
7580	-1333.071	-1464.934	131.8626	1.7627
7590	-1334.64	-1466.198	131.558	2.06727
7600	-1325.44	-1457.181	131.7411	1.884164
7610	-1336.863	-1468.711	131.8477	1.777569
7620	-1318.664	-1450.291	131.6267	1.998601
7630	-1321.43	-1453.429	131.9983	1.626956
7640	-1332.207	-1463.949	131.7424	1.882866
7650	-1322.222	-1454.336	132.1136	1.511651
7660	-1328.249	-1459.938	131.689	1.936321
7670	-1333.209	-1465.249	132.0397	1.58557
7680	-1322.057	-1453.639	131.5826	2.04271
7690	-1322.97	-1454.553	131.5837	2.04158
7700	-1327.618	-1459.287	131.6683	1.957027
7710	-1317.556	-1449.301	131.7451	1.880185
7720	-1333.626	-1465.657	132.0312	1.594093
7730	-1316.383	-1448.17	131.787	1.838261
7740	-1314.407	-1446.616	132.2088	1.416486
7750	-1319.7	-1451.703	132.003	1.622304
7760	-1328.278	-1459.928	131.65	1.975326
7770	-1325.007	-1456.94	131.9327	1.692571
7780	-1320.627	-1452.818	132.1911	1.434179
7790	-1308.932	-1440.786	131.8546	1.770699
7800	-1326.976	-1458.875	131.8987	1.726559
7810	-1321.36	-1453.35	131.9898	1.635516
7820	-1329.428	-1461.208	131.7793	1.84598
7830	-1334.635	-1466.717	132.0817	1.543619
7840	-1325.09	-1457	131.9109	1.714414
7850	-1327.182	-1459.264	132.0819	1.543334
7860	-1321.296	-1453.283	131.9868	1.638497
7870	-1319.644	-1451.525	131.881	1.744272
7880	-1321.95	-1453.57	131.6197	2.005628
7890	-1312.416	-1444.454	132.0378	1.587494
7900	-1324.126	-1455.877	131.7514	1.873906
7910	-1328.609	-1460.706	132.0972	1.528126
7920	-1332.355	-1464.084	131.7293	1.89598
7930	-1337.989	-1469.597	131.6076	2.017671
7940	-1329.884	-1462.024	132.1401	1.485194
7950	-1336.886	-1468.78	131.8946	1.73065
7960	-1344.621	-1476.405	131.7838	1.841487
7970	-1329.276	-1461.142	131.8657	1.759553
7980	-1327.551	-1459.26	131.7089	1.916348
7990	-1332.056	-1464.202	132.1454	1.479871
8000	-1329.18	-1461.032	131.8523	1.773007
8010	-1333.249	-1464.991	131.7426	1.882662
8020	-1333.833	-1465.815	131.9829	1.642412
8030	-1320.427	-1452.641	132.2142	1.411066
8040	-1318.15	-1450.119	131.9694	1.655862
8050	-1320.631	-1452.344	131.7126	1.912643
8060	-1323.037	-1454.929	131.8919	1.733356
8070	-1318.904	-1450.837	131.9328	1.692487
8080	-1325.111	-1457.074	131.9629	1.662368
8090	-1322.587	-1454.369	131.7815	1.843803
8100	-1332.748	-1464.57	131.8224	1.802926
8110	-1346.165	-1477.963	131.7975	1.827818
8120	-1324.297	-1456.317	132.0195	1.605788
8130	-1328.19	-1459.98	131.79	1.835277
8140	-1342.233	-1473.937	131.7034	1.921848
8150	-1331.699	-1463.657	131.9578	1.667495
8160	-1324.413	-1456.203	131.7898	1.835441
8170	-1327.732	-1459.455	131.723	1.902238
8180	-1328.006	-1459.567	131.5606	2.064675
8190	-1328.471	-1460.15	131.6792	1.946054
8200	-1328.734	-1460.403	131.669	1.95627
8210	-1330.888	-1462.583	131.6954	1.929906
8220	-1330.266	-1461.951	131.6848	1.940459
8230	-1329.987	-1461.588	131.601	2.024281
8240	-1334.133	-1465.748	131.6149	2.010333
8250	-1315.538	-1447.261	131.7225	1.902748
8260	-1323.792	-1455.497	131.7051	1.92016
8270	-1313.778	-1445.459	131.6803	1.944978
8280	-1323.506	-1455.28	131.7744	1.850863
8290	-1321.508	-1453.252	131.744	1.881248
8300	-1321.787	-1453.481	131.6934	1.931832
8310	-1334.191	-1465.923	131.7328	1.892474
8320	-1325.963	-1457.972	132.0085	1.616743
8330	-1330.725	-1462.68	131.9547	1.670628
8340	-1325.471	-1457.295	131.8239	1.801421
8350	-1331.119	-1462.401	131.2823	2.342936
8360	-1315.984	-1447.894	131.9098	1.715436
8370	-1322.858	-1454.929	132.0713	1.554017
8380	-1334.469	-1466.3	131.8317	1.793568
8390	-1323.777	-1455.748	131.9712	1.6541
8400	-1323.176	-1455.128	131.9515	1.673809
8410	-1320.41	-1452.35	131.9402	1.68509
8420	-1317.407	-1449.125	131.7174	1.907884
8430	-1319.213	-1451.001	131.7873	1.838003
8440	-1317.142	-1449.122	131.9795	1.645751
8450	-1333.817	-1465.743	131.9261	1.699138
8460	-1318.824	-1450.557	131.7331	1.892186
8470	-1323.62	-1455.446	131.8265	1.798808
8480	-1333.429	-1465.009	131.5801	2.045143
8490	-1337.363	-1469.015	131.6514	1.973903
8500	-1346.507	-1478.191	131.6838	1.941452
8510	-1333.217	-1465.373	132.1563	1.469003
8520	-1325.929	-1457.731	131.8018	1.823517
8530	-1333.202	-1465.134	131.9317	1.693597
8540	-1330.187	-1462.167	131.9795	1.645752
8550	-1333.408	-1465.104	131.6964	1.928879
8560	-1339.096	-1470.835	131.7388	1.886485
8570	-1324.51	-1456.366	131.856	1.769292
8580	-1319.942	-1451.611	131.6689	1.956337
8590	-1335.21	-1466.95	131.7404	1.884831
8600	-1325.79	-1457.628	131.8378	1.787486
8610	-1319.353	-1451.4	132.0475	1.577738
8620	-1320.928	-1452.912	131.9839	1.64139
8630	-1324.119	-1455.779	131.6605	1.964743
8640	-1310.836	-1442.778	131.942	1.683297
8650	-1334.543	-1466.189	131.6456	1.979659
8660	-1326.896	-1458.852	131.9562	1.669097
8670	-1321.737	-1453.832	132.0949	1.530352
8680	-1314.995	-1446.787	131.7919	1.833408
8690	-1328.343	-1460.494	132.1511	1.474207
8700	-1324.839	-1456.643	131.8038	1.821432
8710	-1333.406	-1465.133	131.7277	1.897585
8720	-1321.895	-1453.298	131.403	2.222252
8730	-1325.411	-1457.486	132.0757	1.549605
8740	-1323.831	-1455.812	131.9813	1.643989
8750	-1317.054	-1448.837	131.783	1.842268
8760	-1312.566	-1444.39	131.8241	1.801176
8770	-1314.464	-1446.399	131.9355	1.68974
8780	-1314.538	-1446.44	131.9021	1.723169
8790	-1317.595	-1449.69	132.0958	1.529525
8800	-1306.924	-1438.86	131.9355	1.689778
8810	-1310.142	-1442.105	131.9633	1.661988
8820	-1310.462	-1442.413	131.9513	1.674023
8830	-1314.161	-1446.26	132.0989	1.526378
8840	-1318.402	-1450.419	132.0171	1.60822
8850	-1321.724	-1453.27	131.5457	2.07963
8860	-1319.14	-1451.149	132.0095	1.615775
8870	-1326.325	-1458.15	131.8249	1.800373
8880	-1333.352	-1465.374	132.0216	1.603717
8890	-1328.465	-1460.529	132.0649	1.560376
8900	-1313.577	-1445.62	132.043	1.58232
8910	-1317.673	-1449.429	131.756	1.869272
8920	-1319.991	-1451.609	131.6181	2.007211
8930	-1320.102	-1451.826	131.7233	1.901956
8940	-1320.62	-1452.121	131.5014	2.123851
8950	-1323.18	-1454.701	131.5204	2.104879
8960	-1321.897	-1453.898	132.0008	1.624435
8970	-1312.651	-1444.237	131.586	2.039232
8980	-1330.344	-1462.167	131.8234	1.801925
8990	-1319.567	-1451.536	131.9685	1.656813
9000	-1319.699	-1451.545	131.846	1.779271
9010	-1324.643	-1456.673	132.0296	1.595687
9020	-1326.433	-1458.488	132.055	1.570319
9030	-1326.808	-1458.941	132.1335	1.491802
9040	-1321.9	-1453.895	131.9948	1.630507
9050	-1321.582	-1453.497	131.9153	1.710011
9060	-1318.416	-1450.1	131.684	1.941267
9070	-1331.611	-1463.178	131.5675	2.057753
9080	-1322.94	-1454.75	131.8107	1.814595
9090	-1326.272	-1458.024	131.752	1.873306
9100	-1329.341	-1461.242	131.9009	1.724356
9110	-1327.675	-1459.498	131.8228	1.802518
9120	-1333.275	-1465.275	131.9997	1.625544
9130	-1330.55	-1462.252	131.7026	1.922707
9140	-1337.531	-1469.55	132.0188	1.606467
9150	-1332.849	-1464.88	132.0308	1.594469
9160	-1320.822	-1452.756	131.9346	1.690648
9170	-1320.395	-1452.41	132.0154	1.609904
9180	-1325.261	-1456.982	131.7206	1.904717
9190	-1328.422	-1460.419	131.9976	1.627652
9200	-1333.083	-1465.136	132.0529	1.572346
9210	-1339.963	-1471.467	131.5048	2.12051
9220	-1324.93	-1456.523	131.5932	2.032043
9230	-1332.617	-1464.525	131.9075	1.717792
9240	-1321.494	-1453.212	131.718	1.907236
9250	-1329.916	-1461.57	131.6535	1.971803
9260	-1326.534	-1458.292	131.758	1.86724
9270	-1325.143	-1456.989	131.8459	1.779402
9280	-1325.813	-1457.754	131.9408	1.68445
9290	-1318.302	-1449.897	131.5946	2.030686
9300	-1332.327	-1464.206	131.8788	1.746518
9310	-1321.563	-1453.555	131.9918	1.633467
9320	-1319.873	-1451.575	131.7025	1.922767
9330	-1320.157	-1451.813	131.6568	1.968517
9340	-1323.324	-1455.036	131.7115	1.913808
9350	-1312.843	-1444.567	131.7238	1.901435
9360	-1315.973	-1447.724	131.7506	1.874718
9370	-1322.955	-1454.806	131.8517	1.773602
9380	-1322.343	-1454.207	131.8638	1.761435
9390	-1322.618	-1454.427	131.8088	1.816486
9400	-1316.134	-1447.859	131.7241	1.901229
9410	-1330.912	-1462.713	131.8015	1.823828
9420	-1321.24	-1453.113	131.8736	1.751648
9430	-1332.917	-1464.883	131.9661	1.659135
9440	-1319.084	-1450.953	131.8685	1.75675
9450	-1328.455	-1460.495	132.0407	1.584605
9460	-1325.924	-1457.862	131.9376	1.68771
9470	-1321.556	-1453.31	131.7544	1.870866
9480	-1332.383	-1464.132	131.7485	1.87679
9490	-1323.773	-1455.734	131.9613	1.664022
9500	-1326.512	-1458.41	131.8981	1.72719
9510	-1324.969	-1456.792	131.8236	1.80165
9520	-1318.199	-1450.015	131.8165	1.808781
9530	-1319.563	-1451.232	131.6695	1.955809
9540	-1326.397	-1458.412	132.0152	1.610067
9550	-1328.174	-1459.989	131.8147	1.810585
9560	-1313.723	-1445.639	131.9157	1.70956
9570	-1322.786	-1454.86	132.0742	1.551103
9580	-1316.911	-1448.598	131.6871	1.938222
9590	-1321.717	-1453.612	131.8958	1.729433
9600	-1326.001	-1457.758	131.7573	1.867948
9610	-1321.147	-1453.017	131.8697	1.755629
9620	-1337.432	-1469.2	131.7681	1.857229
9630	-1315.079	-1446.773	131.694	1.931305
9640	-1321.645	-1453.574	131.9283	1.696989
9650	-1320.003	-1451.949	131.9466	1.678678
9660	-1318.682	-1450.253	131.571	2.054319
9670	-1335.341	-1467.052	131.7103	1.914971
9680	-1323.968	-1456.04	132.0718	1.553512
9690	-1322.456	-1454.205	131.7485	1.876766
9700	-1320.905	-1452.409	131.504	2.121293
9710	-1315.825	-1447.571	131.7456	1.8797
9720	-1325.348	-1457.275	131.9271	1.698159
9730	-1318.18	-1449.916	131.7365	1.888811
9740	-1331.088	-1462.796	131.7077	1.917617
9750	-1330.304	-1462.279	131.9746	1.650687
9760	-1326.755	-1458.398	131.6425	1.982802
9770	-1331.738	-1463.805	132.0676	1.557723
9780	-1321.725	-1453.543	131.818	1.807321
9790	-1325.571	-1457.226	131.6542	1.971079
9800	-1334.617	-1466.406	131.7889	1.836386
9810	-1324.338	-1456.147	131.8091	1.816138
9820	-1315.438	-1447.221	131.7834	1.841846
9830	-1320.757	-1452.539	131.7818	1.843519
9840	-1326.656	-1458.489	131.8327	1.792547
9850	-1326.738	-1458.649	131.9116	1.713685
9860	-1320.15	-1451.861	131.7108	1.914487
9870	-1329.439	-1461.442	132.0029	1.622374
9880	-1333.269	-1465.258	131.9887	1.636617
9890	-1324.224	-1456.173	131.949	1.676243
9900	-1323.319	-1455.043	131.7244	1.900831
9910	-1317.901	-1449.655	131.7541	1.871198
9920	-1315.239	-1446.912	131.6733	1.952014
9930	-1316.04	-1447.971	131.9317	1.693585
9940	-1328.555	-1460.412	131.8569	1.768336
9950	-1323.89	-1455.747	131.8569	1.768336
9960	-1316.37	-1447.972	131.6015	2.023802
9970	-1338.391	-1470.205	131.8139	1.811424
9980	-1327.635	-1459.589	131.9534	1.671844
9990	-1327.671	-1459.585	131.914	1.711309
10000	-1317.806	-1449.563	131.7575	1.86779
