Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
269	1	-1327.411	-1459.33	131.9188	1.706431
270	0	-1328.118	-1459.89	131.772	1.853251
271	1	-1321.654	-1453.701	132.0472	1.578085
272	0	-1319.046	-1450.979	131.9323	1.692979
273	1	-1319.217	-1451.189	131.9723	1.65302
274	0	-1318.682	-1450.745	132.0622	1.563049
275	1	-1333.406	-1465.457	132.0501	1.575157
276	0	-1322.521	-1454.233	131.7117	1.913535
277	1	-1329.607	-1461.541	131.9334	1.691926
278	0	-1322.436	-1454.259	131.8237	1.801532
279	1	-1331.415	-1463.389	131.9742	1.651082
280	0	-1324.031	-1455.855	131.8237	1.801532
281	1	-1318.514	-1450.176	131.6619	1.963383
282	0	-1316.302	-1448.059	131.7568	1.8685
283	1	-1330.318	-1462.209	131.8905	1.734749
284	0	-1327.966	-1459.896	131.9303	1.694945
285	1	-1318.89	-1450.915	132.0251	1.600178
286	0	-1316.354	-1448.166	131.812	1.813281
287	1	-1326.926	-1458.76	131.8341	1.791205
288	0	-1318.302	-1450.206	131.9043	1.720997
289	1	-1318.553	-1450.411	131.858	1.767277
290	0	-1326.304	-1457.672	131.3682	2.257063
291	1	-1325.11	-1456.829	131.7191	1.906223
292	0	-1326.792	-1458.677	131.8854	1.739896
293	1	-1331.944	-1463.955	132.0109	1.614406
294	0	-1337.987	-1469.909	131.922	1.703307
295	1	-1340.452	-1472.604	132.1517	1.473615
296	0	-1344.83	-1476.36	131.5296	2.095658
297	1	-1329.989	-1461.819	131.8301	1.795212
298	0	-1322.265	-1454.061	131.7967	1.828615
299	1	-1324.623	-1456.453	131.8301	1.795212
300	0	-1322.059	-1453.432	131.3729	2.252424
301	1	-1326.102	-1457.919	131.8168	1.808448
302	0	-1321.886	-1453.577	131.6903	1.93494
303	1	-1329.35	-1460.716	131.3656	2.259645
304	0	-1327.674	-1459.773	132.0994	1.525851
305	1	-1319.95	-1451.864	131.9138	1.711514
306	0	-1324.192	-1455.947	131.7544	1.870841
307	1	-1326.743	-1458.816	132.0736	1.551651
308	0	-1321.435	-1453.185	131.7501	1.875132
309	1	-1325.539	-1457.285	131.7456	1.879691
310	0	-1324.165	-1455.975	131.8096	1.815689
311	1	-1321.737	-1453.499	131.7614	1.863926
312	0	-1320.814	-1452.54	131.7262	1.899066
313	1	-1331.888	-1463.708	131.8204	1.804918
314	0	-1325	-1456.957	131.9571	1.668193
315	1	-1325.954	-1457.922	131.9677	1.657619
316	0	-1326.289	-1458.302	132.0133	1.611946
317	1	-1327.92	-1459.751	131.8316	1.793694
318	0	-1313.998	-1445.93	131.9323	1.692996
319	1	-1332.355	-1463.889	131.5342	2.09108
320	0	-1325.319	-1457.143	131.8239	1.801368
321	1	-1330.198	-1462.054	131.8559	1.769424
322	0	-1325.361	-1457.124	131.7636	1.861695
323	1	-1327.179	-1459.043	131.8637	1.761573
324	0	-1324.541	-1456.687	132.1466	1.47867
325	1	-1326.692	-1458.705	132.0135	1.611792
326	0	-1320.359	-1452.084	131.7251	1.900197
327	1	-1314.889	-1446.586	131.6971	1.928228
328	0	-1331.464	-1463.571	132.107	1.518285
329	1	-1320.096	-1452.023	131.9277	1.697555
330	0	-1332.515	-1464.12	131.6052	2.020039
331	1	-1321.069	-1452.972	131.9035	1.721823
332	0	-1325.281	-1457.088	131.8078	1.817499
333	1	-1321.654	-1453.718	132.0637	1.561536
334	0	-1322.045	-1454.066	132.0204	1.604878
335	1	-1315.992	-1447.849	131.8566	1.768682
336	0	-1329.31	-1461.071	131.7617	1.86355
337	1	-1324.682	-1456.517	131.8347	1.790629
338	0	-1323.615	-1455.211	131.5962	2.029036
339	1	-1320.761	-1452.629	131.8678	1.757471
340	0	-1324.772	-1456.363	131.5917	2.033624
341	1	-1324.202	-1456.089	131.8869	1.738377
342	0	-1325.548	-1457.458	131.9098	1.715448
343	1	-1323.936	-1455.719	131.7832	1.842061
344	0	-1315.175	-1447.061	131.8867	1.738604
345	1	-1316.068	-1447.88	131.8123	1.813018
346	0	-1322.294	-1454.254	131.9598	1.665511
347	1	-1323.468	-1455.171	131.7029	1.922428
348	0	-1317.394	-1449.047	131.6536	1.971727
349	1	-1321.45	-1452.999	131.5489	2.076361
350	0	-1316.305	-1448.249	131.9439	1.681425
351	1	-1321.584	-1453.539	131.9555	1.66974
352	0	-1313.956	-1446.004	132.0473	1.577977
353	1	-1328.206	-1459.982	131.7763	1.848945
354	0	-1326.957	-1458.73	131.7739	1.851426
