Iteration	Posterior	Likelihood	Prior	tree_length
1080	-1322.638	-1454.421	131.7827	1.842577
1090	-1331.501	-1463.251	131.7498	1.875436
1100	-1318.967	-1450.69	131.7237	1.901616
1110	-1324.351	-1456.022	131.6706	1.954728
1120	-1322.236	-1454.013	131.7763	1.84899
1130	-1328.473	-1460.686	132.2131	1.412201
1140	-1323.936	-1455.843	131.9073	1.717931
1150	-1325.564	-1457.245	131.6803	1.945023
1160	-1321.636	-1453.552	131.916	1.709247
1170	-1318.122	-1449.994	131.8725	1.752772
1180	-1319.908	-1451.576	131.6681	1.957195
1190	-1323.48	-1455.109	131.6285	1.996747
1200	-1332.489	-1464.113	131.6232	2.002049
1210	-1317.242	-1449.09	131.8479	1.777412
1220	-1331.112	-1463.037	131.9248	1.700464
1230	-1314.151	-1446.126	131.9752	1.650044
1240	-1327.816	-1459.87	132.054	1.571271
1250	-1322.42	-1454.399	131.9792	1.646109
1260	-1318.483	-1450.347	131.864	1.761261
1270	-1325.5	-1457.536	132.0352	1.590052
1280	-1326.157	-1457.999	131.8419	1.783337
1290	-1331.316	-1463.27	131.9542	1.671069
1300	-1317.144	-1449.064	131.9198	1.705511
1310	-1335.781	-1467.654	131.8734	1.751857
1320	-1311.825	-1443.724	131.8996	1.725716
1330	-1315.08	-1447.152	132.0725	1.552747
1340	-1319.926	-1451.884	131.9577	1.667539
1350	-1328.118	-1459.89	131.772	1.853251
1360	-1319.046	-1450.979	131.9323	1.692979
1370	-1318.682	-1450.745	132.0622	1.563049
1380	-1322.521	-1454.233	131.7117	1.913535
1390	-1322.436	-1454.259	131.8237	1.801532
1400	-1324.031	-1455.855	131.8237	1.801532
1410	-1316.302	-1448.059	131.7568	1.8685
1420	-1327.966	-1459.896	131.9303	1.694945
1430	-1316.354	-1448.166	131.812	1.813281
1440	-1318.302	-1450.206	131.9043	1.720997
1450	-1326.304	-1457.672	131.3682	2.257063
1460	-1326.792	-1458.677	131.8854	1.739896
1470	-1337.987	-1469.909	131.922	1.703307
1480	-1344.83	-1476.36	131.5296	2.095658
1490	-1322.265	-1454.061	131.7967	1.828615
1500	-1322.059	-1453.432	131.3729	2.252424
1510	-1321.886	-1453.577	131.6903	1.93494
1520	-1327.674	-1459.773	132.0994	1.525851
1530	-1324.192	-1455.947	131.7544	1.870841
1540	-1321.435	-1453.185	131.7501	1.875132
1550	-1324.165	-1455.975	131.8096	1.815689
1560	-1320.814	-1452.54	131.7262	1.899066
1570	-1325	-1456.957	131.9571	1.668193
1580	-1326.289	-1458.302	132.0133	1.611946
1590	-1313.998	-1445.93	131.9323	1.692996
1600	-1325.319	-1457.143	131.8239	1.801368
1610	-1325.361	-1457.124	131.7636	1.861695
1620	-1324.541	-1456.687	132.1466	1.47867
1630	-1320.359	-1452.084	131.7251	1.900197
1640	-1331.464	-1463.571	132.107	1.518285
1650	-1332.515	-1464.12	131.6052	2.020039
1660	-1325.281	-1457.088	131.8078	1.817499
1670	-1322.045	-1454.066	132.0204	1.604878
1680	-1329.31	-1461.071	131.7617	1.86355
1690	-1323.615	-1455.211	131.5962	2.029036
1700	-1324.772	-1456.363	131.5917	2.033624
1710	-1325.548	-1457.458	131.9098	1.715448
1720	-1315.175	-1447.061	131.8867	1.738604
1730	-1322.294	-1454.254	131.9598	1.665511
1740	-1317.394	-1449.047	131.6536	1.971727
1750	-1316.305	-1448.249	131.9439	1.681425
1760	-1313.956	-1446.004	132.0473	1.577977
1770	-1326.957	-1458.73	131.7739	1.851426
1780	-1322.601	-1454.614	132.0133	1.612005
1790	-1326.874	-1459.042	132.1679	1.457429
1800	-1316.071	-1447.705	131.6344	1.990902
1810	-1316.938	-1448.916	131.9781	1.647164
1820	-1312.802	-1444.668	131.8659	1.759334
1830	-1319.046	-1450.832	131.786	1.839265
1840	-1327.976	-1459.848	131.8719	1.753389
1850	-1327.083	-1458.837	131.7546	1.870679
1860	-1332.203	-1463.842	131.639	1.986294
1870	-1329.008	-1460.854	131.8464	1.778926
1880	-1322.27	-1453.943	131.6732	1.952069
1890	-1326.737	-1458.876	132.1392	1.486041
1900	-1322.262	-1454.001	131.739	1.886287
1910	-1320.994	-1453.008	132.0141	1.61119
1920	-1322.372	-1454.201	131.8291	1.79615
1930	-1328.201	-1459.578	131.3773	2.247985
1940	-1327.667	-1459.297	131.6309	1.994403
1950	-1330.678	-1462.385	131.7077	1.91761
1960	-1330.932	-1462.639	131.7077	1.91761
1970	-1322.808	-1454.825	132.0165	1.608807
1980	-1321.429	-1453.363	131.9342	1.691071
1990	-1326.058	-1457.819	131.7619	1.863409
2000	-1317.015	-1449.004	131.989	1.636269
2010	-1325.476	-1457.448	131.9721	1.653182
2020	-1325.751	-1457.504	131.753	1.872308
2030	-1325.057	-1457.071	132.0138	1.611488
2040	-1314.874	-1446.691	131.8165	1.808774
2050	-1336.974	-1468.874	131.8996	1.725652
2060	-1318.072	-1449.801	131.7292	1.896106
2070	-1325.523	-1457.458	131.9352	1.690047
2080	-1323.776	-1455.7	131.9245	1.700817
2090	-1324.697	-1456.478	131.7811	1.844187
2100	-1327.399	-1459.183	131.7849	1.8404
2110	-1322.203	-1453.962	131.7599	1.865349
2120	-1328.499	-1460.198	131.6985	1.92676
2130	-1324.069	-1455.919	131.8505	1.774735
2140	-1326.397	-1458.417	132.0192	1.606125
2150	-1320.142	-1451.982	131.8402	1.785054
2160	-1331.866	-1463.572	131.7061	1.919162
2170	-1323.755	-1455.808	132.0538	1.571506
2180	-1320.974	-1452.966	131.9919	1.633398
2190	-1324.148	-1456.287	132.1391	1.486145
2200	-1331.771	-1463.361	131.59	2.035256
2210	-1331.288	-1463.073	131.7845	1.840814
2220	-1325.631	-1457.421	131.79	1.835308
2230	-1324.415	-1456.084	131.6693	1.956004
2240	-1322.478	-1454.417	131.9388	1.686513
2250	-1315.566	-1447.597	132.0301	1.595178
2260	-1313.649	-1445.443	131.7943	1.831005
2270	-1313.369	-1445.377	132.0077	1.617532
2280	-1316.087	-1448.229	132.1421	1.483164
2290	-1314.113	-1445.962	131.8487	1.77654
2300	-1339.18	-1471.125	131.945	1.680242
2310	-1321.584	-1453.716	132.1323	1.493021
2320	-1317.192	-1448.962	131.7692	1.856049
2330	-1326.12	-1457.813	131.6924	1.932909
2340	-1316.55	-1448.439	131.8889	1.736339
2350	-1321.144	-1453.004	131.8603	1.764936
2360	-1316.374	-1448.132	131.7588	1.866512
2370	-1320.873	-1452.774	131.9007	1.724624
2380	-1316.247	-1448.184	131.9373	1.687987
2390	-1316.072	-1447.889	131.8165	1.808815
2400	-1321.178	-1452.891	131.7128	1.912472
2410	-1311.907	-1443.811	131.9043	1.721027
2420	-1331.508	-1463.482	131.9744	1.65083
2430	-1327.48	-1459.266	131.7859	1.839417
2440	-1328.619	-1460.5	131.8803	1.744978
2450	-1328.328	-1460.138	131.8096	1.815691
2460	-1320.761	-1452.822	132.0612	1.564105
2470	-1328.906	-1460.589	131.6823	1.942964
2480	-1315.619	-1447.581	131.961	1.664261
2490	-1327.638	-1459.716	132.0775	1.547812
2500	-1316.636	-1448.543	131.9074	1.717855
2510	-1321.488	-1453.347	131.8589	1.766331
2520	-1316.836	-1448.367	131.5308	2.094486
2530	-1319.256	-1451.151	131.8955	1.729751
2540	-1319.668	-1451.663	131.9952	1.630071
2550	-1327.46	-1459.251	131.7916	1.833669
2560	-1330.802	-1462.567	131.7647	1.860611
2570	-1322.233	-1454.045	131.8125	1.812829
2580	-1314.378	-1446.241	131.8631	1.762177
2590	-1318.498	-1450.458	131.9603	1.664972
2600	-1319.863	-1451.709	131.8458	1.779456
2610	-1324.642	-1456.196	131.5541	2.071162
2620	-1322.919	-1454.642	131.723	1.902289
2630	-1328.441	-1460.393	131.952	1.673256
2640	-1323.748	-1455.715	131.9666	1.658665
2650	-1316.094	-1448.132	132.0378	1.587432
2660	-1326.41	-1458.401	131.9906	1.634654
2670	-1314.238	-1446.275	132.0369	1.588379
2680	-1326.453	-1458.353	131.9003	1.725005
2690	-1326.106	-1458.006	131.9003	1.725005
2700	-1333.278	-1465.053	131.7751	1.850134
2710	-1316.514	-1448.361	131.8463	1.778957
2720	-1319.456	-1451.579	132.1233	1.501996
2730	-1316.125	-1447.868	131.7428	1.882468
2740	-1320.109	-1451.984	131.875	1.750296
2750	-1322.563	-1454.458	131.895	1.730297
2760	-1324.467	-1456.328	131.8617	1.763539
2770	-1317.465	-1449.132	131.6665	1.958773
2780	-1314.995	-1446.554	131.5585	2.066769
2790	-1314.683	-1446.7	132.0163	1.608962
2800	-1322.572	-1454.468	131.896	1.72923
2810	-1323.069	-1454.719	131.6504	1.97487
2820	-1322.656	-1454.453	131.7968	1.828502
2830	-1329.213	-1460.971	131.7573	1.868025
2840	-1337.022	-1468.603	131.5814	2.043871
2850	-1322.137	-1453.773	131.6357	1.989569
2860	-1327.112	-1458.838	131.7257	1.899601
2870	-1325.796	-1457.543	131.7474	1.877889
2880	-1329.36	-1461.209	131.8495	1.775795
2890	-1325.303	-1456.869	131.5667	2.058542
2900	-1327.5	-1459.197	131.6975	1.927799
2910	-1323.509	-1455.213	131.7033	1.921963
2920	-1332.734	-1464.551	131.817	1.808265
2930	-1321.882	-1453.767	131.8853	1.739959
2940	-1324.804	-1456.612	131.8079	1.817405
2950	-1322.846	-1454.9	132.0537	1.571603
2960	-1317.814	-1449.76	131.9459	1.679345
2970	-1313.677	-1445.66	131.9837	1.64157
2980	-1333.68	-1465.526	131.8456	1.779671
2990	-1328.178	-1459.924	131.7462	1.879097
3000	-1332.007	-1463.753	131.7462	1.879097
3010	-1338.787	-1470.662	131.8758	1.749504
3020	-1318.506	-1450.748	132.2417	1.383597
3030	-1324.279	-1456.176	131.8971	1.728178
3040	-1318.049	-1449.835	131.7856	1.83966
3050	-1327.732	-1459.723	131.9913	1.634026
3060	-1335.572	-1467.088	131.5155	2.109732
3070	-1335.564	-1467.683	132.1196	1.505714
3080	-1334.525	-1466.428	131.903	1.722241
3090	-1325.333	-1456.992	131.6586	1.966631
3100	-1325.733	-1457.729	131.9957	1.62956
3110	-1325.025	-1456.768	131.7431	1.882191
3120	-1322.166	-1454.031	131.8645	1.760738
3130	-1326.305	-1457.883	131.5775	2.047736
3140	-1317.885	-1449.544	131.6593	1.966009
3150	-1328.915	-1460.624	131.7092	1.916076
3160	-1326.035	-1457.723	131.6878	1.93749
3170	-1318.683	-1450.423	131.7404	1.884922
3180	-1319.122	-1450.962	131.84	1.785329
3190	-1322.303	-1454.369	132.0658	1.559499
3200	-1311.201	-1443.149	131.9479	1.677371
3210	-1317.026	-1448.743	131.7162	1.909109
3220	-1327.765	-1459.798	132.0325	1.592769
3230	-1333.062	-1465.016	131.9546	1.67065
3240	-1333.191	-1464.992	131.8009	1.824403
3250	-1334.47	-1466.345	131.8745	1.750741
3260	-1320.948	-1452.53	131.5823	2.042961
3270	-1329.366	-1461.396	132.0295	1.595796
3280	-1327.967	-1459.828	131.8616	1.763681
3290	-1333.948	-1465.583	131.635	1.99025
3300	-1318.808	-1450.62	131.8111	1.81421
3310	-1324.879	-1456.8	131.9205	1.704739
3320	-1320.038	-1451.862	131.8234	1.801871
3330	-1321.365	-1453.176	131.8116	1.813712
3340	-1325.898	-1457.871	131.973	1.652252
3350	-1329.008	-1460.916	131.9076	1.717697
3360	-1337.084	-1468.917	131.8333	1.792018
3370	-1337.428	-1469.181	131.7531	1.872199
3380	-1317.725	-1449.752	132.0265	1.59879
3390	-1314.108	-1446.096	131.9887	1.63661
3400	-1325.427	-1457.384	131.957	1.668245
3410	-1311.76	-1443.718	131.9583	1.667013
3420	-1317.268	-1449.109	131.8418	1.783511
3430	-1324.491	-1456.359	131.8677	1.75753
3440	-1321.945	-1453.958	132.013	1.612304
3450	-1309.939	-1441.754	131.8153	1.809934
3460	-1309.04	-1440.796	131.756	1.869302
3470	-1322.11	-1454.019	131.9092	1.71608
3480	-1323.912	-1455.915	132.0036	1.621704
3490	-1318.611	-1450.56	131.9485	1.676766
3500	-1332.548	-1464.142	131.5938	2.031431
3510	-1325.379	-1457.009	131.6306	1.994642
3520	-1327.418	-1459.37	131.9515	1.673801
3530	-1318.469	-1450.415	131.9456	1.679659
3540	-1325.247	-1457.083	131.8357	1.789556
3550	-1320.942	-1452.805	131.8629	1.762371
3560	-1323.777	-1455.682	131.905	1.720324
3570	-1322.559	-1454.285	131.7265	1.898793
3580	-1337.113	-1469.018	131.9052	1.720104
3590	-1317.442	-1449.455	132.013	1.612274
3600	-1313.581	-1445.586	132.0054	1.619889
3610	-1315.369	-1447.011	131.6416	1.983686
3620	-1332.328	-1463.938	131.6096	2.015677
3630	-1331.387	-1463.239	131.8518	1.773524
3640	-1332.636	-1464.597	131.9612	1.664086
3650	-1323.917	-1455.967	132.0504	1.574872
3660	-1324.074	-1455.862	131.7872	1.838069
3670	-1324.334	-1456.103	131.7698	1.855465
3680	-1334.462	-1466.238	131.7763	1.848976
3690	-1327.269	-1459.183	131.9144	1.710892
3700	-1317.053	-1448.989	131.9358	1.689451
3710	-1320.464	-1452.475	132.0104	1.61489
3720	-1324.268	-1455.87	131.6017	2.023611
3730	-1322.219	-1453.818	131.5997	2.025589
3740	-1314.81	-1446.888	132.0783	1.546938
3750	-1326.467	-1458.28	131.8125	1.812756
3760	-1331.241	-1462.866	131.6252	2.000047
3770	-1320.434	-1452.314	131.8797	1.745573
3780	-1315.939	-1447.873	131.9345	1.690819
3790	-1332.027	-1463.731	131.704	1.921267
3800	-1324.084	-1456.089	132.0049	1.620351
3810	-1326.792	-1458.638	131.8464	1.778927
3820	-1333.847	-1465.696	131.8485	1.776807
3830	-1325.028	-1456.87	131.8415	1.783773
3840	-1324.636	-1456.464	131.8284	1.79691
3850	-1328.811	-1460.552	131.7403	1.884972
3860	-1326.268	-1458.091	131.8229	1.802331
3870	-1313.607	-1445.518	131.9108	1.714435
3880	-1324.358	-1456.002	131.644	1.981317
3890	-1316.822	-1448.547	131.7248	1.900488
3900	-1331.635	-1463.372	131.7367	1.88854
3910	-1335.567	-1467.446	131.8796	1.745667
3920	-1326.377	-1458.192	131.8153	1.81002
3930	-1325.094	-1457.191	132.097	1.528297
3940	-1331.732	-1463.576	131.8447	1.78058
3950	-1322.418	-1454.26	131.8419	1.783362
3960	-1323.038	-1454.921	131.8831	1.742157
3970	-1331.681	-1463.468	131.7869	1.838375
3980	-1330.702	-1462.595	131.8928	1.732442
3990	-1323.794	-1455.527	131.7334	1.891869
4000	-1326.599	-1458.284	131.6853	1.939937
4010	-1338.896	-1471.057	132.1607	1.464559
4020	-1334.948	-1466.866	131.9183	1.706997
4030	-1333.007	-1464.893	131.8861	1.739211
4040	-1323.889	-1455.876	131.9876	1.637707
4050	-1319.732	-1451.54	131.8078	1.817454
4060	-1323.921	-1455.53	131.6089	2.016354
4070	-1327.596	-1459.488	131.8919	1.733392
4080	-1312.198	-1443.968	131.7701	1.855204
4090	-1314.875	-1446.852	131.9774	1.647833
4100	-1315.062	-1446.959	131.8972	1.728089
4110	-1318.426	-1450.323	131.8972	1.728089
4120	-1325.481	-1457.599	132.118	1.507271
4130	-1327.201	-1459.156	131.9544	1.670916
4140	-1325.611	-1457.51	131.8988	1.726509
4150	-1331.702	-1463.542	131.8399	1.785422
4160	-1326.111	-1457.687	131.576	2.049266
4170	-1323.862	-1455.627	131.7652	1.86006
4180	-1323.639	-1455.602	131.9632	1.662045
4190	-1319.816	-1451.523	131.7066	1.918683
4200	-1332.363	-1464.346	131.9821	1.643157
4210	-1326.15	-1458.148	131.9974	1.627842
4220	-1327.875	-1459.635	131.7601	1.865211
4230	-1325.212	-1456.951	131.7385	1.886792
4240	-1319.965	-1451.899	131.9341	1.69122
4250	-1323.714	-1455.551	131.8373	1.787937
4260	-1317.335	-1449.167	131.8317	1.793595
4270	-1316.748	-1448.486	131.7383	1.886942
4280	-1321.917	-1453.722	131.8044	1.820888
4290	-1312.09	-1444.16	132.0693	1.55597
4300	-1319.976	-1451.834	131.858	1.767275
4310	-1334.612	-1466.424	131.812	1.813261
4320	-1325.188	-1457.187	131.9995	1.625745
4330	-1321.579	-1453.197	131.6176	2.007707
4340	-1325.624	-1457.568	131.9431	1.682226
4350	-1332.061	-1464.075	132.0143	1.610943
4360	-1323.447	-1455.219	131.7717	1.853531
4370	-1332.282	-1464.206	131.924	1.701235
4380	-1330.714	-1462.491	131.7768	1.848465
4390	-1326.294	-1457.92	131.6255	1.99973
4400	-1326.7	-1458.374	131.6736	1.951675
4410	-1317.779	-1449.774	131.9944	1.63092
4420	-1317.002	-1448.731	131.7287	1.896559
4430	-1327.063	-1458.956	131.8931	1.732196
4440	-1324.183	-1456.082	131.8998	1.72543
4450	-1327.924	-1459.491	131.5675	2.057733
4460	-1317.488	-1449.329	131.8407	1.784579
4470	-1315.561	-1447.62	132.0585	1.56681
4480	-1316.253	-1448.018	131.765	1.860262
4490	-1324.317	-1456.093	131.7764	1.848921
4500	-1332.632	-1464.49	131.8576	1.767704
4510	-1331.388	-1463.228	131.8399	1.785409
4520	-1329.563	-1461.243	131.6801	1.945147
4530	-1323.534	-1455.417	131.8837	1.741554
4540	-1323.679	-1455.284	131.6044	2.020846
4550	-1320.228	-1451.617	131.389	2.236278
4560	-1316.343	-1448.118	131.7751	1.850141
4570	-1334.328	-1466.137	131.8095	1.815777
4580	-1327.639	-1459.33	131.6908	1.934457
4590	-1326.506	-1458.188	131.6821	1.943143
4600	-1318.182	-1450.067	131.8857	1.739593
4610	-1326.985	-1458.912	131.9265	1.698756
4620	-1335.036	-1466.891	131.8547	1.770608
4630	-1313.695	-1445.571	131.8764	1.748835
4640	-1317.198	-1449.077	131.8784	1.746855
4650	-1333.607	-1465.498	131.8909	1.734334
4660	-1324.359	-1456.155	131.7965	1.828769
4670	-1330.425	-1462.267	131.8418	1.783479
4680	-1322.301	-1453.951	131.6495	1.975808
4690	-1338.55	-1469.857	131.3074	2.317881
4700	-1333.491	-1465.539	132.0484	1.57686
4710	-1333.07	-1464.932	131.8618	1.763447
4720	-1320.294	-1452.11	131.8164	1.808868
4730	-1332.85	-1464.568	131.7188	1.90652
4740	-1338.728	-1470.442	131.7134	1.91186
4750	-1324.22	-1456.2	131.98	1.645271
4760	-1325.764	-1457.39	131.6262	1.999054
4770	-1329.748	-1461.562	131.8146	1.810637
4780	-1323.886	-1455.699	131.8127	1.812602
4790	-1318.346	-1450.142	131.796	1.8293
4800	-1319.556	-1451.463	131.9073	1.71797
4810	-1322.514	-1454.655	132.1416	1.483676
4820	-1321.716	-1453.568	131.8524	1.772911
4830	-1313.838	-1445.789	131.9512	1.6741
4840	-1325.145	-1456.819	131.6738	1.951453
4850	-1328.987	-1461.008	132.0206	1.604674
4860	-1318.368	-1450.226	131.858	1.767261
4870	-1317.665	-1449.451	131.7865	1.838828
4880	-1319.269	-1451.022	131.7538	1.871433
4890	-1316.769	-1448.48	131.7106	1.914698
4900	-1316.6	-1448.39	131.7895	1.835823
4910	-1320.724	-1452.399	131.6753	1.950022
4920	-1330.312	-1462.274	131.9616	1.663673
4930	-1335.54	-1467.455	131.9158	1.709498
4940	-1331.644	-1463.128	131.4846	2.14067
4950	-1322.859	-1454.552	131.6927	1.932595
4960	-1319.805	-1451.692	131.8863	1.738962
4970	-1327.774	-1459.563	131.7892	1.836042
4980	-1324.839	-1456.936	132.0963	1.528999
4990	-1321.626	-1453.496	131.8702	1.755096
5000	-1324.304	-1456.147	131.8434	1.781886
5010	-1320.509	-1452.352	131.8434	1.781886
5020	-1330.806	-1462.639	131.8328	1.79245
5030	-1316.099	-1447.771	131.6725	1.952739
5040	-1317.625	-1449.504	131.879	1.746265
5050	-1315.936	-1447.733	131.7964	1.828918
5060	-1328.282	-1460.377	132.0943	1.530933
5070	-1330.368	-1462.44	132.0716	1.553721
5080	-1330.046	-1462.214	132.1681	1.457222
5090	-1319.686	-1451.519	131.8332	1.792052
5100	-1323.953	-1455.645	131.6924	1.932928
5110	-1330.284	-1462.253	131.9691	1.656153
5120	-1321.273	-1453.033	131.7596	1.865677
5130	-1322.534	-1454.199	131.6656	1.95972
5140	-1318.368	-1450.032	131.6638	1.961467
5150	-1333.178	-1465.157	131.979	1.646328
5160	-1328.023	-1459.813	131.7906	1.834656
5170	-1332.319	-1464.176	131.8577	1.767618
5180	-1323.468	-1455.185	131.7162	1.909129
5190	-1318.738	-1450.646	131.9077	1.717558
5200	-1316.093	-1447.882	131.7886	1.836674
5210	-1320.43	-1452.336	131.9065	1.718735
5220	-1321.762	-1453.717	131.9555	1.669824
5230	-1320.053	-1452.04	131.9873	1.637994
5240	-1326.747	-1458.66	131.9134	1.711834
5250	-1333.181	-1465.061	131.8802	1.74509
5260	-1327.74	-1459.577	131.8371	1.788192
5270	-1327.592	-1459.283	131.6901	1.935188
5280	-1324.72	-1456.646	131.9254	1.699857
5290	-1324.853	-1456.978	132.1245	1.500771
5300	-1318.96	-1450.583	131.6239	2.001386
5310	-1322.458	-1454.235	131.7766	1.848686
5320	-1326.127	-1458.18	132.0527	1.5726
5330	-1332.281	-1464.274	131.9927	1.632592
5340	-1336.235	-1467.905	131.6703	1.954972
5350	-1330.171	-1461.936	131.7649	1.860368
5360	-1328.766	-1460.682	131.9167	1.708607
5370	-1315.7	-1447.603	131.9026	1.722688
5380	-1323.629	-1455.46	131.8308	1.79444
5390	-1328.168	-1460.054	131.8861	1.739158
5400	-1338.539	-1470.428	131.8895	1.735732
5410	-1339.38	-1471.057	131.6767	1.948601
5420	-1333.175	-1465.061	131.8852	1.740048
5430	-1327.894	-1459.715	131.821	1.804279
5440	-1327.132	-1458.985	131.853	1.7723
5450	-1327.197	-1459.208	132.0113	1.614005
5460	-1337.429	-1469.062	131.6332	1.992096
5470	-1334.252	-1465.927	131.6752	1.950054
5480	-1323.725	-1455.761	132.0354	1.589896
5490	-1316.777	-1448.606	131.8295	1.795735
5500	-1316.725	-1448.355	131.6301	1.995229
5510	-1313.084	-1445.103	132.0189	1.606384
5520	-1316.626	-1448.448	131.8214	1.803873
5530	-1323.006	-1454.933	131.9265	1.698759
5540	-1321.367	-1453.227	131.8594	1.76585
5550	-1328.665	-1460.626	131.9617	1.663602
5560	-1320.614	-1452.597	131.9827	1.642557
5570	-1335.508	-1467.433	131.9252	1.700058
5580	-1326.835	-1458.813	131.9784	1.646861
5590	-1316.707	-1448.557	131.8502	1.775081
5600	-1319.879	-1451.875	131.9961	1.629202
5610	-1325.013	-1457.018	132.005	1.620286
5620	-1325.687	-1457.37	131.6832	1.942127
5630	-1327.254	-1458.765	131.5112	2.114107
