Iteration	Posterior	Likelihood	Prior	tree_length
410	-706.9167	-734.3614	27.44476	7.337191
420	-703.3002	-732.0263	28.7261	6.055858
430	-705.4862	-734.0132	28.52707	6.254887
440	-707.8151	-736.1944	28.37921	6.402745
450	-707.019	-734.8298	27.81084	6.97111
460	-707.2524	-734.4469	27.19442	7.58753
470	-712.3462	-739.4061	27.05992	7.722038
480	-713.3645	-742.0743	28.70989	6.072059
490	-711.4778	-738.9738	27.49593	7.286023
500	-700.8945	-729.8514	28.95698	5.824977
510	-708.3936	-736.3716	27.978	6.80395
520	-713.0323	-740.6611	27.62875	7.153199
530	-708.0661	-735.6827	27.61655	7.165399
540	-705.0575	-732.5722	27.51468	7.267269
550	-708.398	-736.7499	28.35194	6.430011
560	-708.2222	-736.0468	27.82455	6.9574
570	-707.9236	-736.9918	29.0682	5.713748
580	-710.9616	-738.5392	27.57762	7.204336
590	-719.2711	-747.5171	28.24596	6.535992
600	-711.6189	-740.2126	28.5937	6.18825
610	-700.9774	-729.3292	28.35177	6.430185
620	-707.8012	-736.8346	29.03347	5.748479
630	-704.9589	-733.3489	28.39	6.39195
640	-710.524	-739.5125	28.98851	5.793441
650	-716.0531	-744.3397	28.28664	6.495318
660	-713.8055	-741.675	27.86956	6.912397
670	-709.3848	-736.7695	27.38464	7.397312
680	-705.4777	-733.9733	28.49553	6.286424
690	-710.0697	-738.7112	28.6415	6.140457
700	-709.8421	-736.924	27.08193	7.700024
710	-708.6137	-736.8386	28.22484	6.557112
720	-711.537	-741.2665	29.72945	5.052506
730	-709.0747	-737.5239	28.4492	6.332752
740	-714.4046	-742.8756	28.471	6.310948
750	-717.2822	-745.9641	28.68187	6.100084
760	-720.8238	-749.4536	28.62973	6.15222
770	-713.4603	-741.7702	28.30992	6.472029
780	-713.0359	-741.3734	28.3375	6.44445
790	-716.2116	-742.9925	26.78097	8.000988
800	-710.3065	-737.1688	26.8623	7.919655
810	-710.5953	-738.1967	27.6014	7.180553
820	-708.0364	-735.0984	27.06202	7.719934
830	-708.6595	-735.5341	26.87466	7.907291
840	-710.2533	-738.2094	27.95612	6.825834
850	-709.6151	-737.7524	28.13738	6.644577
860	-704.1949	-732.9343	28.73939	6.042562
870	-707.4638	-736.2079	28.74413	6.037827
880	-705.7674	-733.4317	27.66427	7.117682
890	-703.9733	-733.4247	29.45143	5.330526
900	-710.2393	-739.4964	29.25711	5.52484
910	-710.5215	-738.6138	28.09237	6.689582
920	-708.2554	-735.4724	27.21704	7.564916
930	-706.5976	-735.9355	29.33788	5.444068
940	-705.7604	-733.4206	27.66019	7.12176
950	-709.3895	-737.6886	28.29906	6.482888
960	-706.7749	-735.3617	28.58678	6.195177
970	-712.3154	-740.394	28.07852	6.703436
980	-717.3891	-744.7592	27.37013	7.411827
990	-702.3933	-731.4597	29.06638	5.715578
1000	-709.2511	-737.4323	28.18113	6.60082
1010	-710.131	-738.4039	28.27283	6.509126
1020	-714.4845	-742.7573	28.27283	6.509126
1030	-714.0497	-742.4325	28.38274	6.399213
1040	-709.7311	-738.7375	29.00632	5.775637
1050	-703.7564	-733.1881	29.43162	5.350336
1060	-716.9669	-745.6344	28.66752	6.114437
1070	-707.6131	-736.195	28.58191	6.200039
1080	-718.2568	-745.8246	27.56774	7.214212
1090	-710.2179	-738.4523	28.23441	6.547546
1100	-707.1065	-735.8151	28.70857	6.073384
1110	-702.0306	-731.598	29.56738	5.214573
1120	-705.4542	-734.3974	28.9431	5.838849
1130	-702.5405	-731.7865	29.24603	5.535924
1140	-701.9344	-730.3361	28.40173	6.380224
1150	-711.8942	-739.0559	27.16179	7.620164
1160	-709.2164	-736.867	27.65059	7.131366
1170	-706.1496	-734.0809	27.93124	6.850712
1180	-706.3968	-735.4261	29.02928	5.752678
1190	-707.9483	-736.0414	28.0931	6.688853
1200	-708.0604	-737.1391	29.0787	5.703258
1210	-709.8223	-739.1443	29.32196	5.459996
1220	-706.1926	-733.9373	27.7447	7.037249
1230	-701.1029	-729.7766	28.67372	6.108232
1240	-706.9152	-734.6343	27.71908	7.062873
1250	-704.6374	-732.3811	27.74372	7.038236
1260	-709.0347	-738.2963	29.26165	5.520306
1270	-706.185	-734.403	28.21797	6.563979
1280	-707.25	-736.0837	28.83371	5.948248
1290	-705.7208	-733.8134	28.09259	6.689364
1300	-704.9261	-733.1051	28.17903	6.602924
1310	-710.3266	-738.8285	28.50195	6.279999
1320	-708.3753	-736.9211	28.54576	6.236189
1330	-714.958	-742.8145	27.85644	6.925509
1340	-705.1431	-734.4007	29.25761	5.524345
1350	-704.8962	-734.044	29.14775	5.634205
1360	-706.1009	-734.4497	28.34883	6.433127
1370	-710.7472	-739.8792	29.13194	5.650015
1380	-710.9217	-738.4695	27.5478	7.234158
1390	-708.5601	-737.3101	28.75	6.031949
1400	-700.2515	-728.9295	28.67807	6.103881
1410	-707.4595	-736.3797	28.92014	5.861812
1420	-712.2215	-739.8612	27.63967	7.142279
1430	-706.0291	-735.1293	29.10022	5.681732
1440	-711.0551	-739.7294	28.67436	6.107591
1450	-705.0372	-733.7	28.6628	6.119148
1460	-706.0074	-734.5203	28.51285	6.269106
1470	-704.8183	-733.0231	28.20473	6.577224
1480	-706.356	-735.6166	29.26063	5.521324
1490	-710.3639	-739.6154	29.25154	5.530414
1500	-706.2357	-733.8733	27.63762	7.144337
1510	-702.0121	-731.1193	29.10715	5.6748
1520	-709.3229	-738.722	29.39917	5.382783
1530	-710.5921	-739.3182	28.7261	6.055855
1540	-714.168	-743.3525	29.18453	5.597425
1550	-706.2745	-735.1438	28.86934	5.912614
1560	-708.143	-736.8143	28.67128	6.110675
1570	-708.3753	-737.2885	28.91318	5.868776
1580	-714.5089	-743.4246	28.9157	5.866254
1590	-708.3565	-735.7763	27.41981	7.362145
1600	-710.9169	-739.1761	28.2592	6.522748
1610	-710.7734	-739.1266	28.35318	6.428778
1620	-709.4574	-736.5112	27.05379	7.728166
1630	-705.1327	-733.1898	28.05715	6.724805
1640	-706.792	-734.3216	27.52957	7.252385
1650	-704.3012	-732.3765	28.07531	6.706644
1660	-707.3397	-735.5389	28.19924	6.582717
1670	-707.5308	-735.4527	27.9219	6.860058
1680	-715.9203	-744.2759	28.35558	6.426374
1690	-712.5208	-740.0009	27.48015	7.301804
1700	-711.1562	-739.1666	28.01045	6.771506
1710	-705.9708	-733.6036	27.63281	7.149145
1720	-701.447	-730.5582	29.11118	5.670771
1730	-702.8897	-732.2123	29.32257	5.459379
1740	-704.4417	-732.9871	28.54541	6.236539
1750	-700.9212	-730.1905	29.26934	5.51261
1760	-705.9747	-734.6273	28.65256	6.12939
1770	-712.0446	-740.8941	28.84949	5.932462
1780	-714.8048	-742.6991	27.89428	6.887671
1790	-709.9765	-738.4626	28.48607	6.295881
1800	-709.0032	-735.5582	26.55495	8.227005
1810	-710.533	-739.3319	28.79889	5.983067
1820	-707.8013	-734.467	26.66566	8.116294
1830	-708.008	-735.9545	27.94654	6.835418
1840	-712.7937	-741.3583	28.56462	6.217328
1850	-709.1565	-738.0189	28.8624	5.919552
1860	-712.0178	-740.7683	28.75056	6.031388
1870	-704.7203	-732.7063	27.98597	6.795985
1880	-713.1319	-739.1752	26.04327	8.738684
1890	-709.022	-738.0354	29.01347	5.768481
1900	-709.6087	-737.4428	27.83415	6.947799
1910	-709.3851	-737.1595	27.77443	7.007518
1920	-711.862	-739.2426	27.38055	7.401408
1930	-706.6082	-734.208	27.59977	7.182185
1940	-715.1547	-742.9529	27.79821	6.983744
1950	-712.8864	-739.619	26.73255	8.049406
1960	-713.1301	-741.1363	28.0062	6.775753
1970	-705.962	-734.5312	28.56911	6.212842
1980	-710.334	-738.8735	28.53952	6.242428
1990	-714.4329	-741.8546	27.42163	7.360326
2000	-704.5888	-732.3762	27.78739	6.994559
2010	-713.006	-741.0138	28.00773	6.774224
2020	-715.4635	-742.7394	27.27595	7.506001
2030	-712.9488	-740.2726	27.32383	7.458125
2040	-712.4977	-740.7721	28.27443	6.507524
2050	-708.5183	-737.019	28.50077	6.281184
2060	-706.6431	-736.7169	30.07379	4.708159
2070	-708.663	-737.7746	29.11162	5.670329
2080	-704.2596	-732.4762	28.21661	6.565339
2090	-711.1691	-739.8147	28.64558	6.136373
2100	-714.0443	-742.5796	28.53526	6.246692
2110	-714.9263	-741.9899	27.06361	7.718343
2120	-703.794	-732.6157	28.82167	5.960285
2130	-714.0979	-741.6011	27.50317	7.278778
2140	-711.3262	-739.573	28.2468	6.535149
2150	-704.2525	-731.9053	27.65282	7.129132
2160	-706.8626	-735.6049	28.74222	6.039735
2170	-710.5748	-737.6572	27.08233	7.699621
2180	-712.5397	-739.1254	26.58567	8.196286
2190	-702.0839	-730.4146	28.33073	6.451222
2200	-703.7664	-732.1139	28.34759	6.434362
2210	-705.6087	-733.4851	27.87647	6.905486
2220	-706.0454	-734.2258	28.18045	6.6015
2230	-710.8558	-739.1777	28.32193	6.460019
2240	-704.628	-733.2658	28.63771	6.144244
2250	-708.2165	-736.7816	28.56506	6.216895
2260	-709.8709	-737.4584	27.58745	7.194499
2270	-707.9004	-737.1863	29.28586	5.496088
2280	-708.8749	-737.5011	28.62617	6.155786
2290	-709.4964	-738.0233	28.52685	6.255098
2300	-712.0146	-740.4659	28.45125	6.330702
2310	-708.4342	-736.6257	28.19145	6.590505
2320	-705.1702	-734.3796	29.20934	5.57261
2330	-706.1731	-735.0974	28.92432	5.857633
2340	-712.6054	-741.0387	28.4333	6.34865
2350	-703.7276	-732.446	28.71839	6.063565
2360	-703.5202	-731.7795	28.25922	6.522734
2370	-711.4909	-739.018	27.52709	7.254859
2380	-702.1659	-730.4354	28.26945	6.512498
2390	-706.2706	-735.2571	28.9865	5.795458
2400	-708.7567	-737.7728	29.01605	5.765903
2410	-704.7912	-733.8596	29.06836	5.713592
2420	-708.505	-736.2395	27.73448	7.047476
2430	-708.3557	-736.4456	28.08989	6.692066
2440	-713.9504	-742.8719	28.92156	5.860389
2450	-704.5265	-733.792	29.26559	5.516361
2460	-702.632	-731.2711	28.63907	6.142879
2470	-706.4126	-733.566	27.15333	7.628623
2480	-715.4738	-742.6054	27.13168	7.65027
2490	-714.4869	-741.8457	27.35878	7.423174
2500	-716.9569	-746.0565	29.09965	5.682301
2510	-718.8706	-747.3414	28.47078	6.311177
2520	-703.1664	-731.6371	28.47078	6.311177
2530	-713.9895	-742.2847	28.29514	6.486816
2540	-712.0489	-740.3441	28.29514	6.486816
2550	-720.4055	-746.9814	26.57583	8.206127
2560	-707.2631	-735.1147	27.8516	6.93035
2570	-706.1617	-735.169	29.0073	5.774655
2580	-702.7794	-731.906	29.12662	5.655332
2590	-715.9494	-744.2614	28.31204	6.469916
2600	-716.765	-744.9102	28.14529	6.636663
2610	-709.141	-737.055	27.91405	6.867901
2620	-705.9747	-734.4824	28.50764	6.274314
2630	-702.0515	-730.0335	27.98197	6.799986
2640	-703.8231	-732.8773	29.05421	5.727747
2650	-708.0734	-734.9222	26.84876	7.933192
2660	-709.3431	-737.2778	27.93472	6.847228
2670	-704.0421	-732.7139	28.67178	6.110175
2680	-705.6282	-733.3433	27.71516	7.066789
2690	-705.2234	-733.5889	28.36549	6.41646
2700	-710.7782	-739.9316	29.15339	5.628568
2710	-705.4448	-734.3502	28.90545	5.876503
2720	-704.6584	-732.9402	28.28175	6.500202
2730	-706.4907	-733.9978	27.50709	7.274864
2740	-703.3445	-731.4468	28.10226	6.679692
2750	-703.8079	-733.046	29.23811	5.54384
2760	-707.762	-736.6165	28.85455	5.927401
2770	-711.6933	-740.5098	28.81642	5.965535
2780	-711.4481	-739.0873	27.63927	7.142678
2790	-709.4478	-738.8037	29.35586	5.426097
2800	-707.2766	-736.1202	28.84367	5.93828
2810	-705.4131	-733.6308	28.21772	6.564235
2820	-708.3137	-735.2685	26.95484	7.82711
2830	-707.3476	-736.0684	28.72083	6.061121
2840	-707.5861	-736.0781	28.49198	6.289978
2850	-700.2438	-729.2702	29.02638	5.755569
2860	-696.1879	-725.1862	28.99828	5.783673
2870	-704.2532	-733.7417	29.48853	5.293426
2880	-710.8983	-738.6974	27.79912	6.982837
2890	-703.0988	-730.6996	27.60077	7.18118
2900	-703.4461	-732.986	29.53994	5.242013
2910	-702.8672	-731.7292	28.862	5.919956
2920	-702.4022	-731.3996	28.99743	5.784521
2930	-710.2027	-738.1307	27.92794	6.854017
2940	-701.495	-729.6744	28.17935	6.602598
2950	-706.3984	-734.5058	28.10732	6.674634
2960	-715.1119	-743.1325	28.02058	6.761368
2970	-709.7882	-737.6292	27.84096	6.940997
2980	-709.6517	-736.7273	27.07554	7.706415
2990	-711.4278	-738.608	27.18017	7.60178
3000	-711.9697	-741.1882	29.21857	5.563387
3010	-705.3038	-733.4712	28.1674	6.614554
3020	-710.0064	-737.7168	27.71044	7.071508
3030	-701.7003	-730.071	28.37072	6.411229
3040	-709.2354	-737.106	27.87056	6.911392
3050	-708.1524	-736.3768	28.22446	6.557496
3060	-700.566	-729.0201	28.45403	6.327919
3070	-715.3418	-742.6397	27.29788	7.484077
3080	-708.6161	-736.7547	28.13859	6.643365
3090	-705.8239	-734.4555	28.63162	6.150333
3100	-710.5341	-739.1658	28.63162	6.150333
3110	-704.4404	-733.3619	28.92151	5.860443
3120	-709.8187	-738.013	28.19423	6.587719
3130	-704.5196	-733.2393	28.71971	6.062241
3140	-703.4902	-731.8013	28.31113	6.470823
3150	-713.5728	-742.0698	28.497	6.284956
3160	-707.5144	-736.5546	29.04023	5.741724
3170	-702.9263	-732.5883	29.66198	5.119978
3180	-704.1109	-732.0532	27.94229	6.839667
3190	-711.0165	-738.7064	27.68996	7.091997
3200	-705.9488	-735.0733	29.12455	5.657399
3210	-704.8095	-734.1649	29.35533	5.42662
3220	-707.2439	-735.1067	27.86283	6.919127
3230	-708.8902	-736.4257	27.53548	7.246478
3240	-707.4852	-735.4714	27.98619	6.795762
3250	-705.4383	-734.9191	29.48076	5.301192
3260	-704.466	-733.1899	28.72393	6.058025
3270	-713.5617	-742.2584	28.69672	6.085233
3280	-711.2558	-738.9517	27.69591	7.086042
3290	-706.6379	-735.1918	28.55395	6.228002
3300	-706.6206	-734.4303	27.80965	6.972305
3310	-708.949	-735.992	27.04301	7.738945
3320	-708.2942	-734.1756	25.88132	8.900632
3330	-706.3179	-732.8587	26.54081	8.24114
3340	-703.7881	-731.588	27.79995	6.981999
3350	-706.9224	-734.4368	27.51445	7.2675
3360	-708.7343	-736.7182	27.98383	6.798118
3370	-707.0186	-736.4293	29.41073	5.371222
3380	-704.5182	-732.7696	28.25143	6.530526
3390	-706.8709	-734.5663	27.69543	7.086521
3400	-705.7988	-734.0365	28.23762	6.54433
3410	-706.8245	-735.1893	28.36487	6.417082
3420	-703.8098	-732.3065	28.49672	6.28523
3430	-705.2966	-734.5257	29.22909	5.552867
3440	-705.1413	-733.431	28.28968	6.492274
3450	-711.5794	-739.8871	28.30766	6.47429
3460	-717.0972	-745.2755	28.1783	6.60365
3470	-709.4352	-737.6525	28.21727	6.564684
3480	-711.4919	-738.9542	27.46223	7.319726
3490	-709.3809	-738.1655	28.78456	5.997398
3500	-711.755	-738.9806	27.22566	7.556289
3510	-706.656	-734.5925	27.93656	6.845392
3520	-708.4466	-736.701	28.25435	6.527605
3530	-708.9278	-736.8562	27.92835	6.853608
3540	-704.6884	-731.6128	26.92436	7.857597
3550	-705.6701	-733.9761	28.30595	6.475998
3560	-706.0656	-734.7542	28.68865	6.093306
3570	-714.9976	-743.772	28.77449	6.007463
3580	-711.4078	-739.025	27.61713	7.164823
3590	-708.4174	-736.672	28.2546	6.527353
3600	-702.4025	-731.6419	29.23942	5.542535
3610	-712.0333	-740.4858	28.45253	6.329424
3620	-711.8373	-741.1491	29.31176	5.470193
3630	-710.4627	-738.9622	28.49947	6.282478
3640	-702.3856	-730.8597	28.47417	6.307787
3650	-705.6358	-734.1917	28.5559	6.226054
3660	-708.3318	-736.5405	28.20868	6.573273
3670	-706.8422	-735.0169	28.17475	6.607202
3680	-711.4787	-739.6619	28.18314	6.598813
3690	-707.2168	-736.0731	28.85629	5.925666
3700	-714.4025	-742.016	27.61348	7.16847
3710	-705.5765	-734.6101	29.0336	5.748353
3720	-710.0383	-737.7122	27.6739	7.108053
3730	-714.9347	-742.0427	27.108	7.673956
3740	-709.2261	-737.1885	27.96244	6.819512
3750	-706.4107	-735.1416	28.73088	6.051075
3760	-706.6586	-735.0347	28.37612	6.405836
3770	-717.4776	-744.2156	26.73796	8.043994
3780	-719.3151	-746.3559	27.04079	7.74116
3790	-710.3917	-738.4715	28.07981	6.702147
3800	-715.4083	-743.7339	28.32553	6.456419
3810	-708.5385	-736.7376	28.19909	6.582858
3820	-708.6248	-736.5876	27.96277	6.819181
3830	-704.3064	-732.6855	28.37905	6.402902
3840	-710.2093	-738.4066	28.19728	6.584673
3850	-709.7168	-738.1549	28.43809	6.34386
3860	-709.8181	-738.5586	28.7405	6.041455
3870	-712.7402	-740.5791	27.83889	6.943059
3880	-704.6419	-732.9086	28.26672	6.515233
3890	-707.4253	-735.4161	27.99082	6.79113
3900	-715.2532	-743.8819	28.62875	6.153206
3910	-703.3172	-731.3446	28.02743	6.754522
3920	-705.3183	-733.8046	28.48632	6.295632
3930	-712.8323	-740.8533	28.02098	6.760977
3940	-705.9546	-734.6735	28.71899	6.062962
3950	-711.248	-740.1207	28.87278	5.909173
3960	-703.0367	-730.819	27.78231	6.999647
3970	-704.7643	-732.3625	27.59819	7.183761
3980	-709.9736	-737.4348	27.46119	7.320763
3990	-705.3432	-733.6795	28.33626	6.445694
4000	-710.549	-740.282	29.73294	5.049018
4010	-701.6497	-730.0327	28.38293	6.399028
4020	-705.0493	-733.7753	28.72603	6.055926
4030	-707.87	-736.494	28.624	6.157952
4040	-703.3045	-731.6185	28.31397	6.467984
4050	-706.8634	-734.8093	27.94594	6.83601
4060	-704.8837	-734.0612	29.17747	5.604478
4070	-708.6946	-736.4969	27.8023	6.979657
4080	-705.0033	-732.584	27.58071	7.201241
4090	-699.8829	-727.8734	27.99053	6.791426
4100	-703.1509	-732.263	29.11206	5.669889
4110	-706.8103	-735.1866	28.37624	6.405717
4120	-707.1792	-735.4696	28.29033	6.491625
4130	-706.3493	-734.246	27.89669	6.88526
4140	-707.4262	-735.9063	28.48011	6.301846
4150	-709.6261	-738.4705	28.84443	5.937525
4160	-707.6517	-736.6112	28.95952	5.82243
4170	-707.7241	-736.4444	28.72023	6.061719
4180	-706.7894	-735.7174	28.92794	5.854018
4190	-707.9021	-736.1084	28.20636	6.575596
4200	-701.253	-730.1105	28.85753	5.924425
4210	-707.1379	-735.4517	28.31381	6.468141
4220	-708.6108	-736.7502	28.13944	6.642512
4230	-706.4109	-734.4837	28.07272	6.709237
4240	-716.5878	-744.1	27.51222	7.269731
4250	-708.2884	-735.4197	27.13129	7.650666
4260	-705.1452	-732.5304	27.38523	7.396723
4270	-707.3495	-735.009	27.65951	7.122441
4280	-709.1092	-737.2067	28.0975	6.684456
4290	-709.4259	-738.3923	28.9664	5.815551
4300	-707.8877	-736.1944	28.30669	6.475263
4310	-703.2917	-731.9786	28.68692	6.095036
4320	-706.1847	-734.6949	28.5102	6.271758
4330	-711.3791	-739.1205	27.7414	7.040549
4340	-714.6069	-743.2258	28.6189	6.163057
4350	-706.1717	-734.3703	28.19863	6.583325
4360	-710.827	-739.0256	28.19863	6.583325
4370	-704.4995	-733.6251	29.12558	5.656374
4380	-713.3345	-742.4231	29.08864	5.693309
4390	-709.0431	-737.4908	28.44767	6.334286
4400	-706.2508	-734.4978	28.24703	6.53492
4410	-705.7864	-733.7543	27.96789	6.814062
4420	-710.5577	-738.5418	27.98414	6.797811
4430	-707.5322	-737.3358	29.80357	4.978382
4440	-702.2189	-731.4383	29.21942	5.562531
4450	-707.2327	-736.4235	29.19078	5.591173
4460	-711.6941	-740.7722	29.07806	5.703893
4470	-707.8062	-735.4539	27.64775	7.134208
4480	-706.7257	-735.8068	29.08111	5.700847
4490	-701.407	-729.7203	28.31326	6.468691
4500	-710.4584	-738.4062	27.94778	6.834175
4510	-709.4589	-737.4254	27.96653	6.815424
4520	-710.802	-738.3662	27.56419	7.217767
4530	-704.937	-733.1896	28.25266	6.529297
4540	-705.9272	-734.3734	28.44621	6.33574
4550	-712.8583	-741.0293	28.17093	6.611021
4560	-711.551	-739.0522	27.50117	7.280784
4570	-709.1164	-736.9705	27.85406	6.927894
4580	-711.1755	-740.0186	28.84306	5.93889
4590	-709.4998	-737.1293	27.62942	7.152534
4600	-708.5417	-736.6265	28.0848	6.697151
4610	-717.7765	-746.4197	28.64315	6.138805
4620	-706.8176	-734.0864	27.26871	7.513239
4630	-711.1176	-738.0635	26.94584	7.836116
4640	-711.9169	-740.2719	28.35498	6.426977
4650	-713.6619	-739.8966	26.23471	8.547239
4660	-714.7293	-743.223	28.49369	6.288259
4670	-712.5135	-740.4483	27.93485	6.847102
4680	-713.1776	-740.9794	27.80173	6.98022
4690	-710.3299	-738.8123	28.48246	6.299489
4700	-707.1574	-735.6933	28.53582	6.246129
4710	-705.8202	-734.6889	28.86868	5.913271
4720	-711.6038	-740.4224	28.8186	5.963355
4730	-709.7477	-737.529	27.78126	7.00069
4740	-707.5805	-736.8546	29.27414	5.507817
4750	-704.5115	-733.0219	28.51044	6.271515
4760	-702.0868	-730.9055	28.81861	5.963338
4770	-707.1552	-735.9945	28.83922	5.942734
4780	-707.0044	-735.5901	28.58574	6.196217
4790	-706.2968	-734.3407	28.04394	6.738016
4800	-705.4806	-733.697	28.21642	6.565533
4810	-708.566	-737.011	28.44498	6.336977
4820	-705.1955	-733.6404	28.44498	6.336977
4830	-706.5495	-735.4262	28.87668	5.905274
4840	-711.7567	-740.9185	29.16175	5.620207
4850	-703.8082	-732.3492	28.54108	6.240873
4860	-712.1784	-740.5267	28.3483	6.433648
4870	-708.8752	-737.9967	29.12152	5.660436
4880	-701.576	-730.9978	29.42179	5.360159
4890	-704.1344	-732.7979	28.6636	6.118358
4900	-704.7039	-733.4422	28.73827	6.043679
4910	-704.6876	-733.2417	28.55411	6.227841
4920	-704.1977	-733.8975	29.69985	5.082104
4930	-708.116	-736.25	28.13405	6.6479
4940	-703.801	-732.9551	29.15407	5.627887
4950	-704.9201	-733.7725	28.85236	5.929594
4960	-711.96	-741.0232	29.06317	5.718787
4970	-705.172	-733.0163	27.84429	6.93766
4980	-707.5275	-734.9362	27.40873	7.37322
4990	-706.8221	-734.4186	27.5965	7.185453
5000	-705.2044	-732.4971	27.29276	7.48919
5010	-703.7167	-731.6333	27.9166	6.865356
5020	-707.1799	-734.9888	27.80891	6.973043
5030	-701.1049	-729.5394	28.43455	6.347406
5040	-706.0336	-734.6235	28.5899	6.192049
5050	-707.3538	-735.7918	28.43805	6.343902
5060	-704.5867	-733.4735	28.88682	5.89513
5070	-706.6306	-735.5134	28.88281	5.89914
5080	-708.2584	-736.9178	28.65944	6.122517
5090	-715.8626	-742.5482	26.68557	8.096384
5100	-710.0349	-737.7479	27.71304	7.06891
5110	-708.0312	-736.3954	28.36422	6.417728
5120	-717.5681	-745.5987	28.03052	6.751429
5130	-708.2402	-736.7873	28.54715	6.2348
5140	-700.6118	-730.2598	29.64804	5.133915
5150	-704.2894	-733.9334	29.64397	5.137984
5160	-707.4529	-736.8311	29.37822	5.40373
5170	-702.6373	-730.8111	28.17386	6.608098
5180	-704.0254	-732.1403	28.11496	6.666994
5190	-708.2008	-736.2879	28.08714	6.694811
5200	-703.81	-732.1257	28.31563	6.466324
5210	-705.1579	-734.1028	28.94487	5.837084
5220	-706.518	-734.9258	28.40781	6.374148
5230	-711.5225	-739.9087	28.38617	6.395788
5240	-702.3583	-730.111	27.75261	7.029341
5250	-706.1518	-735.0245	28.87275	5.909208
5260	-700.6448	-729.5176	28.87275	5.909208
5270	-704.7965	-734.2244	29.42787	5.354086
5280	-701.6862	-731.0235	29.33728	5.444672
5290	-704.9412	-734.2785	29.33728	5.444672
5300	-700.7282	-730.0655	29.33728	5.444672
5310	-703.4825	-732.8059	29.3234	5.458551
5320	-704.0579	-732.5785	28.52062	6.261329
5330	-706.7527	-735.2345	28.48176	6.300194
5340	-710.5853	-738.5948	28.00945	6.772498
5350	-714.0959	-741.8762	27.78027	7.001687
5360	-711.0457	-739.1481	28.10238	6.679577
5370	-707.6992	-736.8654	29.16626	5.615689
5380	-710.9359	-739.6965	28.76057	6.021388
5390	-704.2998	-733.4186	29.11881	5.663147
5400	-705.5215	-734.0867	28.56523	6.216726
5410	-713.6084	-742.1034	28.49497	6.286986
5420	-711.4007	-739.5175	28.11686	6.665094
5430	-704.3941	-732.8915	28.49734	6.284617
5440	-709.8085	-737.8596	28.05115	6.730804
5450	-707.3919	-735.8168	28.42488	6.35707
5460	-707.3227	-736.5519	29.22921	5.552748
5470	-705.0155	-733.9179	28.90238	5.879569
5480	-708.2973	-736.4166	28.11933	6.662624
5490	-709.5152	-737.3311	27.81588	6.966077
5500	-709.1379	-737.7412	28.60336	6.178589
5510	-708.4127	-736.3593	27.94665	6.835301
5520	-703.4952	-732.0862	28.59103	6.190921
5530	-706.1487	-734.8666	28.7179	6.064055
5540	-700.6661	-730.1309	29.46478	5.317173
5550	-705.0361	-732.939	27.9029	6.87905
5560	-709.6345	-737.6018	27.96734	6.814612
5570	-703.662	-731.828	28.166	6.615955
5580	-706.9567	-735.2957	28.33898	6.442977
5590	-709.8059	-739.2564	29.45049	5.331466
5600	-711.256	-739.9908	28.73477	6.047183
5610	-709.8953	-737.0449	27.14963	7.632324
5620	-718.1286	-745.5355	27.40695	7.374999
5630	-711.6201	-739.2382	27.61809	7.163866
5640	-701.8528	-729.4857	27.63299	7.148962
5650	-704.002	-732.6117	28.6097	6.172256
5660	-707.9297	-736.1764	28.24668	6.53527
