Iteration	Posterior	Likelihood	Prior	tree_length
1040	-932.7365	-1064.415	131.6786	1.946645
1050	-924.087	-1055.882	131.7949	1.830392
1060	-926.3292	-1057.951	131.6214	2.003898
1070	-921.0836	-1052.774	131.6908	1.934501
1080	-917.3453	-1049.034	131.6886	1.936703
1090	-921.2551	-1052.774	131.5193	2.105962
1100	-933.5578	-1065.074	131.5161	2.109204
1110	-926.6335	-1058.294	131.66	1.965261
1120	-924.6098	-1055.957	131.3473	2.278009
1130	-921.6404	-1053.137	131.497	2.128286
1140	-927.8304	-1059.456	131.6259	1.999347
1150	-928.1997	-1060.018	131.8187	1.806556
1160	-926.9133	-1058.198	131.285	2.340293
1170	-926.9096	-1058.565	131.6551	1.97016
1180	-927.4326	-1059.088	131.6551	1.97016
1190	-932.1688	-1063.961	131.792	1.833293
1200	-933.9197	-1065.538	131.6183	2.007016
1210	-931.7607	-1063.324	131.563	2.062257
1220	-933.4163	-1065.143	131.7263	1.898938
1230	-926.4155	-1058.057	131.6417	1.983625
1240	-931.4652	-1063.245	131.7802	1.845107
1250	-925.6048	-1057.385	131.7802	1.845107
1260	-926.6677	-1058.279	131.611	2.014307
1270	-932.461	-1064.186	131.7249	1.900401
1280	-925.0466	-1056.448	131.4015	2.223765
1290	-916.5844	-1048.217	131.6328	1.992503
1300	-919.7668	-1051.389	131.6219	2.003375
1310	-928.4228	-1060.032	131.6093	2.015975
1320	-926.574	-1058.508	131.9344	1.690878
1330	-920.706	-1052.352	131.6464	1.978892
1340	-916.1214	-1047.796	131.6749	1.950357
1350	-920.5385	-1051.868	131.3298	2.295512
1360	-929.9525	-1061.466	131.5138	2.111475
1370	-926.7071	-1058.196	131.4888	2.136498
1380	-928.9337	-1060.465	131.531	2.094325
1390	-923.8999	-1055.431	131.531	2.094325
1400	-939.8112	-1071.537	131.7253	1.899944
1410	-937.1252	-1068.722	131.5965	2.028756
1420	-933.4416	-1064.767	131.3254	2.299846
1430	-928.0207	-1059.811	131.7903	1.834986
1440	-919.5103	-1051.081	131.5706	2.054724
1450	-920.2601	-1051.802	131.5422	2.083113
1460	-934.8798	-1066.854	131.9744	1.650887
1470	-917.683	-1049.488	131.8049	1.820378
1480	-925.3959	-1057.051	131.6555	1.9698
1490	-925.4158	-1056.983	131.5676	2.05768
1500	-928.7799	-1060.159	131.3789	2.246376
1510	-930.1014	-1061.854	131.7522	1.873129
1520	-920.0071	-1051.428	131.4205	2.204749
1530	-936.373	-1067.871	131.4978	2.127436
1540	-935.7556	-1067.251	131.4955	2.129791
1550	-932.8502	-1064.356	131.5054	2.119906
1560	-929.0667	-1060.618	131.5517	2.073587
1570	-928.9056	-1060.501	131.5955	2.029754
1580	-930.8641	-1062.312	131.4476	2.177673
1590	-949.8478	-1081.338	131.4899	2.135407
1600	-938.7763	-1070.255	131.4786	2.146707
1610	-928.0213	-1059.604	131.5831	2.042188
1620	-925.5601	-1057.173	131.6129	2.012401
1630	-925.4004	-1056.78	131.3799	2.245351
1640	-926.2811	-1057.651	131.3696	2.255656
1650	-916.4546	-1047.97	131.5152	2.110045
1660	-923.8964	-1055.438	131.542	2.08329
1670	-931.5419	-1063.502	131.9602	1.665079
1680	-926.2559	-1057.918	131.6623	1.962957
1690	-922.5406	-1054.272	131.7318	1.893525
1700	-924.3715	-1055.718	131.3463	2.279004
1710	-930.5811	-1062.296	131.7154	1.909902
1720	-926.5922	-1058.059	131.4669	2.158357
1730	-927.7489	-1059.315	131.5658	2.059481
1740	-937.4017	-1068.986	131.5838	2.041443
1750	-939.9531	-1071.32	131.3673	2.257976
1760	-938.5902	-1070.415	131.8243	1.800942
1770	-927.1871	-1058.886	131.6987	1.926582
1780	-925.4109	-1056.695	131.2836	2.341672
1790	-924.3301	-1055.448	131.1179	2.50734
1800	-934.8927	-1066.874	131.9811	1.644176
1810	-931.4833	-1062.951	131.4675	2.15776
1820	-930.6896	-1062.107	131.4169	2.208386
1830	-929.4931	-1061.179	131.6863	1.938972
1840	-934.6416	-1066.092	131.4505	2.174753
1850	-940.6519	-1072.01	131.3586	2.266723
1860	-919.6765	-1051.401	131.725	1.900323
1870	-934.7956	-1066.411	131.6149	2.010336
1880	-934.4256	-1065.977	131.551	2.074286
1890	-922.3245	-1054.101	131.7762	1.849124
1900	-928.0413	-1059.751	131.7093	1.915986
1910	-928.3047	-1059.817	131.5118	2.113447
1920	-934.4144	-1065.87	131.4555	2.169792
1930	-930.0086	-1061.549	131.5402	2.08504
1940	-922.988	-1054.491	131.503	2.122233
1950	-938.4899	-1070.369	131.879	1.746329
1960	-916.3399	-1048.224	131.8844	1.740896
1970	-934.5712	-1066.187	131.6162	2.009067
1980	-926.1483	-1057.88	131.7313	1.894025
1990	-937.5691	-1068.97	131.4004	2.224856
2000	-940.197	-1071.919	131.7216	1.903698
2010	-926.9119	-1058.747	131.8347	1.790579
2020	-931.8551	-1063.645	131.7901	1.835164
2030	-934.9213	-1066.318	131.397	2.228283
2040	-924.6394	-1056.059	131.4193	2.205957
2050	-928.3932	-1059.868	131.4744	2.150911
2060	-925.0833	-1056.606	131.5231	2.102185
2070	-922.5287	-1054.375	131.8462	1.779127
2080	-921.5839	-1053.108	131.5244	2.100882
2090	-927.4992	-1059.103	131.6039	2.021412
2100	-925.244	-1056.756	131.5125	2.112784
2110	-925.1971	-1056.349	131.1517	2.473571
2120	-922.7491	-1054.164	131.4151	2.210163
2130	-918.6682	-1050.182	131.5134	2.111901
2140	-932.7143	-1064.315	131.6003	2.025013
2150	-933.8846	-1065.574	131.6889	1.936374
2160	-931.9985	-1063.726	131.7273	1.897944
2170	-925.8986	-1057.419	131.5201	2.105188
2180	-919.0129	-1050.469	131.4561	2.169203
2190	-914.916	-1046.48	131.5637	2.061532
2200	-931.9395	-1063.472	131.5322	2.093108
2210	-930.1326	-1061.913	131.7802	1.845087
2220	-934.9224	-1066.693	131.7705	1.854818
2230	-916.5184	-1048.335	131.8166	1.808642
2240	-922.3572	-1053.851	131.4935	2.131812
2250	-917.0834	-1048.79	131.7064	1.918866
2260	-927.9389	-1059.682	131.7429	1.882373
2270	-919.8562	-1051.521	131.6646	1.960691
2280	-916.394	-1048.113	131.7191	1.906219
2290	-927.0676	-1058.794	131.7266	1.898707
2300	-924.6451	-1056.214	131.569	2.056273
2310	-927.6047	-1059.491	131.8866	1.738712
2320	-925.6085	-1057.314	131.7054	1.919879
2330	-929.8498	-1061.647	131.7967	1.828531
2340	-928.5069	-1060.047	131.5404	2.084874
2350	-935.478	-1066.946	131.4683	2.15694
2360	-927.7683	-1059.157	131.3889	2.236405
2370	-936.4377	-1068.31	131.8725	1.752751
2380	-931.1187	-1062.848	131.7296	1.895651
2390	-927.2793	-1059.359	132.0802	1.5451
2400	-923.7702	-1055.27	131.4996	2.125638
2410	-919.3851	-1051.288	131.9024	1.722881
2420	-927.5712	-1058.958	131.3865	2.238794
2430	-925.3356	-1056.598	131.262	2.363231
2440	-914.5875	-1046.286	131.6982	1.927116
2450	-929.2103	-1060.919	131.7089	1.916381
2460	-925.9845	-1057.693	131.7089	1.916381
2470	-934.781	-1066.475	131.6939	1.931383
2480	-930.0805	-1061.54	131.4593	2.166004
2490	-930.9217	-1062.634	131.712	1.913313
2500	-933.4463	-1065.188	131.7418	1.88343
2510	-926.1324	-1058.005	131.8725	1.752808
2520	-924.5716	-1056.171	131.5992	2.026059
2530	-928.6757	-1060.089	131.4133	2.212006
2540	-935.0208	-1067.141	132.1204	1.504852
2550	-924.9565	-1056.698	131.7417	1.883559
2560	-921.6094	-1053.548	131.9388	1.686443
2570	-933.8041	-1065.614	131.81	1.81525
2580	-925.9554	-1057.862	131.9069	1.718346
2590	-920.7571	-1052.555	131.7983	1.827025
2600	-933.1933	-1064.577	131.3836	2.241726
2610	-934.0305	-1065.485	131.4548	2.170478
2620	-912.6235	-1044.187	131.5639	2.061396
2630	-923.8431	-1055.585	131.742	1.883261
2640	-936.6471	-1067.919	131.2722	2.353044
2650	-935.8114	-1067.325	131.5139	2.111416
2660	-926.1577	-1057.807	131.649	1.976327
2670	-931.0107	-1062.686	131.675	1.950312
2680	-932.1962	-1063.879	131.6828	1.942499
2690	-924.9673	-1056.406	131.4387	2.186597
2700	-934.3114	-1065.961	131.6501	1.975204
2710	-929.2589	-1060.867	131.6086	2.016683
2720	-933.436	-1065.01	131.5744	2.050924
2730	-939.4802	-1071.276	131.7957	1.829588
2740	-941.6143	-1073.357	131.7423	1.88295
2750	-923.7784	-1055.534	131.7553	1.869975
2760	-930.9861	-1062.882	131.8963	1.72894
2770	-921.2157	-1052.558	131.342	2.283238
2780	-928.5441	-1059.939	131.3949	2.23036
2790	-929.383	-1061.116	131.7328	1.892482
2800	-926.2108	-1057.657	131.4466	2.178658
2810	-918.9892	-1050.831	131.8418	1.783501
2820	-923.6376	-1055.582	131.9446	1.680708
2830	-921.6318	-1053.14	131.5082	2.117047
2840	-916.8975	-1048.727	131.8299	1.795357
2850	-935.1202	-1066.665	131.5445	2.080747
2860	-931.4764	-1063.518	132.0418	1.583509
2870	-929.4303	-1061.203	131.7725	1.852781
2880	-921.3749	-1053.12	131.7449	1.880332
2890	-915.0562	-1047.051	131.9952	1.630118
2900	-921.5009	-1053.12	131.6195	2.005783
2910	-916.0294	-1047.724	131.6945	1.930817
2920	-922.4722	-1054.306	131.8333	1.791932
2930	-936.4746	-1068	131.5251	2.100151
2940	-939.7983	-1071.261	131.4629	2.162388
2950	-939.157	-1070.998	131.8409	1.784372
2960	-932.7435	-1064.487	131.7439	1.881385
2970	-921.3677	-1053.068	131.7006	1.92468
2980	-943.2586	-1075.161	131.9026	1.722685
2990	-926.2744	-1057.943	131.6687	1.956614
3000	-926.5994	-1058.265	131.6657	1.959602
3010	-927.9264	-1059.336	131.4099	2.215411
3020	-941.5951	-1073.077	131.4818	2.143522
3030	-941.1448	-1072.945	131.7997	1.825548
3040	-927.9617	-1059.475	131.5134	2.111895
3050	-914.798	-1046.518	131.7195	1.905783
3060	-923.3897	-1055.3	131.9106	1.714669
3070	-912.9797	-1044.597	131.6177	2.007587
3080	-927.7226	-1059.176	131.4535	2.171771
3090	-932.6425	-1064.195	131.5524	2.072885
3100	-929.8463	-1061.742	131.896	1.729285
3110	-929.6032	-1061.044	131.4412	2.184037
3120	-924.1476	-1055.651	131.5036	2.121639
3130	-922.4075	-1053.847	131.4397	2.185548
3140	-916.8382	-1048.463	131.6247	2.000598
3150	-934.9457	-1066.425	131.4793	2.146002
3160	-932.2073	-1063.685	131.4777	2.147619
3170	-918.054	-1049.638	131.5836	2.041667
3180	-931.0069	-1062.129	131.1219	2.503419
3190	-923.5651	-1055.496	131.9312	1.694083
3200	-926.1783	-1057.603	131.4246	2.200729
3210	-930.3878	-1062.633	132.2456	1.379674
3220	-921.6302	-1053.003	131.3726	2.252676
3230	-933.5495	-1065.224	131.6744	1.950923
3240	-925.7957	-1057.15	131.3545	2.270805
3250	-921.0405	-1052.674	131.6334	1.991836
3260	-915.4357	-1047.18	131.7446	1.880669
3270	-920.3416	-1052.118	131.7766	1.848691
3280	-930.5088	-1062.347	131.838	1.78723
3290	-930.6167	-1062.294	131.6777	1.947555
3300	-921.3775	-1053.34	131.9626	1.662721
3310	-924.3983	-1056.196	131.7973	1.827939
3320	-926.4827	-1058.477	131.9941	1.631136
3330	-931.1359	-1062.609	131.4727	2.152544
3340	-937.2321	-1069.016	131.7839	1.841383
3350	-933.7388	-1065.571	131.832	1.79326
3360	-939.8998	-1071.504	131.6046	2.020666
3370	-927.7014	-1059.429	131.7277	1.897548
3380	-917.8923	-1049.515	131.6228	2.002455
3390	-925.0999	-1056.872	131.7719	1.853411
3400	-932.4353	-1064.207	131.7719	1.853411
3410	-933.2593	-1065.133	131.874	1.751253
3420	-928.9816	-1060.539	131.5578	2.06748
3430	-923.8767	-1055.487	131.6103	2.015013
3440	-932.4768	-1064.236	131.759	1.86627
3450	-938.2373	-1069.505	131.2674	2.357847
3460	-929.4195	-1061.032	131.6125	2.012767
3470	-936.2397	-1068.101	131.8612	1.76411
3480	-943.8221	-1075.515	131.6929	1.932423
3490	-927.2029	-1058.819	131.6166	2.008712
3500	-935.8996	-1067.516	131.6166	2.008712
3510	-934.0044	-1065.473	131.4689	2.156421
3520	-936.8807	-1068.499	131.6182	2.007084
3530	-930.6099	-1062.546	131.9362	1.689052
3540	-927.8928	-1059.304	131.4111	2.21417
3550	-914.4919	-1045.936	131.4445	2.180828
3560	-925.9695	-1057.553	131.5832	2.042118
3570	-921.9321	-1053.486	131.5539	2.07142
3580	-936.2327	-1067.672	131.4397	2.185566
3590	-924.0746	-1055.578	131.5037	2.121534
3600	-929.8595	-1061.363	131.5037	2.121534
3610	-924.6932	-1056.304	131.6107	2.014585
3620	-930.2057	-1061.668	131.4625	2.162745
3630	-929.8272	-1061.459	131.6315	1.993741
3640	-941.5683	-1073.051	131.4829	2.142384
3650	-945.7377	-1077.221	131.4829	2.142384
3660	-939.7555	-1071.224	131.4682	2.157096
3670	-937.9827	-1069.479	131.4963	2.128932
3680	-931.4827	-1063.032	131.5496	2.075698
3690	-925.4674	-1057.319	131.8515	1.773813
3700	-920.6408	-1052.485	131.8444	1.780857
3710	-928.2437	-1060.008	131.7646	1.860649
3720	-930.7322	-1062.434	131.702	1.923268
3730	-934.0979	-1065.742	131.6446	1.980729
3740	-930.3155	-1061.96	131.6446	1.980729
3750	-920.9379	-1052.639	131.7008	1.924465
3760	-918.9318	-1050.531	131.5996	2.025647
3770	-918.1842	-1049.771	131.5872	2.038107
3780	-928.4909	-1060.098	131.6076	2.017718
3790	-924.6547	-1056.324	131.6697	1.955589
3800	-923.9897	-1055.452	131.4628	2.162514
3810	-926.3663	-1057.853	131.4869	2.138375
3820	-934.5914	-1065.962	131.3709	2.254386
3830	-928.1486	-1059.785	131.6364	1.988837
3840	-929.1772	-1061.056	131.8788	1.74645
3850	-926.3231	-1057.844	131.5211	2.104199
3860	-921.6244	-1053.127	131.5022	2.123113
3870	-933.0047	-1064.414	131.4088	2.216449
3880	-930.5463	-1062.248	131.7021	1.923215
3890	-917.9587	-1049.636	131.6774	1.947838
3900	-934.5316	-1066.091	131.5591	2.066198
3910	-930.0897	-1061.857	131.767	1.858292
3920	-938.3889	-1069.956	131.5675	2.0578
3930	-938.1026	-1069.782	131.6798	1.945473
3940	-932.9337	-1064.467	131.5334	2.091879
3950	-933.986	-1065.484	131.4981	2.127213
3960	-943.0748	-1074.826	131.7508	1.874514
3970	-934.5104	-1066.046	131.5353	2.089994
3980	-934.2372	-1065.635	131.3974	2.227873
3990	-923.4835	-1055.215	131.7315	1.89379
4000	-916.4072	-1048.252	131.8451	1.780183
4010	-916.3047	-1048.024	131.7195	1.905788
4020	-917.015	-1048.739	131.7242	1.90109
4030	-929.0901	-1061.015	131.9248	1.700514
4040	-928.2723	-1059.801	131.5291	2.096141
4050	-921.1676	-1052.593	131.4252	2.200101
4060	-924.7155	-1056.107	131.3917	2.233594
4070	-926.0217	-1057.309	131.2873	2.337991
4080	-927.6593	-1059.138	131.4786	2.146689
4090	-929.3555	-1060.598	131.2428	2.382465
4100	-941.6345	-1072.825	131.1907	2.434598
4110	-921.0331	-1052.743	131.7096	1.915682
4120	-923.0383	-1054.998	131.9599	1.665423
4130	-920.5091	-1052.032	131.5233	2.101938
4140	-932.3897	-1064.105	131.7155	1.909812
4150	-931.1545	-1062.709	131.5542	2.071074
4160	-930.0548	-1061.858	131.8029	1.822395
4170	-921.6863	-1053.155	131.4689	2.156358
4180	-920.9177	-1052.628	131.7105	1.914775
4190	-923.5396	-1055.07	131.5306	2.094693
4200	-922.1529	-1053.862	131.7095	1.915778
4210	-923.8201	-1055.313	131.4929	2.132365
4220	-929.2892	-1060.949	131.6595	1.965746
4230	-924.1603	-1055.568	131.408	2.217232
4240	-932.2745	-1063.992	131.7174	1.907852
4250	-930.0362	-1061.723	131.6867	1.938579
4260	-919.3944	-1051.124	131.7297	1.895559
4270	-925.2192	-1056.763	131.5438	2.0815
4280	-922.4124	-1054.23	131.8174	1.80792
4290	-923.9206	-1055.36	131.4392	2.186128
4300	-927.7845	-1059.192	131.4071	2.218222
4310	-922.0197	-1053.495	131.4756	2.149649
4320	-931.1255	-1062.707	131.5813	2.043974
4330	-921.6398	-1053.198	131.5586	2.066639
4340	-928.5037	-1060.127	131.6234	2.001887
4350	-931.575	-1063.17	131.5949	2.030392
4360	-938.7977	-1070.671	131.8732	1.752097
4370	-926.1846	-1057.713	131.528	2.097295
4380	-928.7094	-1060.235	131.5259	2.099429
4390	-930.5707	-1062.18	131.6091	2.016145
4400	-918.4616	-1050.257	131.7958	1.829465
4410	-925.449	-1056.997	131.5484	2.076883
4420	-922.0266	-1053.685	131.658	1.967321
4430	-922.983	-1054.661	131.6783	1.94701
4440	-920.8087	-1052.487	131.6783	1.94701
4450	-934.923	-1066.562	131.6391	1.986148
4460	-922.047	-1053.308	131.261	2.364286
4470	-921.6687	-1052.93	131.261	2.364286
4480	-929.1834	-1060.726	131.5429	2.082409
4490	-934.3642	-1065.626	131.2619	2.363415
4500	-932.6386	-1064.293	131.6548	1.970445
4510	-931.106	-1062.858	131.7518	1.873491
4520	-931.3539	-1062.783	131.4295	2.195796
4530	-930.0881	-1061.534	131.4464	2.178913
4540	-935.055	-1066.643	131.5882	2.037081
4550	-936.4533	-1068.038	131.5848	2.040463
4560	-925.9518	-1057.629	131.6773	1.948022
4570	-926.9492	-1058.552	131.6031	2.02216
4580	-923.5059	-1055.175	131.6695	1.955792
4590	-938.622	-1070.358	131.7362	1.889114
4600	-928.7746	-1060.63	131.8552	1.770053
4610	-929.9671	-1061.574	131.6068	2.018468
4620	-926.9443	-1058.392	131.448	2.177295
4630	-935.6687	-1067.321	131.6524	1.972888
4640	-931.8817	-1063.722	131.8401	1.78521
4650	-928.8312	-1060.246	131.4152	2.210091
4660	-925.054	-1056.803	131.7493	1.875957
4670	-946.2686	-1078.118	131.8498	1.775452
4680	-913.7583	-1045.499	131.7405	1.884814
4690	-942.4651	-1073.987	131.5219	2.103345
4700	-925.9992	-1057.521	131.5219	2.103345
4710	-927.7304	-1059.334	131.6032	2.022072
4720	-923.5439	-1055.102	131.5577	2.067554
4730	-917.5336	-1048.803	131.2698	2.355445
4740	-922.0565	-1053.615	131.5589	2.066351
4750	-936.0343	-1067.695	131.6603	1.964995
4760	-933.0996	-1065.059	131.959	1.666244
4770	-925.6321	-1057.532	131.8997	1.72557
4780	-917.9453	-1049.75	131.8046	1.820649
4790	-938.6381	-1069.942	131.3038	2.321495
4800	-925.3032	-1056.892	131.5885	2.036782
4810	-915.8453	-1047.253	131.4076	2.217632
4820	-934.3323	-1065.911	131.5784	2.046923
4830	-925.9569	-1057.667	131.7099	1.915393
4840	-928.1697	-1059.903	131.7336	1.891641
4850	-932.8366	-1064.618	131.7813	1.843974
4860	-927.858	-1059.589	131.7315	1.893804
4870	-920.3606	-1052.113	131.7525	1.872795
4880	-916.7211	-1048.481	131.7595	1.865798
4890	-917.3881	-1048.876	131.4883	2.136962
4900	-919.7116	-1051.191	131.479	2.146311
4910	-925.7759	-1057.182	131.4057	2.219602
4920	-923.5967	-1055.291	131.6943	1.93096
4930	-939.2445	-1071.163	131.919	1.706257
4940	-943.2556	-1074.668	131.4126	2.212653
4950	-933.0983	-1064.672	131.5734	2.051908
4960	-924.2877	-1055.67	131.3819	2.243407
4970	-913.8151	-1045.57	131.7553	1.870014
4980	-916.2818	-1047.987	131.7048	1.920528
4990	-920.0946	-1051.657	131.5627	2.062617
5000	-933.4271	-1065.064	131.6364	1.988834
5010	-931.436	-1062.785	131.349	2.276255
5020	-928.7767	-1060.414	131.6372	1.98805
5030	-911.8106	-1043.293	131.4825	2.142812
5040	-913.3979	-1045.05	131.6525	1.97274
5050	-928.2575	-1060.047	131.7898	1.835528
5060	-921.073	-1052.674	131.6008	2.024507
5070	-941.3467	-1072.994	131.6476	1.977702
5080	-947.8083	-1079.78	131.9715	1.653821
5090	-940.9556	-1072.814	131.8584	1.766883
5100	-928.8307	-1060.676	131.8457	1.779535
5110	-930.0574	-1061.405	131.348	2.277311
5120	-926.6994	-1058.607	131.9081	1.717227
5130	-929.6363	-1061.016	131.3799	2.245366
5140	-931.3706	-1062.813	131.4427	2.182611
5150	-922.0927	-1053.902	131.8089	1.816413
5160	-924.3648	-1055.873	131.5083	2.116931
5170	-933.2741	-1064.851	131.5772	2.048048
5180	-932.2998	-1064.043	131.7429	1.882376
5190	-926.7575	-1058.246	131.4888	2.136472
5200	-931.9283	-1063.767	131.8387	1.786601
5210	-921.9862	-1053.667	131.6813	1.944026
5220	-922.0396	-1053.602	131.5623	2.063004
5230	-925.6248	-1057.151	131.5262	2.099077
5240	-934.929	-1066.524	131.595	2.030238
5250	-928.0352	-1059.404	131.3686	2.256677
5260	-928.1185	-1059.967	131.8488	1.776487
5270	-939.3127	-1070.983	131.6706	1.954713
5280	-941.088	-1072.226	131.1376	2.487643
5290	-931.395	-1062.982	131.5866	2.038711
5300	-931.8583	-1063.817	131.9582	1.66708
5310	-934.8348	-1066.245	131.4107	2.214611
5320	-923.7122	-1055.239	131.5272	2.098084
5330	-925.1956	-1056.618	131.4225	2.202754
5340	-913.691	-1045.323	131.6321	1.993136
5350	-913.8943	-1045.76	131.8659	1.759422
5360	-917.4675	-1049.078	131.6103	2.01494
5370	-925.4192	-1057.26	131.8407	1.784565
5380	-933.9528	-1065.701	131.7487	1.876616
5390	-939.8014	-1071.533	131.7318	1.893505
5400	-931.7574	-1063.203	131.4453	2.179957
5410	-938.73	-1070.499	131.7685	1.856758
5420	-926.4162	-1058.172	131.7558	1.869529
5430	-922.564	-1054.339	131.7747	1.850548
5440	-943.6448	-1075.536	131.8914	1.733884
5450	-942.4085	-1073.828	131.4195	2.20574
5460	-933.3643	-1064.976	131.6115	2.0138
5470	-915.9833	-1047.624	131.6408	1.984448
5480	-923.6348	-1055.167	131.5323	2.093021
5490	-925.2052	-1056.376	131.1704	2.454841
5500	-927.3949	-1059.18	131.7849	1.840413
5510	-929.7585	-1061.564	131.8055	1.819781
5520	-928.2798	-1059.641	131.3611	2.264188
5530	-931.4886	-1063.354	131.865	1.760234
5540	-928.7916	-1060.221	131.4291	2.196212
5550	-928.0819	-1059.83	131.7482	1.877045
5560	-925.867	-1057.116	131.2485	2.376754
5570	-931.4248	-1063.175	131.75	1.875235
5580	-926.357	-1057.767	131.4102	2.215118
5590	-926.5808	-1058.076	131.4948	2.130486
5600	-926.6848	-1058.299	131.6142	2.011102
5610	-942.2112	-1073.761	131.5502	2.075117
5620	-928.3104	-1060.031	131.7207	1.904573
5630	-940.2444	-1071.744	131.4996	2.125663
5640	-944.381	-1075.872	131.4907	2.134574
5650	-937.6755	-1069.331	131.655	1.970281
