Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
536	0	-932.1962	-1063.879	131.6828	1.942499
537	1	-921.2966	-1052.846	131.5497	2.075622
538	0	-924.9673	-1056.406	131.4387	2.186597
539	1	-925.3371	-1057.201	131.8634	1.761839
540	0	-934.3114	-1065.961	131.6501	1.975204
541	1	-918.5901	-1050.356	131.7658	1.859461
542	0	-929.2589	-1060.867	131.6086	2.016683
543	1	-918.6681	-1050.239	131.5706	2.054659
544	0	-933.436	-1065.01	131.5744	2.050924
545	1	-914.5554	-1045.878	131.3224	2.30286
546	0	-939.4802	-1071.276	131.7957	1.829588
547	1	-920.3632	-1052.325	131.962	1.663313
548	0	-941.6143	-1073.357	131.7423	1.88295
549	1	-933.9542	-1065.369	131.4148	2.210445
550	0	-923.7784	-1055.534	131.7553	1.869975
551	1	-923.7516	-1055.131	131.379	2.246307
552	0	-930.9861	-1062.882	131.8963	1.72894
553	1	-928.4211	-1060.271	131.8501	1.775219
554	0	-921.2157	-1052.558	131.342	2.283238
555	1	-923.445	-1054.774	131.329	2.296264
556	0	-928.5441	-1059.939	131.3949	2.23036
557	1	-924.3838	-1056.283	131.899	1.726271
558	0	-929.383	-1061.116	131.7328	1.892482
559	1	-930.7729	-1062.424	131.6515	1.973794
560	0	-926.2108	-1057.657	131.4466	2.178658
561	1	-914.8977	-1046.807	131.9098	1.715464
562	0	-918.9892	-1050.831	131.8418	1.783501
563	1	-931.7765	-1063.4	131.6237	2.001598
564	0	-923.6376	-1055.582	131.9446	1.680708
565	1	-924.8205	-1056.549	131.7285	1.896773
566	0	-921.6318	-1053.14	131.5082	2.117047
567	1	-930.5555	-1062.485	131.9291	1.696206
568	0	-916.8975	-1048.727	131.8299	1.795357
569	1	-934.3331	-1065.938	131.6052	2.020032
570	0	-935.1202	-1066.665	131.5445	2.080747
571	1	-923.6384	-1055.135	131.4963	2.128992
572	0	-931.4764	-1063.518	132.0418	1.583509
573	1	-918.0907	-1049.494	131.4036	2.221681
574	0	-929.4303	-1061.203	131.7725	1.852781
575	1	-915.3648	-1046.891	131.5259	2.099382
576	0	-921.3749	-1053.12	131.7449	1.880332
577	1	-916.481	-1048.196	131.7151	1.910162
578	0	-915.0562	-1047.051	131.9952	1.630118
579	1	-923.8804	-1055.5	131.6192	2.00611
580	0	-921.5009	-1053.12	131.6195	2.005783
581	1	-927.9612	-1059.445	131.4842	2.141067
582	0	-916.0294	-1047.724	131.6945	1.930817
583	1	-929.1302	-1060.726	131.5962	2.029059
584	0	-922.4722	-1054.306	131.8333	1.791932
585	1	-928.315	-1059.732	131.417	2.208234
586	0	-936.4746	-1068	131.5251	2.100151
587	1	-933.4665	-1064.89	131.423	2.202313
588	0	-939.7983	-1071.261	131.4629	2.162388
589	1	-936.1325	-1067.577	131.445	2.180326
590	0	-939.157	-1070.998	131.8409	1.784372
591	1	-926.068	-1057.782	131.7145	1.910778
592	0	-932.7435	-1064.487	131.7439	1.881385
593	1	-938.9176	-1070.446	131.5284	2.096895
594	0	-921.3677	-1053.068	131.7006	1.92468
595	1	-923.7498	-1055.055	131.305	2.320241
596	0	-943.2586	-1075.161	131.9026	1.722685
597	1	-929.7755	-1061.284	131.5082	2.11709
598	0	-926.2744	-1057.943	131.6687	1.956614
599	1	-931.8296	-1063.652	131.8221	1.803139
600	0	-926.5994	-1058.265	131.6657	1.959602
601	1	-938.7328	-1070.223	131.4899	2.135341
602	0	-927.9264	-1059.336	131.4099	2.215411
603	1	-934.8539	-1066.249	131.3952	2.230062
604	0	-941.5951	-1073.077	131.4818	2.143522
605	1	-936.9077	-1068.293	131.3857	2.239618
606	0	-941.1448	-1072.945	131.7997	1.825548
607	1	-939.9597	-1071.661	131.7014	1.923908
608	0	-927.9617	-1059.475	131.5134	2.111895
609	1	-934.7636	-1066.008	131.2443	2.380939
610	0	-914.798	-1046.518	131.7195	1.905783
611	1	-935.5163	-1067.233	131.7171	1.908201
612	0	-923.3897	-1055.3	131.9106	1.714669
613	1	-933.6165	-1065.342	131.7256	1.8997
614	0	-912.9797	-1044.597	131.6177	2.007587
615	1	-927.941	-1059.792	131.8513	1.773964
616	0	-927.7226	-1059.176	131.4535	2.171771
617	1	-937.1791	-1069.033	131.8543	1.771025
618	0	-932.6425	-1064.195	131.5524	2.072885
619	1	-916.8796	-1048.351	131.4717	2.153615
620	0	-929.8463	-1061.742	131.896	1.729285
621	1	-925.0086	-1056.699	131.6904	1.934839
622	0	-929.6032	-1061.044	131.4412	2.184037
623	1	-924.5898	-1056.21	131.6199	2.005364
624	0	-924.1476	-1055.651	131.5036	2.121639
625	1	-928.4848	-1059.882	131.3977	2.227605
626	0	-922.4075	-1053.847	131.4397	2.185548
627	1	-930.6707	-1062.424	131.7532	1.872043
628	0	-916.8382	-1048.463	131.6247	2.000598
629	1	-926.0163	-1057.644	131.6277	1.997597
630	0	-934.9457	-1066.425	131.4793	2.146002
631	1	-940.2634	-1072.23	131.9668	1.658515
632	0	-932.2073	-1063.685	131.4777	2.147619
633	1	-935.5006	-1066.899	131.3986	2.226678
634	0	-918.054	-1049.638	131.5836	2.041667
635	1	-924.8616	-1056.446	131.5849	2.040358
636	0	-931.0069	-1062.129	131.1219	2.503419
637	1	-926.7126	-1058.285	131.5721	2.053204
638	0	-923.5651	-1055.496	131.9312	1.694083
639	1	-938.3109	-1069.667	131.3564	2.268882
640	0	-926.1783	-1057.603	131.4246	2.200729
641	1	-931.3846	-1062.775	131.3905	2.234791
642	0	-930.3878	-1062.633	132.2456	1.379674
643	1	-920.5255	-1052.106	131.5801	2.045138
644	0	-921.6302	-1053.003	131.3726	2.252676
645	1	-930.557	-1062.158	131.6012	2.02403
646	0	-933.5495	-1065.224	131.6744	1.950923
647	1	-915.0267	-1046.692	131.6656	1.959676
648	0	-925.7957	-1057.15	131.3545	2.270805
649	1	-915.1472	-1046.837	131.6896	1.935702
650	0	-921.0405	-1052.674	131.6334	1.991836
651	1	-923.8987	-1055.288	131.3891	2.236158
652	0	-915.4357	-1047.18	131.7446	1.880669
653	1	-931.5699	-1063.17	131.6	2.02526
654	0	-920.3416	-1052.118	131.7766	1.848691
655	1	-929.1595	-1060.943	131.7837	1.841562
656	0	-930.5088	-1062.347	131.838	1.78723
657	1	-935.2771	-1066.803	131.5262	2.099082
658	0	-930.6167	-1062.294	131.6777	1.947555
659	1	-928.9114	-1060.464	131.5527	2.072534
660	0	-921.3775	-1053.34	131.9626	1.662721
661	1	-935.2321	-1066.959	131.7266	1.898642
662	0	-924.3983	-1056.196	131.7973	1.827939
663	1	-934.7511	-1066.07	131.3185	2.306819
664	0	-926.4827	-1058.477	131.9941	1.631136
665	1	-934.2788	-1066.196	131.9176	1.707708
666	0	-931.1359	-1062.609	131.4727	2.152544
667	1	-921.9925	-1053.849	131.8562	1.769035
668	0	-937.2321	-1069.016	131.7839	1.841383
669	1	-920.6485	-1052.279	131.6308	1.994489
670	0	-933.7388	-1065.571	131.832	1.79326
671	1	-933.2536	-1064.859	131.6057	2.019606
672	0	-939.8998	-1071.504	131.6046	2.020666
673	1	-928.3141	-1060.054	131.7394	1.885847
674	0	-927.7014	-1059.429	131.7277	1.897548
675	1	-919.3152	-1051.032	131.7171	1.908172
676	0	-917.8923	-1049.515	131.6228	2.002455
677	1	-921.2722	-1052.773	131.5008	2.124452
678	0	-925.0999	-1056.872	131.7719	1.853411
679	1	-915.3274	-1046.989	131.6621	1.96321
680	0	-932.4353	-1064.207	131.7719	1.853411
681	1	-921.7706	-1053.409	131.6382	1.987053
682	0	-933.2593	-1065.133	131.874	1.751253
683	1	-929.8992	-1061.58	131.6805	1.944735
684	0	-928.9816	-1060.539	131.5578	2.06748
685	1	-930.0255	-1061.556	131.53	2.095249
686	0	-923.8767	-1055.487	131.6103	2.015013
687	1	-921.3258	-1052.666	131.3397	2.285563
688	0	-932.4768	-1064.236	131.759	1.86627
689	1	-911.7725	-1043.531	131.7587	1.866569
690	0	-938.2373	-1069.505	131.2674	2.357847
691	1	-927.9375	-1060.074	132.1369	1.4884
692	0	-929.4195	-1061.032	131.6125	2.012767
693	1	-936.9485	-1068.132	131.1835	2.441751
694	0	-936.2397	-1068.101	131.8612	1.76411
695	1	-913.6562	-1045.203	131.5464	2.078853
696	0	-943.8221	-1075.515	131.6929	1.932423
697	1	-931.9505	-1063.434	131.4835	2.141784
698	0	-927.2029	-1058.819	131.6166	2.008712
699	1	-926.0957	-1057.978	131.8825	1.742762
700	0	-935.8996	-1067.516	131.6166	2.008712
701	1	-933.6045	-1065.599	131.9941	1.631149
702	0	-934.0044	-1065.473	131.4689	2.156421
703	1	-923.4156	-1055.32	131.9041	1.721193
704	0	-936.8807	-1068.499	131.6182	2.007084
705	1	-939.5211	-1071.073	131.5521	2.073165
706	0	-930.6099	-1062.546	131.9362	1.689052
707	1	-931.0725	-1062.845	131.773	1.852327
708	0	-927.8928	-1059.304	131.4111	2.21417
709	1	-926.9212	-1058.566	131.6447	1.980551
710	0	-914.4919	-1045.936	131.4445	2.180828
711	1	-926.216	-1057.721	131.5047	2.120628
712	0	-925.9695	-1057.553	131.5832	2.042118
713	1	-917.7723	-1049.43	131.6579	1.967383
714	0	-921.9321	-1053.486	131.5539	2.07142
715	1	-927.252	-1058.629	131.3768	2.24846
716	0	-936.2327	-1067.672	131.4397	2.185566
717	1	-930.9679	-1062.704	131.7358	1.889477
718	0	-924.0746	-1055.578	131.5037	2.121534
719	1	-926.4171	-1058.219	131.8022	1.823041
720	0	-929.8595	-1061.363	131.5037	2.121534
721	1	-921.7985	-1053.429	131.6302	1.995033
722	0	-924.6932	-1056.304	131.6107	2.014585
723	1	-929.3722	-1061.002	131.6302	1.995033
724	0	-930.2057	-1061.668	131.4625	2.162745
725	1	-933.5939	-1065.32	131.7264	1.898911
726	0	-929.8272	-1061.459	131.6315	1.993741
727	1	-929.8105	-1061.528	131.7179	1.907363
728	0	-941.5683	-1073.051	131.4829	2.142384
729	1	-920.4383	-1051.922	131.4836	2.141666
730	0	-945.7377	-1077.221	131.4829	2.142384
731	1	-936.2113	-1067.995	131.7837	1.841574
732	0	-939.7555	-1071.224	131.4682	2.157096
733	1	-929.2019	-1060.665	131.4631	2.16221
734	0	-937.9827	-1069.479	131.4963	2.128932
735	1	-932.409	-1064.163	131.7541	1.871187
736	0	-931.4827	-1063.032	131.5496	2.075698
737	1	-930.3757	-1062.03	131.6545	1.970827
738	0	-925.4674	-1057.319	131.8515	1.773813
739	1	-935.9223	-1067.258	131.3362	2.289096
740	0	-920.6408	-1052.485	131.8444	1.780857
741	1	-944.4423	-1075.798	131.3561	2.269225
742	0	-928.2437	-1060.008	131.7646	1.860649
743	1	-928.7945	-1060.686	131.8917	1.733612
744	0	-930.7322	-1062.434	131.702	1.923268
745	1	-934.3637	-1065.802	131.4378	2.187486
746	0	-934.0979	-1065.742	131.6446	1.980729
747	1	-932.6387	-1064.172	131.5337	2.091628
748	0	-930.3155	-1061.96	131.6446	1.980729
749	1	-937.2121	-1068.715	131.5031	2.122138
750	0	-920.9379	-1052.639	131.7008	1.924465
751	1	-934.3334	-1065.973	131.6399	1.985381
752	0	-918.9318	-1050.531	131.5996	2.025647
753	1	-941.1506	-1072.593	131.4421	2.183182
754	0	-918.1842	-1049.771	131.5872	2.038107
755	1	-921.3621	-1052.824	131.4623	2.162993
756	0	-928.4909	-1060.098	131.6076	2.017718
757	1	-930.7109	-1062.301	131.5898	2.035437
758	0	-924.6547	-1056.324	131.6697	1.955589
759	1	-930.455	-1062.229	131.7742	1.851128
760	0	-923.9897	-1055.452	131.4628	2.162514
761	1	-930.9278	-1062.572	131.6445	1.980775
762	0	-926.3663	-1057.853	131.4869	2.138375
763	1	-920.1209	-1051.77	131.649	1.976298
764	0	-934.5914	-1065.962	131.3709	2.254386
765	1	-921.074	-1052.736	131.6618	1.963457
766	0	-928.1486	-1059.785	131.6364	1.988837
767	1	-932.1025	-1063.541	131.4385	2.186786
768	0	-929.1772	-1061.056	131.8788	1.74645
769	1	-938.4322	-1069.73	131.2977	2.327565
770	0	-926.3231	-1057.844	131.5211	2.104199
771	1	-928.4539	-1060.286	131.8322	1.793113
772	0	-921.6244	-1053.127	131.5022	2.123113
773	1	-935.4788	-1067.227	131.7483	1.876961
774	0	-933.0047	-1064.414	131.4088	2.216449
775	1	-916.902	-1048.755	131.853	1.772272
776	0	-930.5463	-1062.248	131.7021	1.923215
777	1	-919.8516	-1051.378	131.5262	2.099103
778	0	-917.9587	-1049.636	131.6774	1.947838
779	1	-920.3617	-1052.245	131.8834	1.74192
780	0	-934.5316	-1066.091	131.5591	2.066198
781	1	-935.3443	-1067.094	131.7492	1.87604
782	0	-930.0897	-1061.857	131.767	1.858292
783	1	-934.4746	-1066.281	131.8067	1.818549
784	0	-938.3889	-1069.956	131.5675	2.0578
785	1	-932.2061	-1063.827	131.6212	2.004054
786	0	-938.1026	-1069.782	131.6798	1.945473
787	1	-934.5992	-1066.096	131.4971	2.128183
788	0	-932.9337	-1064.467	131.5334	2.091879
789	1	-935.6639	-1067.318	131.6541	1.971163
790	0	-933.986	-1065.484	131.4981	2.127213
791	1	-935.9175	-1067.36	131.4427	2.182565
792	0	-943.0748	-1074.826	131.7508	1.874514
793	1	-931.3216	-1062.85	131.5281	2.097179
794	0	-934.5104	-1066.046	131.5353	2.089994
795	1	-928.9688	-1060.669	131.7005	1.924813
796	0	-934.2372	-1065.635	131.3974	2.227873
797	1	-929.3801	-1060.945	131.5645	2.060759
798	0	-923.4835	-1055.215	131.7315	1.89379
799	1	-935.1396	-1066.905	131.7654	1.859924
800	0	-916.4072	-1048.252	131.8451	1.780183
801	1	-929.5531	-1061.261	131.7079	1.917373
802	0	-916.3047	-1048.024	131.7195	1.905788
803	1	-933.4774	-1065.221	131.7433	1.881971
804	0	-917.015	-1048.739	131.7242	1.90109
805	1	-924.6343	-1056.172	131.5374	2.087874
806	0	-929.0901	-1061.015	131.9248	1.700514
807	1	-924.7461	-1056.223	131.4772	2.148112
808	0	-928.2723	-1059.801	131.5291	2.096141
809	1	-936.0544	-1067.561	131.5069	2.118353
810	0	-921.1676	-1052.593	131.4252	2.200101
811	1	-918.2103	-1050.023	131.8122	1.813092
812	0	-924.7155	-1056.107	131.3917	2.233594
813	1	-917.7429	-1049.578	131.8349	1.790415
814	0	-926.0217	-1057.309	131.2873	2.337991
815	1	-925.9093	-1057.31	131.4012	2.224072
816	0	-927.6593	-1059.138	131.4786	2.146689
817	1	-923.735	-1055.439	131.7038	1.921483
818	0	-929.3555	-1060.598	131.2428	2.382465
819	1	-928.2351	-1059.731	131.4964	2.128918
820	0	-941.6345	-1072.825	131.1907	2.434598
821	1	-931.0397	-1062.755	131.7149	1.910398
822	0	-921.0331	-1052.743	131.7096	1.915682
823	1	-927.8281	-1059.753	131.9251	1.700215
824	0	-923.0383	-1054.998	131.9599	1.665423
825	1	-924.4387	-1055.865	131.4267	2.198616
826	0	-920.5091	-1052.032	131.5233	2.101938
827	1	-922.9219	-1054.607	131.6852	1.940071
828	0	-932.3897	-1064.105	131.7155	1.909812
829	1	-916.6843	-1048.283	131.5992	2.026119
830	0	-931.1545	-1062.709	131.5542	2.071074
831	1	-925.997	-1057.532	131.535	2.090246
832	0	-930.0548	-1061.858	131.8029	1.822395
833	1	-925.8713	-1057.369	131.4981	2.127227
834	0	-921.6863	-1053.155	131.4689	2.156358
835	1	-925.0887	-1056.804	131.7157	1.909626
836	0	-920.9177	-1052.628	131.7105	1.914775
837	1	-926.1058	-1057.821	131.7148	1.91051
838	0	-923.5396	-1055.07	131.5306	2.094693
839	1	-926.7907	-1058.297	131.5066	2.11866
840	0	-922.1529	-1053.862	131.7095	1.915778
841	1	-928.3722	-1060.077	131.705	1.920324
842	0	-923.8201	-1055.313	131.4929	2.132365
843	1	-929.3702	-1061.149	131.7791	1.846142
844	0	-929.2892	-1060.949	131.6595	1.965746
845	1	-924.1491	-1055.988	131.8387	1.786618
846	0	-924.1603	-1055.568	131.408	2.217232
847	1	-920.7167	-1052.107	131.3901	2.235191
848	0	-932.2745	-1063.992	131.7174	1.907852
849	1	-918.2752	-1049.786	131.5111	2.114203
850	0	-930.0362	-1061.723	131.6867	1.938579
851	1	-915.2473	-1046.869	131.6221	2.003182
852	0	-919.3944	-1051.124	131.7297	1.895559
853	1	-936.0011	-1067.948	131.9472	1.678073
854	0	-925.2192	-1056.763	131.5438	2.0815
855	1	-919.0654	-1050.76	131.6949	1.930395
856	0	-922.4124	-1054.23	131.8174	1.80792
857	1	-928.6852	-1060.257	131.5717	2.053572
858	0	-923.9206	-1055.36	131.4392	2.186128
859	1	-925.0255	-1056.583	131.557	2.068248
860	0	-927.7845	-1059.192	131.4071	2.218222
861	1	-923.7541	-1055.32	131.5662	2.059058
862	0	-922.0197	-1053.495	131.4756	2.149649
863	1	-927.7752	-1059.479	131.7041	1.921199
864	0	-931.1255	-1062.707	131.5813	2.043974
865	1	-925.0076	-1056.401	131.3935	2.231821
866	0	-921.6398	-1053.198	131.5586	2.066639
867	1	-932.547	-1064.107	131.5598	2.065513
868	0	-928.5037	-1060.127	131.6234	2.001887
869	1	-921.835	-1053.401	131.5656	2.059674
870	0	-931.575	-1063.17	131.5949	2.030392
871	1	-930.3417	-1062.125	131.7831	1.842165
872	0	-938.7977	-1070.671	131.8732	1.752097
873	1	-932.6016	-1064.404	131.8023	1.823004
874	0	-926.1846	-1057.713	131.528	2.097295
875	1	-921.5003	-1052.902	131.4014	2.223831
876	0	-928.7094	-1060.235	131.5259	2.099429
877	1	-930.9783	-1062.452	131.4739	2.15139
878	0	-930.5707	-1062.18	131.6091	2.016145
879	1	-933.4894	-1065.051	131.5612	2.064062
880	0	-918.4616	-1050.257	131.7958	1.829465
881	1	-918.4772	-1049.888	131.411	2.214233
882	0	-925.449	-1056.997	131.5484	2.076883
883	1	-916.8464	-1048.649	131.8029	1.822348
884	0	-922.0266	-1053.685	131.658	1.967321
885	1	-922.2317	-1054.122	131.8899	1.735427
886	0	-922.983	-1054.661	131.6783	1.94701
887	1	-931.6073	-1063.456	131.8486	1.776696
888	0	-920.8087	-1052.487	131.6783	1.94701
889	1	-943.9622	-1075.386	131.4237	2.20158
890	0	-934.923	-1066.562	131.6391	1.986148
891	1	-936.4405	-1068.479	132.0389	1.58637
892	0	-922.047	-1053.308	131.261	2.364286
893	1	-927.7711	-1059.58	131.8092	1.816045
894	0	-921.6687	-1052.93	131.261	2.364286
895	1	-924.1851	-1056.048	131.8634	1.761919
896	0	-929.1834	-1060.726	131.5429	2.082409
897	1	-924.3426	-1056.239	131.8961	1.729211
898	0	-934.3642	-1065.626	131.2619	2.363415
899	1	-926.2363	-1058.197	131.9603	1.664931
900	0	-932.6386	-1064.293	131.6548	1.970445
901	1	-924.3463	-1056.155	131.8085	1.816768
902	0	-931.106	-1062.858	131.7518	1.873491
903	1	-936.8173	-1068.606	131.789	1.83625
904	0	-931.3539	-1062.783	131.4295	2.195796
905	1	-918.5563	-1050.283	131.7266	1.898633
906	0	-930.0881	-1061.534	131.4464	2.178913
907	1	-924.975	-1056.149	131.1743	2.450994
908	0	-935.055	-1066.643	131.5882	2.037081
909	1	-923.929	-1055.663	131.7339	1.891399
910	0	-936.4533	-1068.038	131.5848	2.040463
911	1	-922.8564	-1054.377	131.5204	2.104898
912	0	-925.9518	-1057.629	131.6773	1.948022
913	1	-933.2197	-1064.853	131.6338	1.991505
914	0	-926.9492	-1058.552	131.6031	2.02216
915	1	-931.4871	-1062.809	131.3219	2.303388
916	0	-923.5059	-1055.175	131.6695	1.955792
917	1	-931.1732	-1063.051	131.8778	1.74752
918	0	-938.622	-1070.358	131.7362	1.889114
919	1	-918.6615	-1050.386	131.7241	1.901207
920	0	-928.7746	-1060.63	131.8552	1.770053
921	1	-918.137	-1050.108	131.9707	1.654533
922	0	-929.9671	-1061.574	131.6068	2.018468
923	1	-914.6168	-1046.398	131.781	1.844255
924	0	-926.9443	-1058.392	131.448	2.177295
925	1	-925.2168	-1056.944	131.7276	1.89769
926	0	-935.6687	-1067.321	131.6524	1.972888
927	1	-921.9019	-1053.798	131.896	1.729302
928	0	-931.8817	-1063.722	131.8401	1.78521
929	1	-928.5403	-1060.289	131.7492	1.876065
930	0	-928.8312	-1060.246	131.4152	2.210091
931	1	-915.1337	-1046.778	131.6445	1.980812
932	0	-925.054	-1056.803	131.7493	1.875957
933	1	-921.9127	-1053.724	131.8117	1.813591
934	0	-946.2686	-1078.118	131.8498	1.775452
935	1	-915.2778	-1047.089	131.8117	1.813591
936	0	-913.7583	-1045.499	131.7405	1.884814
937	1	-915.4972	-1047.223	131.7258	1.899456
938	0	-942.4651	-1073.987	131.5219	2.103345
939	1	-914.077	-1045.537	131.4598	2.165442
940	0	-925.9992	-1057.521	131.5219	2.103345
941	1	-921.2273	-1052.738	131.5105	2.114791
942	0	-927.7304	-1059.334	131.6032	2.022072
943	1	-926.0995	-1057.917	131.8179	1.807375
944	0	-923.5439	-1055.102	131.5577	2.067554
945	1	-922.3731	-1054.361	131.9877	1.637605
946	0	-917.5336	-1048.803	131.2698	2.355445
947	1	-923.5286	-1055.324	131.7956	1.829717
948	0	-922.0565	-1053.615	131.5589	2.066351
949	1	-923.9519	-1055.638	131.6859	1.939333
950	0	-936.0343	-1067.695	131.6603	1.964995
951	1	-926.4932	-1058.098	131.6043	2.020967
952	0	-933.0996	-1065.059	131.959	1.666244
953	1	-923.6459	-1055.435	131.789	1.836253
954	0	-925.6321	-1057.532	131.8997	1.72557
955	1	-918.454	-1050.183	131.7287	1.896625
956	0	-917.9453	-1049.75	131.8046	1.820649
957	1	-918.1433	-1049.972	131.8291	1.796225
958	0	-938.6381	-1069.942	131.3038	2.321495
959	1	-926.9504	-1058.361	131.4103	2.214978
960	0	-925.3032	-1056.892	131.5885	2.036782
961	1	-932.4904	-1064.025	131.5343	2.090935
962	0	-915.8453	-1047.253	131.4076	2.217632
963	1	-916.3196	-1047.873	131.5538	2.071452
964	0	-934.3323	-1065.911	131.5784	2.046923
965	1	-918.3396	-1049.595	131.2559	2.369425
966	0	-925.9569	-1057.667	131.7099	1.915393
967	1	-916.9947	-1048.595	131.6002	2.025032
968	0	-928.1697	-1059.903	131.7336	1.891641
969	1	-941.4739	-1073.106	131.6319	1.993383
970	0	-932.8366	-1064.618	131.7813	1.843974
971	1	-921.0541	-1052.427	131.3724	2.252875
972	0	-927.858	-1059.589	131.7315	1.893804
973	1	-919.7429	-1051.536	131.793	1.83227
974	0	-920.3606	-1052.113	131.7525	1.872795
975	1	-914.9863	-1046.44	131.4535	2.171741
976	0	-916.7211	-1048.481	131.7595	1.865798
977	1	-919.5718	-1051.025	131.4535	2.171741
978	0	-917.3881	-1048.876	131.4883	2.136962
979	1	-920.2604	-1052.031	131.7701	1.855165
980	0	-919.7116	-1051.191	131.479	2.146311
981	1	-925.118	-1057.253	132.1354	1.489902
982	0	-925.7759	-1057.182	131.4057	2.219602
983	1	-925.4761	-1057.488	132.0124	1.612863
984	0	-923.5967	-1055.291	131.6943	1.93096
985	1	-932.3873	-1063.925	131.5381	2.087191
986	0	-939.2445	-1071.163	131.919	1.706257
987	1	-930.3309	-1061.893	131.5622	2.06306
988	0	-943.2556	-1074.668	131.4126	2.212653
989	1	-915.7268	-1047.422	131.6955	1.929757
990	0	-933.0983	-1064.672	131.5734	2.051908
991	1	-916.5527	-1048.191	131.6386	1.986666
992	0	-924.2877	-1055.67	131.3819	2.243407
993	1	-924.8317	-1056.647	131.8156	1.809718
994	0	-913.8151	-1045.57	131.7553	1.870014
995	1	-928.6664	-1060.284	131.6176	2.007683
996	0	-916.2818	-1047.987	131.7048	1.920528
997	1	-923.6029	-1055.068	131.4655	2.159801
998	0	-920.0946	-1051.657	131.5627	2.062617
999	1	-922.1987	-1053.832	131.6334	1.991899
1000	0	-933.4271	-1065.064	131.6364	1.988834
1001	1	-921.0318	-1052.601	131.5688	2.056431
1002	0	-931.436	-1062.785	131.349	2.276255
1003	1	-923.5445	-1055.314	131.7695	1.85581
1004	0	-928.7767	-1060.414	131.6372	1.98805
1005	1	-910.1902	-1041.739	131.5488	2.07649
1006	0	-911.8106	-1043.293	131.4825	2.142812
1007	1	-918.9663	-1050.65	131.6833	1.942018
1008	0	-913.3979	-1045.05	131.6525	1.97274
1009	1	-916.2806	-1048.201	131.9199	1.705374
1010	0	-928.2575	-1060.047	131.7898	1.835528
1011	1	-917.6826	-1049.379	131.6966	1.928717
1012	0	-921.073	-1052.674	131.6008	2.024507
1013	1	-936.8844	-1068.47	131.5861	2.039222
1014	0	-941.3467	-1072.994	131.6476	1.977702
1015	1	-929.7753	-1061.498	131.7225	1.902782
1016	0	-947.8083	-1079.78	131.9715	1.653821
1017	1	-928.5855	-1060.372	131.7867	1.838605
1018	0	-940.9556	-1072.814	131.8584	1.766883
1019	1	-927.4356	-1058.838	131.4027	2.222548
1020	0	-928.8307	-1060.676	131.8457	1.779535
1021	1	-909.9345	-1041.683	131.7489	1.876338
1022	0	-930.0574	-1061.405	131.348	2.277311
1023	1	-909.9799	-1041.558	131.5779	2.047367
1024	0	-926.6994	-1058.607	131.9081	1.717227
1025	1	-919.6158	-1051.418	131.802	1.823315
1026	0	-929.6363	-1061.016	131.3799	2.245366
1027	1	-915.0694	-1046.554	131.4848	2.140469
1028	0	-931.3706	-1062.813	131.4427	2.182611
1029	1	-917.6969	-1049.336	131.6396	1.985647
1030	0	-922.0927	-1053.902	131.8089	1.816413
1031	1	-922.6214	-1054.387	131.7653	1.860028
1032	0	-924.3648	-1055.873	131.5083	2.116931
1033	1	-928.0173	-1059.656	131.6385	1.98673
1034	0	-933.2741	-1064.851	131.5772	2.048048
1035	1	-930.6474	-1062.222	131.5748	2.050438
1036	0	-932.2998	-1064.043	131.7429	1.882376
1037	1	-925.7758	-1057.405	131.6289	1.99635
1038	0	-926.7575	-1058.246	131.4888	2.136472
1039	1	-920.7591	-1052.61	131.8507	1.774606
1040	0	-931.9283	-1063.767	131.8387	1.786601
1041	1	-931.1172	-1063.224	132.1064	1.518915
1042	0	-921.9862	-1053.667	131.6813	1.944026
1043	1	-920.9604	-1052.802	131.8417	1.783593
1044	0	-922.0396	-1053.602	131.5623	2.063004
1045	1	-934.1703	-1065.938	131.7672	1.858033
1046	0	-925.6248	-1057.151	131.5262	2.099077
1047	1	-923.4602	-1055.101	131.6405	1.984766
1048	0	-934.929	-1066.524	131.595	2.030238
1049	1	-927.0629	-1058.564	131.5011	2.124152
1050	0	-928.0352	-1059.404	131.3686	2.256677
1051	1	-914.0916	-1045.676	131.5842	2.041122
1052	0	-928.1185	-1059.967	131.8488	1.776487
1053	1	-924.7977	-1056.516	131.7181	1.907229
1054	0	-939.3127	-1070.983	131.6706	1.954713
1055	1	-929.1234	-1060.91	131.7866	1.838644
1056	0	-941.088	-1072.226	131.1376	2.487643
1057	1	-925.5006	-1057.278	131.7778	1.847492
1058	0	-931.395	-1062.982	131.5866	2.038711
1059	1	-921.2961	-1053.018	131.7221	1.90318
1060	0	-931.8583	-1063.817	131.9582	1.66708
1061	1	-930.5924	-1061.835	131.2423	2.382942
1062	0	-934.8348	-1066.245	131.4107	2.214611
1063	1	-931.3867	-1063.415	132.0288	1.596495
1064	0	-923.7122	-1055.239	131.5272	2.098084
1065	1	-937.4234	-1068.822	131.3987	2.226577
1066	0	-925.1956	-1056.618	131.4225	2.202754
1067	1	-931.1453	-1062.622	131.4772	2.148081
1068	0	-913.691	-1045.323	131.6321	1.993136
1069	1	-929.2387	-1060.913	131.6747	1.95053
1070	0	-913.8943	-1045.76	131.8659	1.759422
1071	1	-911.0233	-1042.696	131.6723	1.952942
1072	0	-917.4675	-1049.078	131.6103	2.01494
