Iteration	Posterior	Likelihood	Prior	tree_length
4390	-933.4894	-1065.051	131.5612	2.064062
4400	-918.4772	-1049.888	131.411	2.214233
4410	-916.8464	-1048.649	131.8029	1.822348
4420	-922.2317	-1054.122	131.8899	1.735427
4430	-931.6073	-1063.456	131.8486	1.776696
4440	-943.9622	-1075.386	131.4237	2.20158
4450	-936.4405	-1068.479	132.0389	1.58637
4460	-927.7711	-1059.58	131.8092	1.816045
4470	-924.1851	-1056.048	131.8634	1.761919
4480	-924.3426	-1056.239	131.8961	1.729211
4490	-926.2363	-1058.197	131.9603	1.664931
4500	-924.3463	-1056.155	131.8085	1.816768
4510	-936.8173	-1068.606	131.789	1.83625
4520	-918.5563	-1050.283	131.7266	1.898633
4530	-924.975	-1056.149	131.1743	2.450994
4540	-923.929	-1055.663	131.7339	1.891399
4550	-922.8564	-1054.377	131.5204	2.104898
4560	-933.2197	-1064.853	131.6338	1.991505
4570	-931.4871	-1062.809	131.3219	2.303388
4580	-931.1732	-1063.051	131.8778	1.74752
4590	-918.6615	-1050.386	131.7241	1.901207
4600	-918.137	-1050.108	131.9707	1.654533
4610	-914.6168	-1046.398	131.781	1.844255
4620	-925.2168	-1056.944	131.7276	1.89769
4630	-921.9019	-1053.798	131.896	1.729302
4640	-928.5403	-1060.289	131.7492	1.876065
4650	-915.1337	-1046.778	131.6445	1.980812
4660	-921.9127	-1053.724	131.8117	1.813591
4670	-915.2778	-1047.089	131.8117	1.813591
4680	-915.4972	-1047.223	131.7258	1.899456
4690	-914.077	-1045.537	131.4598	2.165442
4700	-921.2273	-1052.738	131.5105	2.114791
4710	-926.0995	-1057.917	131.8179	1.807375
4720	-922.3731	-1054.361	131.9877	1.637605
4730	-923.5286	-1055.324	131.7956	1.829717
4740	-923.9519	-1055.638	131.6859	1.939333
4750	-926.4932	-1058.098	131.6043	2.020967
4760	-923.6459	-1055.435	131.789	1.836253
4770	-918.454	-1050.183	131.7287	1.896625
4780	-918.1433	-1049.972	131.8291	1.796225
4790	-926.9504	-1058.361	131.4103	2.214978
4800	-932.4904	-1064.025	131.5343	2.090935
4810	-916.3196	-1047.873	131.5538	2.071452
4820	-918.3396	-1049.595	131.2559	2.369425
4830	-916.9947	-1048.595	131.6002	2.025032
4840	-941.4739	-1073.106	131.6319	1.993383
4850	-921.0541	-1052.427	131.3724	2.252875
4860	-919.7429	-1051.536	131.793	1.83227
4870	-914.9863	-1046.44	131.4535	2.171741
4880	-919.5718	-1051.025	131.4535	2.171741
4890	-920.2604	-1052.031	131.7701	1.855165
4900	-925.118	-1057.253	132.1354	1.489902
4910	-925.4761	-1057.488	132.0124	1.612863
4920	-932.3873	-1063.925	131.5381	2.087191
4930	-930.3309	-1061.893	131.5622	2.06306
4940	-915.7268	-1047.422	131.6955	1.929757
4950	-916.5527	-1048.191	131.6386	1.986666
4960	-924.8317	-1056.647	131.8156	1.809718
4970	-928.6664	-1060.284	131.6176	2.007683
4980	-923.6029	-1055.068	131.4655	2.159801
4990	-922.1987	-1053.832	131.6334	1.991899
5000	-921.0318	-1052.601	131.5688	2.056431
5010	-923.5445	-1055.314	131.7695	1.85581
5020	-910.1902	-1041.739	131.5488	2.07649
5030	-918.9663	-1050.65	131.6833	1.942018
5040	-916.2806	-1048.201	131.9199	1.705374
5050	-917.6826	-1049.379	131.6966	1.928717
5060	-936.8844	-1068.47	131.5861	2.039222
5070	-929.7753	-1061.498	131.7225	1.902782
5080	-928.5855	-1060.372	131.7867	1.838605
5090	-927.4356	-1058.838	131.4027	2.222548
5100	-909.9345	-1041.683	131.7489	1.876338
5110	-909.9799	-1041.558	131.5779	2.047367
5120	-919.6158	-1051.418	131.802	1.823315
5130	-915.0694	-1046.554	131.4848	2.140469
5140	-917.6969	-1049.336	131.6396	1.985647
5150	-922.6214	-1054.387	131.7653	1.860028
5160	-928.0173	-1059.656	131.6385	1.98673
5170	-930.6474	-1062.222	131.5748	2.050438
5180	-925.7758	-1057.405	131.6289	1.99635
