Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
530	0	-981.6162	-1011.295	29.67838	5.103571
531	1	-990.4582	-1020.926	30.46758	4.314371
532	0	-996.0331	-1026.281	30.24815	4.533805
533	1	-991.5655	-1022.425	30.85902	3.922928
534	0	-994.7007	-1025.477	30.77587	4.006085
535	1	-987.0645	-1017.469	30.40468	4.377274
536	0	-983.2645	-1013.516	30.25104	4.530913
537	1	-984.1321	-1014.155	30.02328	4.758671
538	0	-988.4571	-1018.908	30.45069	4.33126
539	1	-982.3802	-1012.71	30.33027	4.451683
540	0	-992.0893	-1022.673	30.58349	4.198465
541	1	-987.5586	-1017.91	30.35152	4.430429
542	0	-988.8595	-1018.929	30.06952	4.712431
543	1	-984.0844	-1014.492	30.40776	4.374192
544	0	-988.6461	-1019.14	30.49384	4.288117
545	1	-985.4957	-1016.098	30.60239	4.179568
546	0	-984.2207	-1014.445	30.22393	4.55802
547	1	-981.5584	-1011.654	30.09517	4.686786
548	0	-987.3107	-1017.377	30.06603	4.715927
549	1	-985.6351	-1015.8	30.16446	4.617496
550	0	-981.0636	-1011.182	30.11867	4.663284
551	1	-987.3812	-1017.643	30.26194	4.520009
552	0	-981.8053	-1011.849	30.04408	4.737872
553	1	-985.215	-1015.477	30.26194	4.520009
554	0	-988.202	-1018.909	30.7072	4.07475
555	1	-991.7473	-1022.441	30.69379	4.088161
556	0	-990.0822	-1019.901	29.8191	4.962848
557	1	-989.8094	-1020.503	30.69379	4.088161
558	0	-986.8609	-1016.965	30.10411	4.677838
559	1	-986.6466	-1017.406	30.75975	4.022206
560	0	-979.999	-1009.92	29.92054	4.86141
561	1	-990.5289	-1020.588	30.05919	4.722762
562	0	-984.9893	-1014.314	29.32447	5.457482
563	1	-990.8882	-1021.075	30.18674	4.595209
564	0	-983.6983	-1013.424	29.72521	5.056741
565	1	-992.3027	-1022.518	30.21557	4.566384
566	0	-985.9364	-1015.812	29.87548	4.906475
567	1	-981.1396	-1011.19	30.05025	4.731705
568	0	-991.1403	-1021.09	29.9496	4.832352
569	1	-986.9243	-1016.775	29.85077	4.931185
570	0	-992.9786	-1022.63	29.65117	5.130779
571	1	-984.0657	-1014.46	30.39438	4.387578
572	0	-981.5153	-1012.041	30.52536	4.256593
573	1	-984.235	-1014.84	30.60471	4.177248
574	0	-985.5112	-1015.952	30.44079	4.341168
575	1	-987.1237	-1017.447	30.3228	4.459148
576	0	-992.2232	-1022.681	30.45804	4.323909
577	1	-982.8592	-1013.407	30.54764	4.234317
578	0	-994.4738	-1025.586	31.11232	3.669629
579	1	-993.6891	-1024.658	30.96889	3.813059
580	0	-988.5811	-1018.835	30.25363	4.528327
581	1	-982.4064	-1012.375	29.96897	4.812984
582	0	-981.7175	-1011.633	29.91558	4.86637
583	1	-986.3464	-1016.935	30.58886	4.193095
584	0	-992.9601	-1023.431	30.47047	4.311486
585	1	-984.7149	-1014.851	30.13575	4.646204
586	0	-984.1454	-1014.022	29.87626	4.90569
587	1	-988.0881	-1017.716	29.62755	5.154406
588	0	-985.9978	-1016.342	30.34371	4.43824
589	1	-985.6857	-1015.803	30.11686	4.665089
590	0	-982.3341	-1012.639	30.30482	4.477132
591	1	-982.7991	-1013.144	30.34511	4.436846
592	0	-978.6784	-1009.018	30.33993	4.44202
593	1	-989.072	-1019.3	30.22755	4.554402
594	0	-984.1487	-1013.938	29.78889	4.993068
595	1	-986.9727	-1017.604	30.63087	4.15108
596	0	-975.7961	-1005.82	30.0241	4.757854
597	1	-989.5399	-1020.292	30.75212	4.029833
598	0	-985.3181	-1015.513	30.19527	4.586686
599	1	-986.2263	-1016.243	30.01641	4.765541
600	0	-988.6024	-1019.298	30.69572	4.086233
601	1	-985.1272	-1015.37	30.2423	4.539648
602	0	-983.2273	-1013.581	30.35366	4.428294
603	1	-986.6076	-1016.529	29.92092	4.861037
604	0	-990.362	-1020.236	29.87367	4.908279
605	1	-985.3293	-1016.003	30.67373	4.108228
606	0	-987.775	-1017.978	30.20258	4.579376
607	1	-986.814	-1017.177	30.36293	4.419026
608	0	-983.5657	-1013.733	30.16699	4.614962
609	1	-987.7817	-1017.451	29.66882	5.113128
610	0	-981.0552	-1011.175	30.1194	4.66255
611	1	-985.5904	-1015.88	30.28973	4.492227
612	0	-976.5187	-1007.249	30.73061	4.051346
613	1	-983.6638	-1013.722	30.05829	4.723659
614	0	-982.1507	-1012.729	30.57845	4.203498
615	1	-983.8725	-1013.82	29.94742	4.834535
616	0	-983.7837	-1014.074	30.29053	4.491422
617	1	-982.9186	-1012.449	29.53078	5.251168
618	0	-985.9804	-1016.528	30.54811	4.233848
619	1	-987.2863	-1017.278	29.99136	4.790597
620	0	-980.3829	-1011.008	30.62494	4.157017
621	1	-995.3375	-1025.712	30.37408	4.407878
622	0	-978.5008	-1008.996	30.49555	4.286406
623	1	-980.3121	-1010.304	29.99212	4.789829
624	0	-984.2043	-1015.002	30.79792	3.984037
625	1	-984.9278	-1014.661	29.73273	5.049223
626	0	-987.1224	-1017.282	30.15934	4.622609
627	1	-989.9392	-1019.724	29.78465	4.997305
628	0	-981.6574	-1011.961	30.30314	4.478811
629	1	-985.7486	-1016.005	30.25612	4.525834
630	0	-982.0399	-1012.774	30.73374	4.048218
631	1	-986.4485	-1016.802	30.35382	4.428133
632	0	-987.6964	-1018.242	30.54607	4.235882
633	1	-984.7342	-1015.194	30.46013	4.32182
634	0	-983.1047	-1013.173	30.06819	4.713765
635	1	-981.8904	-1012.099	30.20881	4.573139
636	0	-990.8619	-1020.306	29.44426	5.337689
637	1	-986.0016	-1016.451	30.44911	4.332843
638	0	-990.4626	-1020.605	30.1422	4.639749
639	1	-992.561	-1022.429	29.86794	4.914011
640	0	-985.764	-1016.366	30.60244	4.179511
641	1	-992.4881	-1022.753	30.26532	4.51663
642	0	-986.1513	-1016.252	30.1009	4.681051
643	1	-989.2124	-1019.587	30.3748	4.40715
644	0	-988.1232	-1017.905	29.78143	5.000519
645	1	-981.7463	-1012.659	30.91222	3.869729
646	0	-984.3985	-1014.955	30.55625	4.225706
647	1	-984.9467	-1015.796	30.84896	3.932996
648	0	-989.4435	-1019.745	30.30122	4.480731
649	1	-987.8967	-1017.946	30.04931	4.732648
650	0	-989.5169	-1019.346	29.82871	4.953247
651	1	-989.8629	-1020.39	30.52707	4.254884
652	0	-987.9837	-1018.482	30.4983	4.28365
653	1	-983.4669	-1013.841	30.37435	4.407608
654	0	-989.9431	-1020.117	30.17381	4.608139
655	1	-983.79	-1013.664	29.87407	4.907888
656	0	-991.3709	-1021.589	30.21771	4.564245
657	1	-988.06	-1018.114	30.05353	4.728423
658	0	-992.0555	-1021.931	29.87551	4.906443
659	1	-985.9754	-1016.448	30.47243	4.309519
660	0	-983.1109	-1013.217	30.10624	4.675712
661	1	-984.3331	-1014.934	30.60094	4.18101
662	0	-980.034	-1010.099	30.06545	4.716506
663	1	-985.6841	-1015.692	30.00796	4.773994
664	0	-987.5503	-1018.3	30.75009	4.031864
665	1	-998.6647	-1028.502	29.83723	4.944719
666	0	-981.1907	-1011.396	30.20552	4.57643
667	1	-984.8097	-1014.794	29.98405	4.797898
668	0	-981.7984	-1011.269	29.47051	5.311447
669	1	-986.0864	-1016.465	30.37904	4.402916
670	0	-989.1177	-1019.143	30.02502	4.756937
671	1	-987.5848	-1017.623	30.03815	4.743798
672	0	-991.8407	-1021.642	29.80093	4.981025
673	1	-986.0642	-1015.629	29.56495	5.217004
674	0	-985.6101	-1015.685	30.07462	4.707336
675	1	-985.3081	-1015.626	30.318	4.46395
676	0	-985.5379	-1015.229	29.69155	5.090404
677	1	-984.7093	-1014.629	29.92001	4.861943
678	0	-986.8536	-1016.556	29.70195	5.08
679	1	-984.1384	-1014.213	30.07424	4.707717
680	0	-983.31	-1013.513	30.20324	4.578716
681	1	-982.7913	-1013.341	30.55014	4.231813
682	0	-987.3296	-1017.393	30.06351	4.718442
683	1	-983.1648	-1013.591	30.42602	4.35593
684	0	-989.7781	-1020.193	30.41486	4.367096
685	1	-983.8494	-1014.648	30.79909	3.982858
686	0	-986.6768	-1017.087	30.40982	4.372136
687	1	-987.3843	-1017.866	30.4816	4.300355
688	0	-983.0973	-1013.046	29.94851	4.83344
689	1	-981.9435	-1012.203	30.2597	4.522253
690	0	-988.2109	-1018.884	30.67351	4.108443
691	1	-983.6393	-1013.893	30.25385	4.528099
692	0	-996.4092	-1025.954	29.54439	5.237565
693	1	-989.1358	-1018.82	29.68455	5.097399
694	0	-987.1876	-1016.522	29.33458	5.447371
695	1	-989.0372	-1018.931	29.89367	4.888285
696	0	-989.8951	-1020.269	30.3734	4.408557
697	1	-983.2442	-1013.813	30.569	4.212958
698	0	-994.2006	-1024.754	30.55295	4.229007
699	1	-980.9489	-1011.257	30.30834	4.473609
700	0	-996.9131	-1026.906	29.99328	4.788669
701	1	-985.9722	-1016.419	30.44658	4.335374
702	0	-997.3291	-1027.773	30.44348	4.338477
703	1	-989.7139	-1020.078	30.36422	4.417735
704	0	-986.8347	-1016.912	30.07693	4.70502
705	1	-985.5086	-1015.696	30.18768	4.594277
706	0	-979.0706	-1009.334	30.26359	4.518367
707	1	-984.1327	-1014.296	30.16301	4.618938
708	0	-988.9107	-1018.921	30.00989	4.772065
709	1	-991.5429	-1021.285	29.74226	5.039695
710	0	-985.0932	-1015.202	30.10852	4.673432
711	1	-985.3141	-1015.429	30.11488	4.667073
712	0	-982.2152	-1012.137	29.92169	4.860265
713	1	-987.1919	-1017.778	30.58614	4.19581
714	0	-982.6629	-1013.161	30.49791	4.284044
715	1	-986.1452	-1016.591	30.44618	4.335774
716	0	-982.7608	-1012.753	29.99253	4.789425
717	1	-991.7058	-1021.962	30.25581	4.526139
718	0	-985.405	-1015.709	30.30441	4.477542
719	1	-980.7625	-1011.074	30.31115	4.470801
720	0	-985.9435	-1016.77	30.82628	3.955669
721	1	-982.3349	-1012.642	30.30744	4.474512
722	0	-982.3127	-1012.354	30.04082	4.741136
723	1	-989.5557	-1019.184	29.62867	5.153281
724	0	-980.8734	-1010.851	29.97731	4.804644
725	1	-986.6574	-1016.41	29.75255	5.029404
726	0	-981.8861	-1012.355	30.46839	4.31356
727	1	-982.9406	-1013.204	30.26375	4.518207
728	0	-985.6265	-1015.499	29.87253	4.909423
729	1	-987.9616	-1017.909	29.94782	4.834134
730	0	-982.1535	-1012.74	30.58693	4.195028
731	1	-981.3553	-1011.778	30.4231	4.358852
732	0	-982.8422	-1013.52	30.67783	4.104127
733	1	-984.2445	-1014.135	29.89017	4.891778
734	0	-979.3019	-1009.86	30.55857	4.223388
735	1	-982.8047	-1013.07	30.26522	4.516737
736	0	-991.8615	-1021.262	29.40025	5.3817
737	1	-981.8241	-1011.878	30.05387	4.728078
738	0	-991.8728	-1021.846	29.97337	4.808584
739	1	-987.3818	-1017.62	30.2385	4.543452
740	0	-986.9557	-1016.217	29.26161	5.520348
741	1	-981.8386	-1012.644	30.80583	3.976119
742	0	-987.9316	-1018.746	30.81482	3.96713
743	1	-983.9209	-1014.085	30.16377	4.618188
744	0	-983.31	-1013.423	30.11346	4.668495
745	1	-982.7474	-1013.263	30.51568	4.266277
746	0	-984.8545	-1014.905	30.05036	4.731597
747	1	-989.3586	-1019.958	30.59907	4.182884
748	0	-991.9912	-1021.944	29.9523	4.829656
749	1	-988.8909	-1019.723	30.83186	3.950095
750	0	-998.3892	-1027.871	29.48131	5.30064
751	1	-983.2789	-1013.503	30.22455	4.557403
752	0	-983.6588	-1013.662	30.00276	4.779191
753	1	-985.2945	-1015.486	30.19171	4.59024
754	0	-987.8769	-1017.46	29.58279	5.199166
755	1	-985.6583	-1016.517	30.85908	3.922875
756	0	-982.5519	-1012.43	29.87777	4.904187
757	1	-985.6612	-1015.998	30.33658	4.445373
758	0	-985.1694	-1015.259	30.08997	4.69198
759	1	-988.5652	-1018.386	29.82054	4.961417
760	0	-980.4548	-1010.862	30.40756	4.374391
761	1	-985.6413	-1016.331	30.68958	4.092372
762	0	-991.2563	-1021.826	30.56973	4.212225
763	1	-992.1646	-1023.225	31.06086	3.721092
764	0	-990.5588	-1020.468	29.90892	4.873028
765	1	-990.0533	-1020.452	30.39901	4.38294
766	0	-981.1663	-1011.578	30.41183	4.370125
767	1	-986.2923	-1016.559	30.26664	4.51531
768	0	-984.7363	-1015.429	30.69272	4.089236
769	1	-988.4771	-1018.399	29.9223	4.859649
770	0	-982.2594	-1012.642	30.3827	4.399249
771	1	-985.1187	-1015.659	30.54063	4.241325
772	0	-980.5274	-1010.655	30.12798	4.653975
773	1	-991.0183	-1021.609	30.59086	4.191098
774	0	-989.6003	-1019.975	30.37446	4.407488
775	1	-992.7705	-1022.447	29.67663	5.105322
776	0	-988.6655	-1018.804	30.13824	4.643711
777	1	-989.5981	-1019.351	29.75251	5.029445
778	0	-983.624	-1013.793	30.16854	4.613408
779	1	-997.3431	-1027.75	30.40695	4.375007
780	0	-983.7972	-1013.697	29.90022	4.88173
781	1	-991.4424	-1021.493	30.05066	4.731295
782	0	-985.7908	-1015.371	29.58014	5.201812
783	1	-989.3749	-1019.092	29.71732	5.064636
784	0	-986.4559	-1016.589	30.13324	4.648714
785	1	-984.4017	-1014.67	30.2683	4.513654
786	0	-990.0301	-1019.866	29.8359	4.946054
787	1	-982.1809	-1012.382	30.20135	4.580604
788	0	-990.3028	-1020.681	30.37812	4.403832
789	1	-987.705	-1018.08	30.37463	4.407321
790	0	-980.2142	-1010.337	30.12251	4.65944
791	1	-984.1488	-1014.249	30.09985	4.682099
792	0	-983.0102	-1013.342	30.3321	4.449853
793	1	-989.8008	-1020.409	30.60786	4.174096
794	0	-992.669	-1023.003	30.33396	4.447996
795	1	-984.1258	-1014.97	30.84391	3.938045
796	0	-983.6764	-1014.241	30.56474	4.217212
797	1	-989.4419	-1018.68	29.23772	5.544234
798	0	-981.8689	-1012.375	30.50649	4.27546
799	1	-988.7868	-1018.654	29.86752	4.91443
800	0	-989.202	-1019.465	30.26304	4.518914
801	1	-990.2833	-1020.735	30.45127	4.33068
802	0	-987.7405	-1017.846	30.10515	4.676807
803	1	-991.1399	-1021.467	30.32687	4.455088
804	0	-987.9526	-1017.728	29.77516	5.006791
805	1	-986.3347	-1016.401	30.06678	4.715172
806	0	-984.599	-1015.367	30.76778	4.014172
807	1	-980.9973	-1011.493	30.49612	4.285837
808	0	-983.7641	-1014.662	30.89754	3.884413
809	1	-979.8362	-1010.007	30.17045	4.611501
810	0	-985.3674	-1015.556	30.18846	4.593491
811	1	-982.8411	-1013.555	30.71371	4.068244
812	0	-984.2739	-1014.182	29.90861	4.873347
813	1	-983.6338	-1014.064	30.43017	4.351788
814	0	-984.0972	-1014.341	30.24407	4.537882
815	1	-982.4525	-1012.713	30.26095	4.521003
816	0	-983.6921	-1014.461	30.76908	4.012876
817	1	-981.8729	-1011.844	29.97115	4.810808
818	0	-990.4774	-1021.096	30.61826	4.163698
819	1	-983.844	-1014.357	30.51308	4.268872
820	0	-986.3382	-1016.428	30.08992	4.692032
821	1	-986.8786	-1016.978	30.0997	4.682256
822	0	-983.4806	-1012.801	29.32015	5.461806
823	1	-983.3811	-1013.252	29.87062	4.911334
824	0	-982.0009	-1012.45	30.4492	4.332756
825	1	-983.6687	-1013.406	29.73775	5.044205
826	0	-984.3248	-1013.778	29.45347	5.328482
827	1	-981.8759	-1012.196	30.32008	4.461871
828	0	-991.3067	-1021.55	30.24293	4.539018
829	1	-987.2929	-1017.862	30.56859	4.21336
830	0	-988.7098	-1019.529	30.81943	3.962518
831	1	-983.0774	-1013.314	30.23679	4.545167
832	0	-989.7141	-1020.259	30.54514	4.236811
833	1	-985.5488	-1016.159	30.60973	4.172222
834	0	-979.3309	-1009.851	30.52023	4.261724
835	1	-984.0543	-1014.444	30.38991	4.392046
836	0	-986.9621	-1017.034	30.07201	4.709944
837	1	-985.7098	-1016.219	30.50914	4.272816
838	0	-982.9779	-1013.175	30.19674	4.585211
839	1	-983.8157	-1013.907	30.09087	4.691087
840	0	-982.3471	-1013.02	30.67287	4.109088
841	1	-983.3535	-1013.602	30.24836	4.533593
842	0	-986.812	-1017.373	30.56116	4.220792
843	1	-987.8458	-1018.081	30.23568	4.546276
844	0	-986.1555	-1016.411	30.25569	4.526258
845	1	-990.0517	-1020.45	30.39803	4.383927
846	0	-984.1603	-1014.518	30.3576	4.424351
847	1	-982.403	-1012.212	29.80856	4.973393
848	0	-981.3822	-1011.471	30.0889	4.693054
849	1	-992.8528	-1022.895	30.04253	4.739425
850	0	-985.4959	-1015.044	29.54809	5.233859
851	1	-986.6624	-1017.073	30.41095	4.371004
852	0	-979.4893	-1009.639	30.14954	4.632414
853	1	-982.2022	-1012.4	30.1979	4.584053
854	0	-981.8806	-1011.857	29.97609	4.805858
855	1	-989.0138	-1018.865	29.85156	4.930397
856	0	-987.8873	-1018.377	30.49016	4.29179
857	1	-986.4007	-1017.123	30.72242	4.059533
858	0	-985.852	-1015.566	29.71362	5.06833
859	1	-983.074	-1013.479	30.40476	4.377194
860	0	-983.71	-1013.595	29.88499	4.89696
861	1	-983.2491	-1013.232	29.98264	4.799318
862	0	-992.2014	-1022.334	30.13298	4.648977
863	1	-990.0704	-1020.677	30.60641	4.175548
864	0	-984.9207	-1014.946	30.02558	4.756369
865	1	-985.3104	-1015.685	30.37505	4.406907
866	0	-981.8152	-1011.975	30.15936	4.622589
867	1	-980.8359	-1011.132	30.29583	4.486121
868	0	-982.6679	-1013.395	30.72673	4.05522
869	1	-990.8551	-1020.282	29.42674	5.355211
870	0	-989.8646	-1019.899	30.03424	4.747714
871	1	-987.0834	-1016.656	29.57216	5.209792
872	0	-984.402	-1014.198	29.79628	4.985669
873	1	-987.6751	-1017.588	29.91248	4.86947
874	0	-985.724	-1015.738	30.01448	4.767472
875	1	-986.1964	-1016.172	29.97527	4.80668
876	0	-987.4808	-1017.242	29.76072	5.021228
877	1	-994.3432	-1023.76	29.41667	5.365281
878	0	-988.0229	-1018.826	30.80359	3.978367
879	1	-989.4103	-1018.764	29.35396	5.427991
880	0	-983.7663	-1013.914	30.14754	4.634411
881	1	-984.4825	-1014.81	30.32731	4.454647
882	0	-982.4838	-1012.57	30.08604	4.695917
883	1	-985.2526	-1015.353	30.09993	4.682023
884	0	-981.0356	-1011.471	30.43561	4.346343
885	1	-978.4976	-1008.86	30.3623	4.419655
886	0	-986.2812	-1016.886	30.60447	4.177484
887	1	-990.4569	-1021.077	30.62023	4.161719
888	0	-986.2886	-1016.479	30.19009	4.591865
889	1	-984.232	-1014.111	29.87857	4.903385
890	0	-987.0139	-1017.37	30.35581	4.426148
891	1	-981.1851	-1011.013	29.82792	4.954029
892	0	-984.9569	-1015.362	30.40505	4.376899
893	1	-985.6941	-1016.462	30.76758	4.014375
894	0	-988.7742	-1018.501	29.72656	5.05539
895	1	-981.3776	-1011.212	29.83413	4.947822
896	0	-980.3955	-1010.411	30.01567	4.766281
897	1	-979.0518	-1008.834	29.7824	4.999549
898	0	-985.9862	-1015.819	29.83304	4.948909
899	1	-991.8567	-1022.893	31.03669	3.74526
900	0	-987.3664	-1016.805	29.43904	5.342908
901	1	-987.2345	-1017.698	30.46329	4.318665
902	0	-982.1624	-1012.292	30.12966	4.652296
903	1	-982.8538	-1013.077	30.22366	4.558291
904	0	-982.6965	-1013.073	30.37673	4.405221
905	1	-995.383	-1025.502	30.11917	4.662788
906	0	-987.4062	-1017.412	30.00594	4.776015
907	1	-990.4228	-1020.837	30.41408	4.36787
908	0	-984.0015	-1014.258	30.2565	4.525454
909	1	-985.4576	-1015.332	29.87484	4.907117
910	0	-985.6588	-1015.679	30.02015	4.761801
911	1	-989.9735	-1019.774	29.80093	4.981027
912	0	-983.3256	-1013.238	29.91235	4.869599
913	1	-995.536	-1025.484	29.9482	4.83375
914	0	-985.2644	-1015.687	30.42235	4.3596
915	1	-991.2442	-1021.532	30.28736	4.494589
916	0	-988.3766	-1018.802	30.42556	4.356397
917	1	-987.7118	-1017.473	29.76092	5.021037
918	0	-990.0915	-1020.83	30.73803	4.043923
919	1	-981.2474	-1011.658	30.41062	4.37133
920	0	-985.8022	-1016.374	30.57206	4.20989
921	1	-985.7659	-1015.512	29.74605	5.035906
922	0	-999.8474	-1030.612	30.76427	4.017682
923	1	-984.2063	-1014.533	30.32654	4.455414
924	0	-987.494	-1017.695	30.20111	4.580847
925	1	-994.0362	-1023.859	29.82287	4.959081
926	0	-985.8606	-1015.677	29.81625	4.965705
927	1	-985.536	-1015.667	30.13143	4.650525
928	0	-985.3647	-1015.822	30.45774	4.324213
929	1	-991.7497	-1022.173	30.42356	4.358388
930	0	-983.2394	-1013.484	30.24481	4.53714
931	1	-988.7326	-1019.57	30.83728	3.944674
932	0	-986.4791	-1016.632	30.15276	4.629193
933	1	-986.2684	-1015.873	29.6041	5.177852
934	0	-989.4644	-1019.46	29.99544	4.786518
935	1	-984.621	-1014.719	30.09758	4.684373
936	0	-984.5964	-1014.541	29.94485	4.837108
937	1	-984.1996	-1014.425	30.22498	4.556973
938	0	-986.6271	-1017.134	30.50652	4.275437
939	1	-980.6773	-1011.002	30.32478	4.457172
940	0	-984.0452	-1014.386	30.34095	4.441006
941	1	-981.6733	-1012.253	30.57935	4.202607
942	0	-981.2071	-1011.541	30.33409	4.447865
943	1	-983.4871	-1013.575	30.08749	4.694461
944	0	-979.8641	-1009.868	30.00421	4.777747
945	1	-987.2006	-1017.816	30.61568	4.166268
946	0	-978.3932	-1009.111	30.71788	4.064069
947	1	-992.4881	-1023.221	30.73285	4.049098
948	0	-984.3185	-1013.92	29.60127	5.180679
949	1	-981.8983	-1011.98	30.08172	4.700236
950	0	-981.7067	-1011.659	29.9523	4.829653
951	1	-981.4841	-1012.331	30.84725	3.9347
952	0	-979.3469	-1009.544	30.19667	4.585287
953	1	-987.7203	-1018.476	30.75603	4.025928
954	0	-983.2695	-1013.708	30.43835	4.343599
955	1	-983.8636	-1013.981	30.11765	4.664299
956	0	-982.2309	-1012.3	30.06886	4.713095
957	1	-979.9807	-1010.605	30.62481	4.157146
958	0	-983.6771	-1013.811	30.134	4.64795
959	1	-983.966	-1013.751	29.78455	4.997408
960	0	-987.8451	-1017.686	29.84086	4.941091
961	1	-985.8272	-1016.646	30.81908	3.962869
962	0	-989.3536	-1019.787	30.43334	4.34861
963	1	-984.4909	-1014.456	29.9649	4.81705
964	0	-988.6945	-1018.761	30.06639	4.715565
965	1	-988.0261	-1017.922	29.89623	4.885719
966	0	-987.5354	-1017.719	30.18341	4.598548
967	1	-983.103	-1013.031	29.92768	4.854275
968	0	-987.2207	-1017.786	30.5655	4.216452
969	1	-988.8579	-1019.402	30.5446	4.237352
970	0	-990.7361	-1020.932	30.19625	4.585706
971	1	-985.8341	-1016.648	30.81426	3.967692
972	0	-991.4909	-1021.952	30.4613	4.320649
973	1	-983.7427	-1013.789	30.04664	4.73531
974	0	-989.0058	-1019.376	30.37006	4.411893
975	1	-990.6262	-1020.776	30.15	4.63195
976	0	-985.8447	-1016.046	30.20183	4.58012
977	1	-988.505	-1018.383	29.87824	4.90371
978	0	-982.8163	-1012.992	30.17597	4.605981
979	1	-984.4451	-1013.893	29.44833	5.333627
980	0	-979.2981	-1009.877	30.57856	4.203397
981	1	-984.0208	-1014.5	30.47965	4.302305
982	0	-983.3857	-1013.213	29.82722	4.954738
983	1	-986.0883	-1016.796	30.70754	4.074409
984	0	-986.7572	-1017.505	30.74778	4.034169
985	1	-984.0488	-1014.236	30.18756	4.594396
986	0	-987.8627	-1017.671	29.80811	4.973842
987	1	-986.5579	-1017.119	30.56125	4.220699
988	0	-981.4365	-1012.203	30.76688	4.015073
989	1	-988.1466	-1018.701	30.55478	4.227174
990	0	-982.5414	-1012.931	30.38977	4.392182
991	1	-983.9765	-1013.952	29.97506	4.80689
992	0	-979.384	-1009.62	30.23632	4.545631
993	1	-985.555	-1015.982	30.42741	4.354543
994	0	-984.7789	-1014.895	30.1165	4.66545
995	1	-984.4464	-1014.677	30.23108	4.55087
996	0	-980.6294	-1010.978	30.34897	4.432985
997	1	-984.3888	-1014.995	30.60589	4.176066
998	0	-981.4565	-1011.933	30.47691	4.305047
999	1	-983.1586	-1013.731	30.57249	4.209467
1000	0	-988.4378	-1018.801	30.36311	4.418846
1001	1	-982.9853	-1012.842	29.85711	4.924847
1002	0	-985.1519	-1015.372	30.21988	4.562077
1003	1	-984.7411	-1015.1	30.35865	4.423301
1004	0	-985.3558	-1015.502	30.14657	4.635386
1005	1	-987.5807	-1017.939	30.35865	4.423301
1006	0	-987.2405	-1016.911	29.67025	5.111702
1007	1	-982.3632	-1012.998	30.63523	4.146723
1008	0	-988.1176	-1018.725	30.60743	4.17452
1009	1	-980.9324	-1011.036	30.10401	4.677946
1010	0	-997.3182	-1027.779	30.46053	4.321426
1011	1	-991.53	-1022.292	30.7617	4.020256
1012	0	-984.4421	-1014.667	30.22491	4.557045
1013	1	-994.09	-1024.379	30.28869	4.49326
1014	0	-995.764	-1026.04	30.27591	4.506044
1015	1	-993.3051	-1023.677	30.37203	4.40992
1016	0	-983.4294	-1013.898	30.46904	4.312911
1017	1	-987.5151	-1017.47	29.95482	4.82713
1018	0	-986.0414	-1016.508	30.4666	4.315356
1019	1	-989.3832	-1018.943	29.56026	5.221689
1020	0	-992.9214	-1023.599	30.67736	4.104595
1021	1	-985.1829	-1016.156	30.97357	3.808383
1022	0	-981.4348	-1011.874	30.43887	4.343081
1023	1	-983.5317	-1013.748	30.21606	4.565889
1024	0	-981.2581	-1011.796	30.538	4.243951
1025	1	-981.2354	-1011.363	30.12707	4.654884
1026	0	-985.8657	-1016.392	30.52645	4.255501
1027	1	-991.1297	-1021.695	30.56522	4.216729
1028	0	-984.7766	-1014.81	30.03349	4.748465
1029	1	-983.2608	-1013.157	29.89605	4.885908
1030	0	-981.454	-1011.704	30.25024	4.531716
1031	1	-982.4069	-1012.837	30.42967	4.352282
1032	0	-986.2344	-1016.629	30.39491	4.38704
1033	1	-988.1483	-1017.6	29.45144	5.330512
1034	0	-992.6145	-1022.245	29.63086	5.151092
1035	1	-982.8978	-1013.168	30.26978	4.512176
1036	0	-988.7354	-1018.892	30.15645	4.625503
1037	1	-985.508	-1015.764	30.25647	4.525484
1038	0	-992.8888	-1023.516	30.62675	4.1552
1039	1	-992.9431	-1022.784	29.84098	4.940975
1040	0	-991.4279	-1021.727	30.29866	4.483294
1041	1	-986.0048	-1016.785	30.77986	4.002091
1042	0	-986.7096	-1017.238	30.52806	4.253893
1043	1	-981.9849	-1011.89	29.90529	4.876663
1044	0	-981.1781	-1011.395	30.21695	4.565007
1045	1	-984.2478	-1014.073	29.82484	4.957118
1046	0	-982.9399	-1013.047	30.10696	4.67499
1047	1	-981.3871	-1011.013	29.62572	5.156237
1048	0	-983.1738	-1013.353	30.1795	4.602452
1049	1	-988.9594	-1019.151	30.19145	4.590502
1050	0	-984.0005	-1014.402	30.40193	4.380019
1051	1	-982.6534	-1013.166	30.51262	4.269331
1052	0	-985.9107	-1016.613	30.70225	4.079701
1053	1	-978.9572	-1009.479	30.52214	4.25981
1054	0	-989.4754	-1019.701	30.22604	4.555914
1055	1	-985.0377	-1015.926	30.88872	3.893234
1056	0	-994.4756	-1025.234	30.75886	4.023095
1057	1	-990.0786	-1020.17	30.09114	4.690812
1058	0	-984.614	-1015.202	30.58792	4.194037
1059	1	-984.3821	-1014.964	30.58171	4.200239
1060	0	-991.0193	-1021.501	30.48194	4.300009
1061	1	-983.4471	-1013.182	29.73486	5.04709
1062	0	-988.4552	-1018.729	30.27342	4.508529
1063	1	-982.3463	-1012.567	30.22069	4.561265
1064	0	-988.0741	-1018.168	30.09403	4.687923
1065	1	-987.12	-1017.59	30.46973	4.312221
