Iteration	Posterior	Likelihood	Prior	tree_length
830	-987.2031	-1016.785	29.58201	5.199946
840	-984.4589	-1014.796	30.33686	4.445096
850	-985.392	-1015.729	30.33686	4.445096
860	-983.0076	-1012.901	29.89327	4.888681
870	-980.1824	-1010.889	30.70672	4.075235
880	-982.158	-1012.715	30.5571	4.224858
890	-986.9114	-1017.494	30.58246	4.199493
900	-981.0662	-1011.321	30.255	4.526951
910	-982.6835	-1013.014	30.33058	4.45137
920	-982.6435	-1012.997	30.35336	4.428594
930	-980.0241	-1010.152	30.12803	4.653926
940	-983.0088	-1012.846	29.8376	4.944357
950	-984.5931	-1015.097	30.50412	4.277831
960	-978.8715	-1008.794	29.92293	4.859023
970	-988.3576	-1018.775	30.41722	4.364733
980	-991.9985	-1022.189	30.19089	4.591067
990	-986.8135	-1017.514	30.70055	4.081407
1000	-983.3935	-1012.79	29.39637	5.385587
1010	-980.9293	-1011.314	30.38449	4.397464
1020	-983.3962	-1013.661	30.26445	4.517505
1030	-984.6648	-1014.924	30.25884	4.52311
1040	-981.9337	-1012.782	30.84859	3.933362
1050	-990.9021	-1021.257	30.35447	4.427484
1060	-986.2427	-1016.33	30.08741	4.694546
1070	-987.862	-1017.729	29.86691	4.915044
1080	-983.6564	-1013.622	29.96522	4.816737
1090	-989.0326	-1019.312	30.27965	4.502301
1100	-986.5504	-1017.09	30.53925	4.242707
1110	-986.1751	-1016.751	30.57554	4.206408
1120	-982.5172	-1013.378	30.86102	3.920934
1130	-981.8152	-1012.328	30.5127	4.269251
1140	-987.7862	-1018.456	30.67022	4.111737
1150	-990.9473	-1021.354	30.40696	4.374993
1160	-983.8194	-1014.177	30.35775	4.424202
1170	-986.2625	-1016.998	30.73589	4.046068
1180	-992.5491	-1022.588	30.03865	4.743304
1190	-983.8736	-1013.608	29.73465	5.047299
1200	-988.1183	-1018.148	30.03008	4.751878
1210	-988.859	-1019.624	30.76458	4.017378
1220	-984.9275	-1015.466	30.539	4.242951
1230	-987.5378	-1018.051	30.51351	4.268443
1240	-980.5758	-1010.962	30.38628	4.39567
1250	-985.4429	-1015.262	29.81921	4.962747
1260	-985.0025	-1015.156	30.15397	4.627988
1270	-982.8092	-1012.928	30.11851	4.663445
1280	-995.759	-1025.321	29.56199	5.219961
1290	-982.5624	-1013.052	30.48943	4.292522
1300	-982.844	-1013.22	30.37643	4.405525
1310	-988.0131	-1017.574	29.56053	5.221426
1320	-987.66	-1016.731	29.07128	5.710678
1330	-988.0043	-1017.418	29.41384	5.368109
1340	-984.9423	-1014.924	29.982	4.799948
1350	-980.9634	-1011.366	30.40264	4.379312
1360	-981.6165	-1011.82	30.20331	4.578639
1370	-981.8704	-1012.288	30.41763	4.364322
1380	-980.6061	-1010.945	30.33881	4.443139
1390	-987.1497	-1017.489	30.33881	4.443139
1400	-986.3052	-1016.996	30.69112	4.090833
1410	-987.3264	-1017.611	30.28469	4.497265
1420	-993.5237	-1024.085	30.56121	4.220738
1430	-994.5028	-1024.862	30.35936	4.422592
1440	-987.4372	-1017.083	29.6456	5.136356
1450	-985.6451	-1015.715	30.0698	4.712153
1460	-987.4977	-1017.809	30.3111	4.470853
1470	-993.6087	-1023.799	30.19061	4.591344
1480	-989.4117	-1019.546	30.13404	4.647909
1490	-984.5994	-1015.011	30.41213	4.369819
1500	-982.7099	-1012.822	30.11224	4.669709
1510	-981.2898	-1011.322	30.03219	4.749761
1520	-986.3544	-1015.942	29.58799	5.193959
1530	-987.75	-1018.227	30.47732	4.304633
1540	-981.9772	-1012.718	30.74043	4.041527
1550	-984.4804	-1015.354	30.87322	3.908734
1560	-990.1762	-1020.916	30.73979	4.042159
1570	-985.681	-1015.908	30.22653	4.55542
1580	-987.4473	-1017.331	29.88334	4.89861
1590	-981.8203	-1011.533	29.7128	5.069154
1600	-987.8999	-1018.76	30.86025	3.921704
1610	-987.7321	-1017.879	30.14696	4.63499
1620	-985.7349	-1015.7	29.96548	4.816478
1630	-982.8113	-1013.747	30.93576	3.846193
1640	-980.398	-1010.848	30.45043	4.331526
1650	-982.6593	-1012.661	30.0019	4.78005
1660	-982.7844	-1013.071	30.28679	4.495161
1670	-985.3091	-1016.204	30.89519	3.886759
1680	-983.2253	-1013.522	30.29655	4.485406
1690	-980.0215	-1010.318	30.29655	4.485406
1700	-983.9954	-1014.145	30.14964	4.632311
1710	-983.1279	-1013.483	30.35531	4.426642
1720	-983.1436	-1012.981	29.83723	4.944727
1730	-982.5703	-1012.124	29.55335	5.228599
1740	-978.4738	-1008.626	30.15179	4.63016
1750	-986.7447	-1016.571	29.82676	4.95519
1760	-992.084	-1021.524	29.4404	5.341553
1770	-986.9154	-1017.251	30.33575	4.4462
1780	-985.0925	-1016.017	30.9249	3.857053
1790	-987.2129	-1017.943	30.72976	4.052192
1800	-986.3055	-1016.797	30.49193	4.290027
1810	-979.4088	-1010.451	31.04191	3.740045
1820	-987.7812	-1018.573	30.79205	3.989905
1830	-990.7444	-1020.843	30.09879	4.683164
1840	-985.846	-1015.665	29.81871	4.963243
1850	-984.4387	-1014.059	29.61996	5.16199
1860	-991.6952	-1022.282	30.58635	4.1956
1870	-991.7168	-1021.683	29.96619	4.81576
1880	-995.1278	-1025.603	30.47524	4.306714
1890	-983.9065	-1014.356	30.44899	4.332965
1900	-987.3346	-1017.2	29.86545	4.916502
1910	-985.3251	-1015.509	30.18406	4.59789
1920	-988.0102	-1017.82	29.80949	4.97246
1930	-985.3944	-1015.682	30.28806	4.493894
1940	-989.5332	-1019.903	30.36952	4.412434
1950	-982.9346	-1013.092	30.15758	4.624374
1960	-988.8713	-1019.582	30.71109	4.070864
1970	-984.7522	-1015.101	30.34927	4.432684
1980	-987.3279	-1016.794	29.46572	5.316236
1990	-996.5468	-1026.642	30.0956	4.686356
2000	-984.7085	-1015.043	30.33466	4.447296
2010	-984.1629	-1014.142	29.97917	4.802783
2020	-985.7588	-1015.796	30.03736	4.744597
2030	-991.8317	-1022.313	30.48106	4.300898
2040	-985.0745	-1015.218	30.14365	4.638298
2050	-980.8638	-1011.421	30.55673	4.225221
2060	-988.1446	-1019.164	31.01988	3.762069
2070	-979.9693	-1010.334	30.36503	4.416927
2080	-980.5846	-1010.507	29.92237	4.859581
2090	-984.3034	-1014.441	30.13727	4.644682
2100	-983.3968	-1013.992	30.59503	4.186928
2110	-981.1193	-1011.552	30.43284	4.349111
2120	-987.1157	-1017.414	30.29866	4.483289
2130	-988.5879	-1018.705	30.11682	4.665137
2140	-985.228	-1015.099	29.87072	4.911235
2150	-982.4771	-1012.749	30.27192	4.510032
2160	-987.1642	-1017.944	30.78002	4.001933
2170	-985.1596	-1015.656	30.49621	4.285742
2180	-990.4925	-1020.688	30.19586	4.586092
2190	-990.5154	-1020.922	30.40702	4.374936
2200	-986.3126	-1016.72	30.40702	4.374936
2210	-977.3751	-1007.645	30.26965	4.512304
2220	-979.9019	-1010.255	30.35307	4.428886
2230	-983.5484	-1014.334	30.78524	3.996713
2240	-981.5853	-1011.943	30.35806	4.423895
2250	-985.1202	-1015.778	30.65761	4.124344
2260	-987.5786	-1018.061	30.48233	4.299621
2270	-987.0282	-1017.184	30.15574	4.626212
2280	-984.6323	-1014.978	30.34556	4.436396
2290	-983.128	-1013.086	29.95826	4.823694
2300	-985.2017	-1015.122	29.92011	4.861839
2310	-978.8648	-1008.933	30.06831	4.713641
2320	-983.8885	-1013.717	29.82799	4.953966
2330	-986.7657	-1017.261	30.49562	4.28633
2340	-988.5858	-1018.535	29.94874	4.833216
2350	-980.1818	-1010.822	30.64046	4.141493
2360	-987.8969	-1018.464	30.56744	4.214515
2370	-989.98	-1020.28	30.30053	4.48142
2380	-985.6369	-1015.789	30.1522	4.62975
2390	-985.0176	-1014.865	29.84729	4.934662
2400	-984.7687	-1015.224	30.45552	4.326434
2410	-989.5817	-1019.571	29.98933	4.792625
2420	-988.3968	-1018.897	30.50019	4.281762
2430	-987.5165	-1017.462	29.94591	4.836043
2440	-990.7641	-1021.855	31.09077	3.691184
2450	-987.1215	-1017.384	30.26297	4.518985
2460	-987.2762	-1017.596	30.31948	4.46247
2470	-987.657	-1017.639	29.98157	4.800385
2480	-987.8114	-1018.231	30.41923	4.362723
2490	-988.3859	-1018.322	29.93574	4.846213
2500	-991.9804	-1022.038	30.05747	4.724482
2510	-987.3845	-1017.528	30.14365	4.638298
2520	-985.7968	-1016.238	30.44152	4.340431
2530	-987.9881	-1018.419	30.43094	4.351015
2540	-987.9499	-1018.035	30.08531	4.696641
2550	-985.2467	-1016.11	30.86309	3.918858
2560	-985.1386	-1015.127	29.98891	4.793045
2570	-983.269	-1013.949	30.68008	4.101868
2580	-983.7165	-1014.109	30.39299	4.388964
2590	-985.166	-1015.564	30.39845	4.383507
2600	-983.7797	-1013.599	29.81974	4.962212
2610	-987.5219	-1017.845	30.32305	4.458907
2620	-994.701	-1025.439	30.73826	4.043695
2630	-989.0276	-1018.765	29.73743	5.044528
2640	-984.2737	-1014.692	30.41845	4.363503
2650	-990.4582	-1020.926	30.46758	4.314371
2660	-991.5655	-1022.425	30.85902	3.922928
2670	-987.0645	-1017.469	30.40468	4.377274
2680	-984.1321	-1014.155	30.02328	4.758671
2690	-982.3802	-1012.71	30.33027	4.451683
2700	-987.5586	-1017.91	30.35152	4.430429
2710	-984.0844	-1014.492	30.40776	4.374192
2720	-985.4957	-1016.098	30.60239	4.179568
2730	-981.5584	-1011.654	30.09517	4.686786
2740	-985.6351	-1015.8	30.16446	4.617496
2750	-987.3812	-1017.643	30.26194	4.520009
2760	-985.215	-1015.477	30.26194	4.520009
2770	-991.7473	-1022.441	30.69379	4.088161
2780	-989.8094	-1020.503	30.69379	4.088161
2790	-986.6466	-1017.406	30.75975	4.022206
2800	-990.5289	-1020.588	30.05919	4.722762
2810	-990.8882	-1021.075	30.18674	4.595209
2820	-992.3027	-1022.518	30.21557	4.566384
2830	-981.1396	-1011.19	30.05025	4.731705
2840	-986.9243	-1016.775	29.85077	4.931185
2850	-984.0657	-1014.46	30.39438	4.387578
2860	-984.235	-1014.84	30.60471	4.177248
2870	-987.1237	-1017.447	30.3228	4.459148
2880	-982.8592	-1013.407	30.54764	4.234317
2890	-993.6891	-1024.658	30.96889	3.813059
2900	-982.4064	-1012.375	29.96897	4.812984
2910	-986.3464	-1016.935	30.58886	4.193095
2920	-984.7149	-1014.851	30.13575	4.646204
2930	-988.0881	-1017.716	29.62755	5.154406
2940	-985.6857	-1015.803	30.11686	4.665089
2950	-982.7991	-1013.144	30.34511	4.436846
2960	-989.072	-1019.3	30.22755	4.554402
2970	-986.9727	-1017.604	30.63087	4.15108
2980	-989.5399	-1020.292	30.75212	4.029833
2990	-986.2263	-1016.243	30.01641	4.765541
3000	-985.1272	-1015.37	30.2423	4.539648
3010	-986.6076	-1016.529	29.92092	4.861037
3020	-985.3293	-1016.003	30.67373	4.108228
3030	-986.814	-1017.177	30.36293	4.419026
3040	-987.7817	-1017.451	29.66882	5.113128
3050	-985.5904	-1015.88	30.28973	4.492227
3060	-983.6638	-1013.722	30.05829	4.723659
3070	-983.8725	-1013.82	29.94742	4.834535
3080	-982.9186	-1012.449	29.53078	5.251168
3090	-987.2863	-1017.278	29.99136	4.790597
3100	-995.3375	-1025.712	30.37408	4.407878
3110	-980.3121	-1010.304	29.99212	4.789829
3120	-984.9278	-1014.661	29.73273	5.049223
3130	-989.9392	-1019.724	29.78465	4.997305
3140	-985.7486	-1016.005	30.25612	4.525834
3150	-986.4485	-1016.802	30.35382	4.428133
3160	-984.7342	-1015.194	30.46013	4.32182
3170	-981.8904	-1012.099	30.20881	4.573139
3180	-986.0016	-1016.451	30.44911	4.332843
3190	-992.561	-1022.429	29.86794	4.914011
3200	-992.4881	-1022.753	30.26532	4.51663
3210	-989.2124	-1019.587	30.3748	4.40715
3220	-981.7463	-1012.659	30.91222	3.869729
3230	-984.9467	-1015.796	30.84896	3.932996
3240	-987.8967	-1017.946	30.04931	4.732648
3250	-989.8629	-1020.39	30.52707	4.254884
3260	-983.4669	-1013.841	30.37435	4.407608
3270	-983.79	-1013.664	29.87407	4.907888
3280	-988.06	-1018.114	30.05353	4.728423
3290	-985.9754	-1016.448	30.47243	4.309519
3300	-984.3331	-1014.934	30.60094	4.18101
3310	-985.6841	-1015.692	30.00796	4.773994
3320	-998.6647	-1028.502	29.83723	4.944719
3330	-984.8097	-1014.794	29.98405	4.797898
3340	-986.0864	-1016.465	30.37904	4.402916
3350	-987.5848	-1017.623	30.03815	4.743798
3360	-986.0642	-1015.629	29.56495	5.217004
3370	-985.3081	-1015.626	30.318	4.46395
3380	-984.7093	-1014.629	29.92001	4.861943
3390	-984.1384	-1014.213	30.07424	4.707717
3400	-982.7913	-1013.341	30.55014	4.231813
3410	-983.1648	-1013.591	30.42602	4.35593
3420	-983.8494	-1014.648	30.79909	3.982858
3430	-987.3843	-1017.866	30.4816	4.300355
3440	-981.9435	-1012.203	30.2597	4.522253
3450	-983.6393	-1013.893	30.25385	4.528099
3460	-989.1358	-1018.82	29.68455	5.097399
3470	-989.0372	-1018.931	29.89367	4.888285
3480	-983.2442	-1013.813	30.569	4.212958
3490	-980.9489	-1011.257	30.30834	4.473609
3500	-985.9722	-1016.419	30.44658	4.335374
3510	-989.7139	-1020.078	30.36422	4.417735
3520	-985.5086	-1015.696	30.18768	4.594277
3530	-984.1327	-1014.296	30.16301	4.618938
3540	-991.5429	-1021.285	29.74226	5.039695
3550	-985.3141	-1015.429	30.11488	4.667073
3560	-987.1919	-1017.778	30.58614	4.19581
3570	-986.1452	-1016.591	30.44618	4.335774
3580	-991.7058	-1021.962	30.25581	4.526139
3590	-980.7625	-1011.074	30.31115	4.470801
3600	-982.3349	-1012.642	30.30744	4.474512
3610	-989.5557	-1019.184	29.62867	5.153281
3620	-986.6574	-1016.41	29.75255	5.029404
3630	-982.9406	-1013.204	30.26375	4.518207
3640	-987.9616	-1017.909	29.94782	4.834134
3650	-981.3553	-1011.778	30.4231	4.358852
3660	-984.2445	-1014.135	29.89017	4.891778
3670	-982.8047	-1013.07	30.26522	4.516737
3680	-981.8241	-1011.878	30.05387	4.728078
3690	-987.3818	-1017.62	30.2385	4.543452
3700	-981.8386	-1012.644	30.80583	3.976119
3710	-983.9209	-1014.085	30.16377	4.618188
3720	-982.7474	-1013.263	30.51568	4.266277
3730	-989.3586	-1019.958	30.59907	4.182884
3740	-988.8909	-1019.723	30.83186	3.950095
3750	-983.2789	-1013.503	30.22455	4.557403
3760	-985.2945	-1015.486	30.19171	4.59024
3770	-985.6583	-1016.517	30.85908	3.922875
3780	-985.6612	-1015.998	30.33658	4.445373
3790	-988.5652	-1018.386	29.82054	4.961417
3800	-985.6413	-1016.331	30.68958	4.092372
3810	-992.1646	-1023.225	31.06086	3.721092
3820	-990.0533	-1020.452	30.39901	4.38294
3830	-986.2923	-1016.559	30.26664	4.51531
3840	-988.4771	-1018.399	29.9223	4.859649
3850	-985.1187	-1015.659	30.54063	4.241325
3860	-991.0183	-1021.609	30.59086	4.191098
3870	-992.7705	-1022.447	29.67663	5.105322
3880	-989.5981	-1019.351	29.75251	5.029445
3890	-997.3431	-1027.75	30.40695	4.375007
3900	-991.4424	-1021.493	30.05066	4.731295
3910	-989.3749	-1019.092	29.71732	5.064636
3920	-984.4017	-1014.67	30.2683	4.513654
3930	-982.1809	-1012.382	30.20135	4.580604
3940	-987.705	-1018.08	30.37463	4.407321
3950	-984.1488	-1014.249	30.09985	4.682099
3960	-989.8008	-1020.409	30.60786	4.174096
3970	-984.1258	-1014.97	30.84391	3.938045
3980	-989.4419	-1018.68	29.23772	5.544234
3990	-988.7868	-1018.654	29.86752	4.91443
4000	-990.2833	-1020.735	30.45127	4.33068
4010	-991.1399	-1021.467	30.32687	4.455088
4020	-986.3347	-1016.401	30.06678	4.715172
4030	-980.9973	-1011.493	30.49612	4.285837
4040	-979.8362	-1010.007	30.17045	4.611501
4050	-982.8411	-1013.555	30.71371	4.068244
4060	-983.6338	-1014.064	30.43017	4.351788
4070	-982.4525	-1012.713	30.26095	4.521003
4080	-981.8729	-1011.844	29.97115	4.810808
4090	-983.844	-1014.357	30.51308	4.268872
4100	-986.8786	-1016.978	30.0997	4.682256
4110	-983.3811	-1013.252	29.87062	4.911334
4120	-983.6687	-1013.406	29.73775	5.044205
4130	-981.8759	-1012.196	30.32008	4.461871
4140	-987.2929	-1017.862	30.56859	4.21336
4150	-983.0774	-1013.314	30.23679	4.545167
4160	-985.5488	-1016.159	30.60973	4.172222
4170	-984.0543	-1014.444	30.38991	4.392046
4180	-985.7098	-1016.219	30.50914	4.272816
4190	-983.8157	-1013.907	30.09087	4.691087
4200	-983.3535	-1013.602	30.24836	4.533593
4210	-987.8458	-1018.081	30.23568	4.546276
4220	-990.0517	-1020.45	30.39803	4.383927
4230	-982.403	-1012.212	29.80856	4.973393
4240	-992.8528	-1022.895	30.04253	4.739425
4250	-986.6624	-1017.073	30.41095	4.371004
4260	-982.2022	-1012.4	30.1979	4.584053
4270	-989.0138	-1018.865	29.85156	4.930397
4280	-986.4007	-1017.123	30.72242	4.059533
4290	-983.074	-1013.479	30.40476	4.377194
4300	-983.2491	-1013.232	29.98264	4.799318
4310	-990.0704	-1020.677	30.60641	4.175548
4320	-985.3104	-1015.685	30.37505	4.406907
4330	-980.8359	-1011.132	30.29583	4.486121
4340	-990.8551	-1020.282	29.42674	5.355211
4350	-987.0834	-1016.656	29.57216	5.209792
4360	-987.6751	-1017.588	29.91248	4.86947
4370	-986.1964	-1016.172	29.97527	4.80668
4380	-994.3432	-1023.76	29.41667	5.365281
4390	-989.4103	-1018.764	29.35396	5.427991
4400	-984.4825	-1014.81	30.32731	4.454647
4410	-985.2526	-1015.353	30.09993	4.682023
4420	-978.4976	-1008.86	30.3623	4.419655
4430	-990.4569	-1021.077	30.62023	4.161719
4440	-984.232	-1014.111	29.87857	4.903385
4450	-981.1851	-1011.013	29.82792	4.954029
4460	-985.6941	-1016.462	30.76758	4.014375
4470	-981.3776	-1011.212	29.83413	4.947822
4480	-979.0518	-1008.834	29.7824	4.999549
4490	-991.8567	-1022.893	31.03669	3.74526
4500	-987.2345	-1017.698	30.46329	4.318665
4510	-982.8538	-1013.077	30.22366	4.558291
4520	-995.383	-1025.502	30.11917	4.662788
4530	-990.4228	-1020.837	30.41408	4.36787
4540	-985.4576	-1015.332	29.87484	4.907117
4550	-989.9735	-1019.774	29.80093	4.981027
4560	-995.536	-1025.484	29.9482	4.83375
4570	-991.2442	-1021.532	30.28736	4.494589
4580	-987.7118	-1017.473	29.76092	5.021037
4590	-981.2474	-1011.658	30.41062	4.37133
4600	-985.7659	-1015.512	29.74605	5.035906
4610	-984.2063	-1014.533	30.32654	4.455414
4620	-994.0362	-1023.859	29.82287	4.959081
4630	-985.536	-1015.667	30.13143	4.650525
4640	-991.7497	-1022.173	30.42356	4.358388
4650	-988.7326	-1019.57	30.83728	3.944674
4660	-986.2684	-1015.873	29.6041	5.177852
4670	-984.621	-1014.719	30.09758	4.684373
4680	-984.1996	-1014.425	30.22498	4.556973
4690	-980.6773	-1011.002	30.32478	4.457172
4700	-981.6733	-1012.253	30.57935	4.202607
4710	-983.4871	-1013.575	30.08749	4.694461
4720	-987.2006	-1017.816	30.61568	4.166268
4730	-992.4881	-1023.221	30.73285	4.049098
4740	-981.8983	-1011.98	30.08172	4.700236
4750	-981.4841	-1012.331	30.84725	3.9347
4760	-987.7203	-1018.476	30.75603	4.025928
4770	-983.8636	-1013.981	30.11765	4.664299
4780	-979.9807	-1010.605	30.62481	4.157146
4790	-983.966	-1013.751	29.78455	4.997408
4800	-985.8272	-1016.646	30.81908	3.962869
4810	-984.4909	-1014.456	29.9649	4.81705
4820	-988.0261	-1017.922	29.89623	4.885719
4830	-983.103	-1013.031	29.92768	4.854275
4840	-988.8579	-1019.402	30.5446	4.237352
4850	-985.8341	-1016.648	30.81426	3.967692
4860	-983.7427	-1013.789	30.04664	4.73531
4870	-990.6262	-1020.776	30.15	4.63195
4880	-988.505	-1018.383	29.87824	4.90371
4890	-984.4451	-1013.893	29.44833	5.333627
4900	-984.0208	-1014.5	30.47965	4.302305
4910	-986.0883	-1016.796	30.70754	4.074409
4920	-984.0488	-1014.236	30.18756	4.594396
4930	-986.5579	-1017.119	30.56125	4.220699
4940	-988.1466	-1018.701	30.55478	4.227174
4950	-983.9765	-1013.952	29.97506	4.80689
4960	-985.555	-1015.982	30.42741	4.354543
4970	-984.4464	-1014.677	30.23108	4.55087
4980	-984.3888	-1014.995	30.60589	4.176066
4990	-983.1586	-1013.731	30.57249	4.209467
5000	-982.9853	-1012.842	29.85711	4.924847
5010	-984.7411	-1015.1	30.35865	4.423301
5020	-987.5807	-1017.939	30.35865	4.423301
5030	-982.3632	-1012.998	30.63523	4.146723
5040	-980.9324	-1011.036	30.10401	4.677946
5050	-991.53	-1022.292	30.7617	4.020256
5060	-994.09	-1024.379	30.28869	4.49326
5070	-993.3051	-1023.677	30.37203	4.40992
5080	-987.5151	-1017.47	29.95482	4.82713
5090	-989.3832	-1018.943	29.56026	5.221689
5100	-985.1829	-1016.156	30.97357	3.808383
5110	-983.5317	-1013.748	30.21606	4.565889
5120	-981.2354	-1011.363	30.12707	4.654884
5130	-991.1297	-1021.695	30.56522	4.216729
5140	-983.2608	-1013.157	29.89605	4.885908
5150	-982.4069	-1012.837	30.42967	4.352282
5160	-988.1483	-1017.6	29.45144	5.330512
5170	-982.8978	-1013.168	30.26978	4.512176
5180	-985.508	-1015.764	30.25647	4.525484
5190	-992.9431	-1022.784	29.84098	4.940975
5200	-986.0048	-1016.785	30.77986	4.002091
5210	-981.9849	-1011.89	29.90529	4.876663
5220	-984.2478	-1014.073	29.82484	4.957118
5230	-981.3871	-1011.013	29.62572	5.156237
5240	-988.9594	-1019.151	30.19145	4.590502
5250	-982.6534	-1013.166	30.51262	4.269331
5260	-978.9572	-1009.479	30.52214	4.25981
5270	-985.0377	-1015.926	30.88872	3.893234
5280	-990.0786	-1020.17	30.09114	4.690812
5290	-984.3821	-1014.964	30.58171	4.200239
5300	-983.4471	-1013.182	29.73486	5.04709
5310	-982.3463	-1012.567	30.22069	4.561265
5320	-987.12	-1017.59	30.46973	4.312221
5330	-986.6618	-1016.776	30.11455	4.667398
5340	-981.7485	-1012.047	30.29862	4.483333
5350	-982.7713	-1012.631	29.85967	4.922282
5360	-986.5589	-1017.26	30.701	4.08095
5370	-987.4045	-1017.64	30.2358	4.546148
5380	-989.9409	-1020.479	30.53822	4.243728
5390	-982.554	-1012.75	30.1959	4.586052
5400	-983.8518	-1014.314	30.46234	4.31961
5410	-982.6226	-1012.699	30.07634	4.705611
5420	-990.1147	-1021.191	31.07637	3.705581
5430	-980.0608	-1010.383	30.32224	4.459717
5440	-987.1163	-1016.748	29.63208	5.149868
5450	-985.6109	-1014.897	29.28629	5.495662
5460	-989.1893	-1019.351	30.16219	4.619764
5470	-985.3618	-1015.876	30.51413	4.267819
5480	-987.6598	-1018.181	30.52082	4.261137
5490	-981.8006	-1011.994	30.19358	4.588368
5500	-991.3279	-1021.858	30.53014	4.251809
5510	-984.3574	-1014.155	29.79768	4.98427
5520	-984.8768	-1015.595	30.71819	4.063766
5530	-987.3269	-1017.724	30.39757	4.384381
5540	-986.5102	-1016.877	30.36712	4.414837
5550	-985.8191	-1016.426	30.60723	4.17472
5560	-979.8312	-1010.259	30.42761	4.354347
5570	-980.1789	-1010.359	30.18012	4.601838
5580	-983.1862	-1014.175	30.9886	3.793351
5590	-987.9498	-1018.938	30.9886	3.793351
5600	-989.9837	-1019.537	29.553	5.228955
5610	-983.0577	-1013.356	30.29821	4.483741
5620	-977.7975	-1008.096	30.29821	4.483741
5630	-983.5802	-1013.281	29.70128	5.080674
